,Date,ADX
0,2019-02-21,7.673721828141991
1,2019-02-22,7.865600297619416
2,2019-02-25,8.131587980306906
3,2019-02-26,7.625268939374927
4,2019-02-27,7.324082864028463
5,2019-02-28,7.721034285386478
6,2019-03-01,8.439248838210846
7,2019-03-05,9.983693504129226
8,2019-03-06,11.766741493105034
9,2019-03-07,12.681425794852967
10,2019-03-08,12.973878204297945
11,2019-03-11,13.951592821833925
12,2019-03-12,15.023908679239613
13,2019-03-13,14.947895017759992
14,2019-03-14,15.08832959363816
15,2019-03-15,15.425491136414992
16,2019-03-18,15.738569711850621
17,2019-03-19,16.277685507755074
18,2019-03-20,15.915387138303435
19,2019-03-22,14.818762592894469
20,2019-03-25,14.416237081865676
21,2019-03-26,14.415182137643498
22,2019-03-27,14.308337905475152
23,2019-03-28,14.074755421665062
24,2019-04-01,13.65397998318433
25,2019-04-02,13.460482155131595
26,2019-04-03,12.839384645486593
27,2019-04-04,12.184264576206104
28,2019-04-05,11.68626083653748
29,2019-04-08,10.876303530026174
30,2019-04-09,10.66294993793039
31,2019-04-10,11.013999365972039
32,2019-04-11,11.339973834867857
33,2019-04-12,11.71056537081465
34,2019-04-15,13.436401360725535
35,2019-04-16,15.526600291952715
36,2019-04-18,17.467499299520806
37,2019-04-22,19.10041090655654
38,2019-04-23,21.000984697223238
39,2019-04-24,22.983022680647377
40,2019-04-25,23.519979527551925
41,2019-04-26,24.05686643763849
42,2019-04-30,23.75021320973187
43,2019-05-02,23.67606038321485
44,2019-05-03,23.77367881009928
45,2019-05-06,23.082376865845344
46,2019-05-07,22.784884680209707
47,2019-05-08,22.50864193640519
48,2019-05-09,21.165900369748528
49,2019-05-10,20.131335183467463
50,2019-05-13,19.60302257937617
51,2019-05-14,19.089075850393243
52,2019-05-15,19.50812025810175
53,2019-05-16,20.43911627742064
54,2019-05-17,20.97208028775462
55,2019-05-20,20.329979823969175
56,2019-05-21,19.94962400682825
57,2019-05-22,19.46989727330116
58,2019-05-23,18.353310585228446
59,2019-05-24,17.112376139164773
60,2019-05-27,15.930822715173795
61,2019-05-28,15.901551766139844
62,2019-05-29,15.874371599179748
63,2019-05-30,16.490706749659886
64,2019-05-31,18.112189608655793
65,2019-06-03,19.617852263437705
66,2019-06-04,21.28463322766894
67,2019-06-06,23.556511719855212
68,2019-06-07,25.651801139658264
69,2019-06-10,26.039769951082437
70,2019-06-11,26.363598242908015
71,2019-06-12,26.13599270622549
72,2019-06-13,25.497137232736602
73,2019-06-14,24.867568446509175
74,2019-06-17,23.624937494632036
75,2019-06-18,23.074553909159114
76,2019-06-19,22.85728547929523
77,2019-06-20,22.65553622299305
78,2019-06-21,23.192311229159788
79,2019-06-24,23.69074516345747
80,2019-06-25,24.276888127071658
81,2019-06-26,25.458865398838494
82,2019-06-27,26.556415722621985
83,2019-06-28,26.049360397930467
84,2019-07-01,24.380112519147712
85,2019-07-02,22.641641497344864
86,2019-07-03,21.27286138219521
87,2019-07-04,19.80046544660684
88,2019-07-05,19.984924030013957
89,2019-07-08,21.429432170310672
90,2019-07-09,22.98767469212495
91,2019-07-10,24.434614176666777
92,2019-07-11,25.453984192507203
93,2019-07-12,26.76237050682858
94,2019-07-15,28.08790541369542
95,2019-07-16,28.776901581978567
96,2019-07-17,29.276884074837977
97,2019-07-18,30.774513862591327
98,2019-07-19,32.34605504940658
99,2019-07-22,33.89531852985374
100,2019-07-23,35.3339203331261
101,2019-07-24,36.81756778515437
102,2019-07-25,38.76314846246295
103,2019-07-26,40.73654494386618
104,2019-07-29,42.63188701351594
105,2019-07-30,44.75417195528193
106,2019-07-31,46.77190724447069
107,2019-08-01,48.64551858443168
108,2019-08-02,50.636420849387854
109,2019-08-05,52.58194910980631
110,2019-08-06,52.88699928490077
111,2019-08-07,52.78693473914266
112,2019-08-08,51.58122212019084
113,2019-08-09,50.28568854305702
114,2019-08-13,49.61270387750334
115,2019-08-14,49.640490323813495
116,2019-08-16,49.66629202395864
117,2019-08-19,49.79455861582573
118,2019-08-20,50.26708101758782
119,2019-08-21,51.150615042752314
120,2019-08-22,52.51152772696931
121,2019-08-23,53.53775969321089
122,2019-08-26,53.86544551893363
123,2019-08-27,53.6002246755754
124,2019-08-28,53.70942794133093
125,2019-08-29,53.954821185948994
126,2019-08-30,54.144030872391646
127,2019-09-03,54.47273102623973
128,2019-09-04,54.84715033746898
129,2019-09-05,52.26184992537733
130,2019-09-06,49.3363101605156
131,2019-09-09,46.51841168621394
132,2019-09-11,43.41349834477055
133,2019-09-12,40.55428071120739
134,2019-09-13,38.049922948933094
135,2019-09-16,35.422193609272945
136,2019-09-17,33.094587926905774
137,2019-09-18,31.68569003556932
138,2019-09-19,30.737649284234205
139,2019-09-20,28.752786442350555
140,2019-09-23,27.80107305388945
141,2019-09-24,26.309265557191697
142,2019-09-25,24.856106768065143
143,2019-09-26,23.549601084028495
144,2019-09-27,22.336417234565893
145,2019-09-30,21.184515045597724
146,2019-10-01,20.152539603700138
147,2019-10-03,19.931740611177933
148,2019-10-04,20.099729473664063
149,2019-10-07,20.255719131686895
150,2019-10-09,20.400566671279527
151,2019-10-10,20.535067958044113
152,2019-10-11,19.73219899389189
153,2019-10-14,18.87537848855713
154,2019-10-15,17.692159404354484
155,2019-10-16,16.927275730370205
156,2019-10-17,16.84736779285836
157,2019-10-18,17.68384622260911
158,2019-10-22,18.864242946181353
159,2019-10-23,20.154980443510045
160,2019-10-24,20.845328572253123
161,2019-10-25,21.160389842882893
162,2019-10-27,21.707308226916762
163,2019-10-29,21.743074775019124
