,Date,ADX
0,2019-02-21,2.929086005367735
1,2019-02-22,2.7770047939031803
2,2019-02-25,2.8636207294787783
3,2019-02-26,3.0793894345877932
4,2019-02-27,2.873065733913303
5,2019-02-28,2.7689860349135373
6,2019-03-01,3.0768920643104516
7,2019-03-05,3.5044318509642554
8,2019-03-06,3.9895263234951037
9,2019-03-07,4.371530822057115
10,2019-03-08,4.648743901545768
11,2019-03-11,5.2872919453930525
12,2019-03-12,6.081598112341355
13,2019-03-13,6.653514123577623
14,2019-03-14,7.446021037312543
15,2019-03-15,8.335063841132978
16,2019-03-18,8.714173819213755
17,2019-03-19,8.94232840013258
18,2019-03-20,9.154186225271488
19,2019-03-22,9.023244693875776
20,2019-03-25,8.76052593557028
21,2019-03-26,8.516572802858033
22,2019-03-27,8.695842624963701
23,2019-03-28,9.152536127319324
24,2019-04-01,8.56114437465875
25,2019-04-02,8.32609838774904
26,2019-04-03,8.33627430252516
27,2019-04-04,8.648736286750422
28,2019-04-05,8.818025423065388
29,2019-04-08,9.150086826480614
30,2019-04-09,9.29045889672012
31,2019-04-10,8.897911221124634
32,2019-04-11,8.380165591111242
33,2019-04-12,7.831274596083345
34,2019-04-15,7.321590100700298
35,2019-04-16,7.020075101632379
36,2019-04-18,6.719915278170302
37,2019-04-22,6.441195442098374
38,2019-04-23,6.16178458152951
39,2019-04-24,6.127050885206359
40,2019-04-25,5.696227602398523
41,2019-04-26,5.427793970626612
42,2019-04-30,5.918602137355019
43,2019-05-02,6.265688590698064
44,2019-05-03,6.243067167306647
45,2019-05-06,6.962451079558235
46,2019-05-07,7.630450426648997
47,2019-05-08,7.5296257778158235
48,2019-05-09,7.436002889613591
49,2019-05-10,7.278353814761454
50,2019-05-13,7.384104937596787
51,2019-05-14,6.956362438848031
52,2019-05-15,6.559172975724187
53,2019-05-16,6.773539185637196
54,2019-05-17,6.368004616095738
55,2019-05-20,7.563874775940434
56,2019-05-21,9.025949744960977
57,2019-05-22,9.898750725033176
58,2019-05-23,9.988676023691905
59,2019-05-24,10.079698236714838
60,2019-05-27,9.759813130505437
61,2019-05-28,9.989917922998808
62,2019-05-29,9.731215289682485
63,2019-05-30,9.23760533843404
64,2019-05-31,9.432532578567884
65,2019-06-03,10.132465943161792
66,2019-06-04,11.381825151087721
67,2019-06-06,12.541944415590368
68,2019-06-07,12.755986743135718
69,2019-06-10,12.990504822153282
70,2019-06-11,13.641622191000051
71,2019-06-12,14.641819192232628
72,2019-06-13,15.570573550520018
73,2019-06-14,14.988342197925096
74,2019-06-17,14.327107516384151
75,2019-06-18,14.377502729096847
76,2019-06-19,15.450023964014047
77,2019-06-20,15.975063527573058
78,2019-06-21,15.116272662246798
79,2019-06-24,14.22798707124014
80,2019-06-25,13.384615001422036
81,2019-06-26,12.944625405351816
82,2019-06-27,12.914304730382371
83,2019-06-28,13.58621695453443
84,2019-07-01,14.376638523367452
85,2019-07-02,15.322248449477277
86,2019-07-03,15.72374553757055
87,2019-07-04,15.73412134192065
88,2019-07-05,15.074224892608436
89,2019-07-08,14.461463903961379
90,2019-07-09,13.454208462419214
91,2019-07-10,13.167126418233865
92,2019-07-11,12.900550234347469
93,2019-07-12,13.227778578497832
94,2019-07-15,13.531633469494597
95,2019-07-16,14.236556218848744
96,2019-07-17,15.125334976749485
97,2019-07-18,16.323400441590383
98,2019-07-19,15.90494500212258
99,2019-07-22,15.47399101048932
100,2019-07-23,15.073819446829864
101,2019-07-24,14.401299962568674
102,2019-07-25,13.50456400033031
103,2019-07-26,12.903463221163673
104,2019-07-29,12.061658132475277
105,2019-07-30,12.069269160576779
106,2019-07-31,11.645773443277553
107,2019-08-01,11.252527420071132
108,2019-08-02,10.743883066759707
109,2019-08-05,10.271570452970526
110,2019-08-06,10.340132091115928
111,2019-08-07,11.118842076532534
112,2019-08-08,11.357576134495345
113,2019-08-09,11.683261372254055
114,2019-08-13,11.605262263373492
115,2019-08-14,11.532834519412969
116,2019-08-16,11.765019421204775
117,2019-08-19,11.016988714081299
118,2019-08-20,10.873812862556019
119,2019-08-21,11.658040031359784
120,2019-08-22,12.61198884747069
121,2019-08-23,13.497798462430817
122,2019-08-26,13.248253072696224
123,2019-08-27,12.55681338897513
124,2019-08-28,12.208231395939505
125,2019-08-29,12.662344299863829
126,2019-08-30,13.931748152583262
127,2019-09-03,15.307295281450418
128,2019-09-04,15.474388502300167
129,2019-09-05,15.035419791537137
130,2019-09-06,14.62780598868575
131,2019-09-09,14.74347361127263
132,2019-09-11,15.12341800478003
133,2019-09-12,15.694490849888462
134,2019-09-13,15.653533580250626
135,2019-09-16,15.615501829872631
136,2019-09-17,14.68240761592798
137,2019-09-18,13.815962988693665
138,2019-09-19,13.580402371524773
139,2019-09-20,13.607132626219814
140,2019-09-23,15.342122660376324
141,2019-09-24,16.95318483495023
142,2019-09-25,18.59594225267711
143,2019-09-26,20.675839469143607
144,2019-09-27,22.607172598719643
145,2019-09-30,24.40055336189739
146,2019-10-01,23.696728342264514
147,2019-10-03,22.079931854607572
148,2019-10-04,20.79069859920517
149,2019-10-07,19.696756847341895
150,2019-10-09,18.68095379204028
151,2019-10-10,17.364267622901053
152,2019-10-11,16.690999591960892
153,2019-10-14,15.977730848291973
154,2019-10-15,15.08987387332409
155,2019-10-16,14.040997214902276
156,2019-10-17,13.708021678142101
157,2019-10-18,13.919022490097381
158,2019-10-22,13.57110894848878
159,2019-10-23,13.248046374137937
160,2019-10-24,13.171201512664522
161,2019-10-25,12.26939613414
162,2019-10-27,11.432005425510088
