,Date,ADX
0,2019-02-21,16.40274374733658
1,2019-02-22,17.06386149164715
2,2019-02-25,16.99235163796224
3,2019-02-26,16.92594963096911
4,2019-02-27,16.954128606037585
5,2019-02-28,17.028204177273533
6,2019-03-01,16.98215824073499
7,2019-03-05,16.373002492682982
8,2019-03-06,15.474259798256385
9,2019-03-07,14.713780762839923
10,2019-03-08,14.231108869624544
11,2019-03-11,13.297282698013662
12,2019-03-12,13.16175517142378
13,2019-03-13,13.684134331348604
14,2019-03-14,14.16920069413594
15,2019-03-15,14.387447185437058
16,2019-03-18,14.59010464164524
17,2019-03-19,14.641293445494416
18,2019-03-20,13.789081511418903
19,2019-03-22,12.947746224229737
20,2019-03-25,12.397885688662205
21,2019-03-26,11.887300905635211
22,2019-03-27,11.172494530793779
23,2019-03-28,10.777670676595843
24,2019-04-01,12.26334181443965
25,2019-04-02,13.724353620554266
26,2019-04-03,15.081007440517837
27,2019-04-04,16.12719070075382
28,2019-04-05,16.650079021614623
29,2019-04-08,16.945331829686364
30,2019-04-09,17.350290171125426
31,2019-04-10,17.88734929190299
32,2019-04-11,18.171616794629035
33,2019-04-12,18.655557527432318
34,2019-04-15,19.53248783413557
35,2019-04-16,20.571962142901988
36,2019-04-18,20.840125367384026
37,2019-04-22,19.676646750737603
38,2019-04-23,18.59627374956592
39,2019-04-24,18.060967662508162
40,2019-04-25,17.563897724525958
41,2019-04-26,16.944405219108557
42,2019-04-30,15.939546101329904
43,2019-05-02,16.530838183693984
44,2019-05-03,17.07989511731777
45,2019-05-06,17.916911183041613
46,2019-05-07,19.116104964250955
47,2019-05-08,20.237730331192516
48,2019-05-09,20.547933321023464
49,2019-05-10,20.835978954437916
50,2019-05-13,21.295101518316113
51,2019-05-14,22.53373144682294
52,2019-05-15,23.68388780900785
53,2019-05-16,25.491013302308534
54,2019-05-17,27.1690584032306
55,2019-05-20,26.482712078523978
56,2019-05-21,25.533529968003503
57,2019-05-22,24.974326295144987
58,2019-05-23,23.900803290538004
59,2019-05-24,22.90396050054581
60,2019-05-27,21.481030464482874
61,2019-05-28,20.15973828813872
62,2019-05-29,18.810190364157638
63,2019-05-30,18.304015903562593
64,2019-05-31,18.775483834258686
65,2019-06-03,21.013676401270924
66,2019-06-04,23.091998070639427
67,2019-06-06,25.245976979095847
68,2019-06-07,27.6029152564684
69,2019-06-10,29.791500799742913
70,2019-06-11,31.823758804212105
71,2019-06-12,33.24435436989161
72,2019-06-13,34.12444787468345
73,2019-06-14,35.130275599025246
74,2019-06-17,35.570317203326304
75,2019-06-18,35.167327276095726
76,2019-06-19,35.16962013220336
77,2019-06-20,35.59644104610713
78,2019-06-21,35.46086078194196
79,2019-06-24,34.76698222042382
80,2019-06-25,33.32996108779957
81,2019-06-26,31.664869366285803
82,2019-06-27,29.807083467445278
83,2019-06-28,29.63085690263321
84,2019-07-01,29.565397040095775
85,2019-07-02,29.260839836900452
86,2019-07-03,28.53374989052326
87,2019-07-04,27.23843361111602
88,2019-07-05,25.344449528442457
89,2019-07-08,23.84553560869657
90,2019-07-09,22.718294856195634
91,2019-07-10,21.67157130030191
92,2019-07-11,20.188844817814537
93,2019-07-12,19.87037705168333
94,2019-07-15,20.41153894653317
95,2019-07-16,20.669039804681972
96,2019-07-17,21.507834238272803
97,2019-07-18,22.09709837840949
98,2019-07-19,22.644272222822128
99,2019-07-22,22.49644129750255
100,2019-07-23,22.359169723991517
101,2019-07-24,20.85208437385043
102,2019-07-25,19.394338366865544
103,2019-07-26,18.58068825657427
104,2019-07-29,18.135140170346183
105,2019-07-30,17.4747031164775
106,2019-07-31,16.48431602604945
107,2019-08-01,16.370373565741648
108,2019-08-02,16.18623126094963
109,2019-08-05,16.01524197792847
110,2019-08-06,15.204921612331262
111,2019-08-07,14.452481272848141
112,2019-08-08,13.626917670832594
113,2019-08-09,13.711464759449855
114,2019-08-13,13.1725239235126
115,2019-08-14,14.281686516220828
116,2019-08-16,15.960060836454398
117,2019-08-19,17.81574027570976
118,2019-08-20,19.53887118358974
119,2019-08-21,20.921595058913123
120,2019-08-22,21.78292494060949
121,2019-08-23,21.896015250962925
122,2019-08-26,22.15705545079556
123,2019-08-27,22.553806643118936
124,2019-08-28,23.890382074842062
125,2019-08-29,25.13148783287068
126,2019-08-30,26.483776930761803
127,2019-09-03,27.40636039217237
128,2019-09-04,28.140451900886664
129,2019-09-05,28.900721725730794
130,2019-09-06,30.11151593118623
131,2019-09-09,30.709378264520467
132,2019-09-11,31.26961811156024
133,2019-09-12,32.88824205406974
134,2019-09-13,33.44535852029419
135,2019-09-16,33.89157385609811
136,2019-09-17,33.57573002336646
137,2019-09-18,32.96361709655183
138,2019-09-19,32.39522652165253
139,2019-09-20,32.72084939078973
140,2019-09-23,33.73742944237889
141,2019-09-24,34.22165376942682
142,2019-09-25,34.08748720403184
143,2019-09-26,33.96290396473649
144,2019-09-27,32.92361702977964
145,2019-09-30,30.886044077000616
146,2019-10-01,29.077538003729604
147,2019-10-03,27.033824394600824
148,2019-10-04,26.160361593499236
149,2019-10-07,25.527144693418883
150,2019-10-09,24.98466855077336
151,2019-10-10,24.63827989150042
152,2019-10-11,24.734111220428236
153,2019-10-14,25.326865682005284
154,2019-10-15,26.12107969480386
155,2019-10-16,26.97025977256274
156,2019-10-17,27.326350550280058
157,2019-10-18,28.439868503311306
158,2019-10-22,29.634753925763864
159,2019-10-23,30.744290389469807
160,2019-10-24,31.948706945237454
161,2019-10-25,32.495702134736085
162,2019-10-27,33.00362623927053
163,2019-10-29,32.021563998947784
