,ADX
2024-01-16,38.6715
2024-01-15,37.7819
2024-01-12,35.9671
2024-01-11,34.7245
2024-01-10,33.8343
2024-01-09,34.4597
2024-01-08,34.9207
2024-01-05,35.4210
2024-01-04,35.0598
2024-01-03,34.6972
2024-01-02,37.5180
2024-01-01,39.3342
2023-12-29,38.2321
2023-12-28,37.0076
2023-12-27,35.0001
2023-12-26,33.6389
2023-12-22,33.1611
2023-12-21,32.5487
2023-12-20,32.9975
2023-12-19,30.4821
2023-12-18,27.6872
2023-12-15,25.0596
2023-12-14,22.1401
2023-12-13,20.0396
2023-12-12,21.0214
2023-12-11,22.1124
2023-12-08,20.2703
2023-12-07,19.8076
2023-12-06,20.0400
2023-12-05,20.2982
2023-12-04,20.5852
2023-12-01,21.8699
2023-11-30,22.1628
2023-11-29,22.4883
2023-11-28,24.6802
2023-11-24,26.8248
2023-11-23,29.6017
2023-11-22,32.7550
2023-11-21,36.2587
2023-11-20,35.0856
2023-11-17,33.7823
2023-11-16,32.3668
2023-11-15,29.4285
2023-11-13,26.1637
2023-11-10,23.5688
2023-11-09,21.0742
2023-11-08,18.3025
2023-11-07,16.3016
2023-11-06,14.6904
2023-11-03,13.7177
2023-11-02,12.8794
2023-11-01,11.9479
2023-10-31,13.0014
2023-10-30,13.7471
2023-10-27,14.5757
2023-10-26,15.4075
2023-10-25,14.6133
2023-10-23,15.0298
2023-10-20,16.1678
2023-10-19,15.6135
2023-10-18,15.6326
2023-10-17,17.0464
2023-10-16,18.0962
2023-10-13,16.7543
2023-10-12,15.3404
2023-10-11,15.9983
2023-10-10,17.2471
2023-10-09,18.6346
2023-10-06,20.1763
2023-10-05,21.1520
2023-10-04,19.0480
2023-10-03,16.7102
2023-09-29,16.1121
2023-09-28,15.4474
2023-09-27,15.6033
2023-09-26,14.5204
2023-09-25,13.3173
2023-09-22,13.9221
2023-09-21,14.5942
2023-09-20,12.8992
2023-09-18,12.3143
2023-09-15,13.1370
2023-09-14,13.8373
2023-09-13,14.1720
2023-09-12,15.2795
2023-09-11,15.4611
2023-09-08,14.8532
2023-09-07,13.9870
2023-09-06,14.3016
2023-09-05,15.1230
2023-09-04,15.3476
2023-09-01,15.7791
2023-08-31,16.5719
2023-08-30,17.0829
2023-08-29,17.7146
2023-08-28,17.6780
2023-08-25,17.7263
2023-08-24,17.6819
2023-08-23,15.8359
2023-08-22,15.9164
2023-08-21,16.3202
2023-08-18,17.1301
2023-08-17,17.6879
2023-08-16,19.1822
2023-08-14,20.4179
2023-08-11,22.4595
2023-08-10,23.2999
2023-08-09,23.3934
2023-08-08,25.5167
2023-08-07,26.6582
2023-08-04,28.2813
2023-08-03,30.2554
2023-08-02,31.1525
2023-08-01,33.4957
2023-07-31,35.8994
2023-07-28,37.5203
2023-07-27,39.1161
2023-07-26,39.7272
2023-07-25,39.5592
2023-07-24,39.3654
2023-07-21,39.5674
2023-07-20,40.3027
2023-07-19,38.7285
2023-07-18,36.9793
2023-07-17,36.6691
2023-07-14,36.6897
2023-07-13,37.9478
2023-07-12,39.3458
2023-07-11,41.3233
2023-07-10,41.4284
2023-07-07,42.1174
2023-07-06,41.9355
2023-07-05,39.1268
2023-07-04,36.0061
2023-07-03,33.0936
2023-06-30,30.0812
2023-06-29,26.8635
2023-06-28,26.3356
2023-06-27,25.6553
2023-06-26,26.9037
2023-06-23,27.2093
2023-06-22,28.2476
2023-06-21,30.0211
2023-06-20,32.8202
2023-06-19,36.2031
2023-06-16,39.7108
2023-06-15,43.6082
2023-06-14,48.0451
2023-06-13,48.6916
2023-06-12,46.4605
2023-06-09,44.3827
2023-06-08,42.0741
2023-06-07,40.0887
2023-06-06,38.5465
2023-06-05,36.8330
2023-06-02,35.5141
2023-06-01,34.9517
2023-05-31,35.0340
2023-05-30,32.9318
2023-05-29,30.5988
2023-05-26,28.1025
2023-05-25,26.7338
2023-05-24,25.2129
2023-05-23,23.5231
2023-05-22,22.1792
2023-05-19,21.7581
2023-05-18,21.3077
2023-05-17,19.7857
2023-05-16,18.1838
2023-05-15,17.6412
2023-05-12,17.2557
2023-05-11,17.3625
2023-05-10,18.3687
2023-05-09,19.5406
2023-05-08,18.3995
2023-05-05,15.4427
2023-05-04,12.1573
2023-05-03,12.6761
2023-05-02,13.6616
2023-04-28,13.5905
2023-04-27,13.9502
2023-04-26,15.2183
2023-04-25,16.3706
2023-04-24,16.1399
2023-04-21,15.8835
2023-04-20,16.9662
2023-04-19,17.7028
2023-04-18,19.0471
2023-04-17,21.1314
2023-04-13,22.3454
2023-04-12,21.4805
2023-04-11,23.0134
2023-04-10,24.7166
2023-04-06,25.7069
2023-04-05,26.8072
2023-04-03,28.4135
2023-03-31,30.7291
2023-03-29,33.7176
2023-03-28,37.0176
2023-03-27,38.3874
2023-03-24,38.1317
2023-03-23,37.8777
