,ADX
2021-08-09,43.8810
2021-08-06,48.0644
2021-08-05,52.0521
2021-08-04,53.6440
2021-08-03,52.8514
2021-08-02,52.2590
2021-07-30,53.0413
2021-07-29,54.2295
2021-07-28,54.2882
2021-07-27,54.6823
2021-07-26,53.8513
2021-07-23,53.1634
2021-07-22,50.8153
2021-07-20,48.6091
2021-07-19,45.1344
2021-07-16,41.9268
2021-07-15,38.5036
2021-07-14,35.5104
2021-07-13,32.1846
2021-07-12,29.0352
2021-07-09,25.9107
2021-07-08,24.5545
2021-07-07,22.9528
2021-07-06,21.5749
2021-07-05,20.0439
2021-07-02,22.0708
2021-07-01,23.6711
2021-06-30,25.6771
2021-06-29,27.6623
2021-06-28,28.8013
2021-06-25,28.1479
2021-06-24,25.9425
2021-06-23,23.7753
2021-06-22,21.7095
2021-06-21,19.5601
2021-06-18,19.1911
2021-06-17,20.2316
2021-06-16,21.3878
2021-06-15,23.5428
2021-06-14,24.0785
2021-06-11,25.8961
2021-06-10,25.7480
2021-06-09,24.4626
2021-06-08,23.0002
2021-06-07,19.9037
2021-06-04,16.4630
2021-06-03,16.2146
2021-06-02,16.6376
2021-06-01,17.1076
2021-05-31,17.4070
2021-05-28,16.8426
2021-05-27,16.2154
2021-05-26,15.3662
2021-05-25,16.1938
2021-05-24,16.9793
2021-05-21,17.6690
2021-05-20,17.4655
2021-05-19,17.8908
2021-05-18,18.3301
2021-05-17,19.9083
2021-05-14,20.6849
2021-05-12,19.5261
2021-05-11,19.7912
2021-05-10,20.0857
2021-05-07,20.8802
2021-05-06,23.0074
2021-05-05,23.7109
2021-05-04,23.9904
2021-05-03,24.3010
2021-04-30,23.9073
2021-04-29,24.1690
2021-04-28,25.4441
2021-04-27,26.2851
2021-04-26,26.3897
2021-04-23,25.7555
2021-04-22,22.8564
2021-04-20,19.6352
2021-04-19,17.2715
2021-04-16,16.3757
2021-04-15,16.6728
2021-04-13,15.7233
2021-04-12,15.8428
2021-04-09,15.9756
2021-04-08,14.6036
2021-04-07,13.0803
2021-04-06,13.9236
2021-04-05,15.0373
2021-04-01,15.8011
2021-03-31,17.4796
2021-03-30,18.2116
2021-03-26,19.3569
2021-03-25,19.2957
2021-03-24,19.2277
2021-03-23,21.1537
2021-03-22,23.2936
2021-03-19,23.5288
2021-03-18,22.3276
2021-03-17,21.9559
2021-03-16,21.8239
2021-03-15,22.4797
2021-03-12,23.0325
2021-03-10,24.9577
2021-03-09,27.4841
2021-03-08,30.2912
2021-03-05,33.4101
2021-03-04,36.3807
2021-03-03,40.1470
2021-03-02,41.0192
2021-03-01,41.1143
2021-02-26,45.6709
2021-02-25,50.7338
2021-02-24,52.2728
2021-02-23,53.9829
2021-02-22,57.2117
2021-02-19,61.6650
2021-02-18,65.2529
2021-02-17,66.4443
2021-02-16,65.0337
2021-02-15,63.0034
2021-02-12,60.9961
2021-02-11,58.7658
2021-02-10,56.3168
2021-02-09,53.5957
2021-02-08,50.8420
2021-02-05,47.7824
2021-02-04,44.5963
2021-02-03,41.6419
2021-02-02,38.3494
2021-02-01,34.7987
2021-01-29,32.6253
2021-01-28,32.8417
2021-01-27,31.7834
2021-01-25,30.6075
2021-01-22,29.3010
2021-01-21,30.7047
2021-01-20,31.3675
2021-01-19,33.5042
2021-01-18,36.2637
2021-01-15,39.9076
2021-01-14,42.7742
2021-01-13,42.1962
2021-01-12,40.0228
2021-01-11,37.6079
2021-01-08,34.9247
2021-01-07,32.6101
2021-01-06,30.9807
2021-01-05,29.7437
2021-01-04,29.7398
2021-01-01,28.2846
2020-12-31,27.1552
2020-12-30,25.9004
2020-12-29,24.5062
2020-12-28,26.5561
2020-12-24,29.2288
2020-12-23,31.9869
2020-12-22,34.4031
2020-12-21,37.0002
2020-12-18,39.8858
2020-12-17,39.8667
2020-12-16,39.6020
2020-12-15,39.3079
2020-12-14,38.9811
