Datetime,Open,High,Low,Close,Adj Close,Volume
2023-09-29 09:51:00,3521.39990234375,3523.89990234375,3520.0,3520.0,3520.0,5762
2023-09-29 09:52:00,3520.0,3522.0,3519.89990234375,3520.449951171875,3520.449951171875,2879
2023-09-29 09:53:00,3520.699951171875,3520.949951171875,3517.300048828125,3517.35009765625,3517.35009765625,2846
2023-09-29 09:54:00,3517.550048828125,3517.60009765625,3515.35009765625,3516.60009765625,3516.60009765625,1709
2023-09-29 09:55:00,3516.550048828125,3517.949951171875,3516.550048828125,3517.64990234375,3517.64990234375,3718
2023-09-29 09:56:00,3517.64990234375,3517.75,3516.0,3516.550048828125,3516.550048828125,1828
2023-09-29 09:57:00,3516.5,3519.550048828125,3516.449951171875,3518.64990234375,3518.64990234375,2640
2023-09-29 09:58:00,3518.25,3518.949951171875,3515.0,3515.25,3515.25,3306
2023-09-29 09:59:00,3515.14990234375,3517.25,3515.050048828125,3515.60009765625,3515.60009765625,2630
2023-09-29 10:00:00,3513.199951171875,3514.75,3511.39990234375,3511.39990234375,3511.39990234375,5206
2023-09-29 10:01:00,3511.35009765625,3511.5,3509.449951171875,3509.800048828125,3509.800048828125,9824
2023-09-29 10:02:00,3509.800048828125,3511.0,3507.39990234375,3509.0,3509.0,13230
2023-09-29 10:03:00,3509.0,3515.0,3509.0,3515.0,3515.0,1855
2023-09-29 10:04:00,3515.0,3517.25,3514.75,3517.199951171875,3517.199951171875,2234
2023-09-29 10:05:00,3517.35009765625,3520.300048828125,3517.25,3519.75,3519.75,4492
2023-09-29 10:06:00,3519.85009765625,3519.85009765625,3516.75,3517.35009765625,3517.35009765625,2265
2023-09-29 10:07:00,3518.050048828125,3518.050048828125,3515.75,3515.800048828125,3515.800048828125,1261
2023-09-29 10:08:00,3515.949951171875,3517.35009765625,3515.550048828125,3516.699951171875,3516.699951171875,2267
2023-09-29 10:09:00,3515.949951171875,3517.85009765625,3514.10009765625,3516.35009765625,3516.35009765625,2023
2023-09-29 10:10:00,3516.449951171875,3516.449951171875,3514.89990234375,3515.89990234375,3515.89990234375,1348
2023-09-29 10:11:00,3515.89990234375,3515.949951171875,3512.0,3512.300048828125,3512.300048828125,1129
2023-09-29 10:12:00,3512.699951171875,3514.199951171875,3511.35009765625,3512.800048828125,3512.800048828125,2474
2023-09-29 10:13:00,3513.10009765625,3513.10009765625,3511.199951171875,3511.550048828125,3511.550048828125,1463
2023-09-29 10:14:00,3511.5,3514.949951171875,3511.5,3514.949951171875,3514.949951171875,1005
2023-09-29 10:15:00,3514.89990234375,3515.89990234375,3511.699951171875,3512.300048828125,3512.300048828125,3007
2023-09-29 10:16:00,3512.14990234375,3513.449951171875,3510.0,3510.89990234375,3510.89990234375,2732
2023-09-29 10:17:00,3511.14990234375,3512.550048828125,3511.0,3511.64990234375,3511.64990234375,1805
2023-09-29 10:18:00,3511.60009765625,3511.64990234375,3509.199951171875,3509.35009765625,3509.35009765625,3862
2023-09-29 10:19:00,3509.39990234375,3509.39990234375,3507.0,3508.39990234375,3508.39990234375,3004
2023-09-29 10:20:00,3508.39990234375,3511.550048828125,3507.85009765625,3510.0,3510.0,2405
2023-09-29 10:21:00,3510.85009765625,3511.60009765625,3508.35009765625,3509.14990234375,3509.14990234375,4211
2023-09-29 10:22:00,3508.60009765625,3510.449951171875,3508.35009765625,3509.39990234375,3509.39990234375,1418
2023-09-29 10:23:00,3509.89990234375,3510.0,3508.85009765625,3509.14990234375,3509.14990234375,1627
2023-09-29 10:24:00,3509.10009765625,3511.800048828125,3508.64990234375,3510.050048828125,3510.050048828125,1820
2023-09-29 10:25:00,3511.0,3511.0,3507.800048828125,3508.14990234375,3508.14990234375,2647
2023-09-29 10:26:00,3508.14990234375,3510.60009765625,3508.050048828125,3510.25,3510.25,1328
2023-09-29 10:27:00,3510.199951171875,3510.550048828125,3510.0,3510.39990234375,3510.39990234375,891
2023-09-29 10:28:00,3510.5,3513.449951171875,3510.449951171875,3512.800048828125,3512.800048828125,1854
2023-09-29 10:29:00,3512.800048828125,3512.800048828125,3510.300048828125,3511.050048828125,3511.050048828125,2642
2023-09-29 10:30:00,3511.550048828125,3512.800048828125,3509.050048828125,3510.0,3510.0,2191
2023-09-29 10:31:00,3510.300048828125,3511.699951171875,3510.300048828125,3511.14990234375,3511.14990234375,476
2023-09-29 10:32:00,3511.5,3512.300048828125,3511.5,3512.25,3512.25,1513
2023-09-29 10:33:00,3512.199951171875,3513.89990234375,3512.0,3513.14990234375,3513.14990234375,1366
2023-09-29 10:34:00,3512.39990234375,3512.39990234375,3512.199951171875,3512.25,3512.25,1294
2023-09-29 10:35:00,3512.25,3515.0,3512.0,3515.0,3515.0,2242
2023-09-29 10:36:00,3515.0,3517.25,3515.0,3517.25,3517.25,4152
2023-09-29 10:37:00,3516.35009765625,3520.0,3516.35009765625,3520.0,3520.0,8033
2023-09-29 10:38:00,3520.0,3521.199951171875,3518.5,3519.75,3519.75,4129
2023-09-29 10:39:00,3520.0,3520.0,3517.300048828125,3518.050048828125,3518.050048828125,2521
2023-09-29 10:40:00,3518.050048828125,3519.85009765625,3517.35009765625,3519.85009765625,3519.85009765625,1750
2023-09-29 10:41:00,3519.85009765625,3521.35009765625,3519.0,3520.75,3520.75,6678
2023-09-29 10:42:00,3520.949951171875,3521.300048828125,3517.0,3517.0,3517.0,4432
2023-09-29 10:43:00,3517.550048828125,3517.550048828125,3514.300048828125,3516.949951171875,3516.949951171875,1578
2023-09-29 10:44:00,3516.89990234375,3518.0,3515.550048828125,3515.550048828125,3515.550048828125,1679
2023-09-29 10:45:00,3515.550048828125,3516.35009765625,3513.699951171875,3514.14990234375,3514.14990234375,1292
2023-09-29 10:46:00,3515.0,3516.300048828125,3514.550048828125,3516.300048828125,3516.300048828125,1420
2023-09-29 10:47:00,3516.300048828125,3516.300048828125,3513.449951171875,3513.449951171875,3513.449951171875,1053
2023-09-29 10:48:00,3514.25,3516.199951171875,3513.300048828125,3514.949951171875,3514.949951171875,962
2023-09-29 10:49:00,3515.10009765625,3515.10009765625,3513.60009765625,3513.85009765625,3513.85009765625,750
2023-09-29 10:50:00,3513.699951171875,3514.89990234375,3512.0,3514.64990234375,3514.64990234375,1604
2023-09-29 10:51:00,3514.64990234375,3514.64990234375,3511.550048828125,3512.64990234375,3512.64990234375,1372
2023-09-29 10:52:00,3511.699951171875,3513.199951171875,3511.0,3512.5,3512.5,1563
2023-09-29 10:53:00,3512.449951171875,3516.25,3512.449951171875,3515.75,3515.75,2352
2023-09-29 10:54:00,3515.75,3516.699951171875,3513.050048828125,3515.449951171875,3515.449951171875,1619
2023-09-29 10:55:00,3515.60009765625,3516.300048828125,3515.550048828125,3516.300048828125,3516.300048828125,1009
2023-09-29 10:56:00,3515.75,3517.10009765625,3515.39990234375,3515.949951171875,3515.949951171875,1130
2023-09-29 10:57:00,3515.300048828125,3516.25,3514.60009765625,3516.25,3516.25,1491
2023-09-29 10:58:00,3516.25,3519.449951171875,3516.199951171875,3518.949951171875,3518.949951171875,1184
2023-09-29 10:59:00,3518.949951171875,3520.75,3518.949951171875,3520.0,3520.0,2308
2023-09-29 11:00:00,3519.949951171875,3523.0,3518.25,3522.35009765625,3522.35009765625,9892
2023-09-29 11:01:00,3522.550048828125,3523.699951171875,3520.550048828125,3521.0,3521.0,4047
2023-09-29 11:02:00,3521.0,3522.14990234375,3520.0,3521.550048828125,3521.550048828125,2156
2023-09-29 11:03:00,3521.5,3523.550048828125,3521.300048828125,3521.85009765625,3521.85009765625,1972
2023-09-29 11:04:00,3521.800048828125,3521.800048828125,3519.39990234375,3519.39990234375,3519.39990234375,1660
2023-09-29 11:05:00,3519.050048828125,3519.300048828125,3518.25,3519.0,3519.0,1734
2023-09-29 11:06:00,3519.0,3521.39990234375,3518.89990234375,3521.39990234375,3521.39990234375,2334
2023-09-29 11:07:00,3521.5,3522.10009765625,3520.14990234375,3520.300048828125,3520.300048828125,1966
2023-09-29 11:08:00,3520.0,3521.949951171875,3518.25,3518.25,3518.25,2547
2023-09-29 11:09:00,3518.300048828125,3520.699951171875,3518.300048828125,3519.449951171875,3519.449951171875,1556
2023-09-29 11:10:00,3519.449951171875,3519.60009765625,3518.75,3519.050048828125,3519.050048828125,499
2023-09-29 11:11:00,3519.050048828125,3521.25,3519.0,3521.14990234375,3521.14990234375,1107
2023-09-29 11:12:00,3521.14990234375,3521.75,3520.10009765625,3521.35009765625,3521.35009765625,1811
2023-09-29 11:13:00,3522.10009765625,3524.949951171875,3521.800048828125,3523.39990234375,3523.39990234375,4069
2023-09-29 11:14:00,3523.050048828125,3523.949951171875,3521.800048828125,3522.0,3522.0,3626
2023-09-29 11:15:00,3522.0,3522.0,3520.35009765625,3521.699951171875,3521.699951171875,2408
2023-09-29 11:16:00,3521.89990234375,3522.0,3521.050048828125,3521.14990234375,3521.14990234375,1273
2023-09-29 11:17:00,3521.14990234375,3521.89990234375,3520.0,3520.89990234375,3520.89990234375,1572
2023-09-29 11:18:00,3520.85009765625,3522.0,3519.75,3521.5,3521.5,1410
2023-09-29 11:19:00,3521.5,3522.14990234375,3521.35009765625,3522.14990234375,3522.14990234375,1840
2023-09-29 11:20:00,3522.14990234375,3527.0,3522.14990234375,3526.5,3526.5,4278
2023-09-29 11:21:00,3526.5,3528.949951171875,3526.5,3528.949951171875,3528.949951171875,3821
2023-09-29 11:22:00,3528.949951171875,3529.85009765625,3525.800048828125,3526.35009765625,3526.35009765625,2803
2023-09-29 11:23:00,3525.85009765625,3528.0,3525.0,3526.0,3526.0,5087
2023-09-29 11:24:00,3525.5,3530.10009765625,3525.0,3530.10009765625,3530.10009765625,6490
2023-09-29 11:25:00,3532.0,3533.300048828125,3530.75,3533.0,3533.0,5084
2023-09-29 11:26:00,3533.10009765625,3534.449951171875,3531.89990234375,3533.800048828125,3533.800048828125,4007
2023-09-29 11:27:00,3533.949951171875,3536.0,3533.050048828125,3535.60009765625,3535.60009765625,3303
2023-09-29 11:28:00,3535.800048828125,3536.75,3533.64990234375,3536.050048828125,3536.050048828125,2790
2023-09-29 11:29:00,3536.050048828125,3536.300048828125,3534.25,3536.0,3536.0,1538
2023-09-29 11:30:00,3536.35009765625,3536.85009765625,3535.39990234375,3536.25,3536.25,2442
2023-09-29 11:31:00,3536.949951171875,3542.5,3536.949951171875,3542.5,3542.5,7287
2023-09-29 11:32:00,3542.5,3546.25,3541.60009765625,3546.25,3546.25,4567
2023-09-29 11:33:00,3545.35009765625,3549.0,3545.050048828125,3545.050048828125,3545.050048828125,3723
2023-09-29 11:34:00,3545.10009765625,3548.0,3545.10009765625,3547.050048828125,3547.050048828125,2637
2023-09-29 11:35:00,3547.050048828125,3547.64990234375,3543.699951171875,3546.449951171875,3546.449951171875,3424
2023-09-29 11:36:00,3545.64990234375,3547.0,3544.25,3547.0,3547.0,3061
2023-09-29 11:37:00,3546.14990234375,3546.5,3544.0,3545.25,3545.25,3541
2023-09-29 11:38:00,3545.0,3548.0,3544.800048828125,3548.0,3548.0,2567
2023-09-29 11:39:00,3548.0,3551.449951171875,3547.85009765625,3550.550048828125,3550.550048828125,7654
2023-09-29 11:40:00,3550.0,3550.0,3546.449951171875,3548.300048828125,3548.300048828125,2785
2023-09-29 11:41:00,3548.300048828125,3550.0,3545.75,3550.0,3550.0,2995
2023-09-29 11:42:00,3550.0,3552.85009765625,3548.300048828125,3552.85009765625,3552.85009765625,3341
2023-09-29 11:43:00,3553.199951171875,3554.199951171875,3552.300048828125,3554.199951171875,3554.199951171875,4362
2023-09-29 11:44:00,3554.0,3556.699951171875,3553.300048828125,3555.85009765625,3555.85009765625,6239
2023-09-29 11:45:00,3555.14990234375,3555.800048828125,3553.35009765625,3555.0,3555.0,3907
2023-09-29 11:46:00,3555.5,3556.64990234375,3555.5,3556.10009765625,3556.10009765625,4129
2023-09-29 11:47:00,3555.89990234375,3558.60009765625,3555.89990234375,3558.60009765625,3558.60009765625,1901
2023-09-29 11:48:00,3557.35009765625,3559.89990234375,3557.35009765625,3559.5,3559.5,6851
2023-09-29 11:49:00,3559.60009765625,3559.60009765625,3559.550048828125,3559.550048828125,3559.550048828125,148
2023-09-29 11:50:00,3558.699951171875,3562.949951171875,3558.699951171875,3562.64990234375,3562.64990234375,14953
2023-09-29 11:51:00,3562.60009765625,3563.800048828125,3562.60009765625,3563.550048828125,3563.550048828125,1268
2023-09-29 11:52:00,3563.10009765625,3563.14990234375,3558.89990234375,3560.300048828125,3560.300048828125,9890
2023-09-29 11:53:00,3558.35009765625,3560.0,3558.35009765625,3559.199951171875,3559.199951171875,11554
2023-09-29 11:54:00,3558.39990234375,3558.550048828125,3555.0,3555.64990234375,3555.64990234375,7045
2023-09-29 11:55:00,3555.699951171875,3556.199951171875,3554.0,3556.10009765625,3556.10009765625,2336
2023-09-29 11:56:00,3556.14990234375,3557.550048828125,3554.0,3557.300048828125,3557.300048828125,2764
2023-09-29 11:57:00,3557.39990234375,3557.5,3555.39990234375,3556.35009765625,3556.35009765625,2659
2023-09-29 11:58:00,3555.85009765625,3557.199951171875,3553.800048828125,3555.550048828125,3555.550048828125,2591
2023-09-29 11:59:00,3555.449951171875,3555.449951171875,3551.0,3552.949951171875,3552.949951171875,4191
2023-09-29 12:00:00,3552.0,3555.300048828125,3552.0,3555.300048828125,3555.300048828125,1980
2023-09-29 12:01:00,3555.35009765625,3557.39990234375,3554.699951171875,3557.300048828125,3557.300048828125,2735
2023-09-29 12:02:00,3557.199951171875,3557.550048828125,3553.199951171875,3556.0,3556.0,2664
2023-09-29 12:03:00,3556.0,3557.85009765625,3554.050048828125,3557.85009765625,3557.85009765625,12253
2023-09-29 12:04:00,3557.85009765625,3557.85009765625,3555.35009765625,3556.75,3556.75,2060
2023-09-29 12:05:00,3556.75,3559.949951171875,3556.699951171875,3559.199951171875,3559.199951171875,2173
2023-09-29 12:06:00,3559.0,3559.949951171875,3557.10009765625,3559.949951171875,3559.949951171875,2890
2023-09-29 12:07:00,3559.60009765625,3560.0,3557.949951171875,3558.10009765625,3558.10009765625,2073
2023-09-29 12:08:00,3558.300048828125,3559.5,3557.300048828125,3557.699951171875,3557.699951171875,1825
2023-09-29 12:09:00,3557.550048828125,3559.699951171875,3557.550048828125,3558.85009765625,3558.85009765625,1777
2023-09-29 12:10:00,3558.85009765625,3558.85009765625,3555.0,3555.449951171875,3555.449951171875,2033
2023-09-29 12:11:00,3555.449951171875,3556.5,3555.39990234375,3555.64990234375,3555.64990234375,1375
2023-09-29 12:12:00,3556.5,3556.5,3553.449951171875,3556.14990234375,3556.14990234375,2127
2023-09-29 12:13:00,3555.14990234375,3556.35009765625,3553.550048828125,3555.800048828125,3555.800048828125,1709
2023-09-29 12:14:00,3555.699951171875,3555.800048828125,3553.300048828125,3555.14990234375,3555.14990234375,2555
2023-09-29 12:15:00,3556.0,3557.5,3555.5,3557.25,3557.25,2087
2023-09-29 12:16:00,3557.0,3560.0,3557.0,3559.60009765625,3559.60009765625,2857
2023-09-29 12:17:00,3560.0,3560.25,3558.300048828125,3558.449951171875,3558.449951171875,1718
2023-09-29 12:18:00,3559.699951171875,3560.0,3558.35009765625,3558.35009765625,3558.35009765625,2371
2023-09-29 12:19:00,3559.199951171875,3559.449951171875,3558.0,3558.0,3558.0,1790
2023-09-29 12:20:00,3558.050048828125,3560.0,3558.0,3559.60009765625,3559.60009765625,1767
2023-09-29 12:21:00,3559.64990234375,3560.0,3559.550048828125,3559.550048828125,3559.550048828125,1614
2023-09-29 12:22:00,3559.60009765625,3560.0,3558.39990234375,3559.949951171875,3559.949951171875,1894
2023-09-29 12:23:00,3560.0,3561.0,3559.0,3559.60009765625,3559.60009765625,2452
2023-09-29 12:24:00,3559.14990234375,3559.550048828125,3558.60009765625,3558.800048828125,3558.800048828125,2325
2023-09-29 12:25:00,3559.0,3559.25,3558.0,3558.199951171875,3558.199951171875,1718
2023-09-29 12:26:00,3558.25,3559.5,3558.0,3558.0,3558.0,3009
2023-09-29 12:27:00,3559.14990234375,3559.5,3556.85009765625,3557.0,3557.0,1897
2023-09-29 12:28:00,3557.85009765625,3557.85009765625,3555.35009765625,3556.300048828125,3556.300048828125,2097
2023-09-29 12:29:00,3556.25,3559.550048828125,3556.25,3559.550048828125,3559.550048828125,3375
2023-09-29 12:30:00,3560.5,3563.550048828125,3559.60009765625,3561.25,3561.25,6533
2023-09-29 12:31:00,3561.449951171875,3562.85009765625,3560.0,3560.050048828125,3560.050048828125,6645
2023-09-29 12:32:00,3559.35009765625,3560.14990234375,3558.60009765625,3559.050048828125,3559.050048828125,1866
2023-09-29 12:33:00,3559.10009765625,3559.35009765625,3557.550048828125,3558.39990234375,3558.39990234375,1632
2023-09-29 12:34:00,3558.35009765625,3562.85009765625,3558.14990234375,3561.39990234375,3561.39990234375,4369
2023-09-29 12:35:00,3561.35009765625,3563.39990234375,3560.85009765625,3561.449951171875,3561.449951171875,3134
2023-09-29 12:36:00,3561.0,3561.949951171875,3560.64990234375,3560.800048828125,3560.800048828125,1890
2023-09-29 12:37:00,3560.699951171875,3560.800048828125,3557.199951171875,3557.199951171875,3557.199951171875,1841
2023-09-29 12:38:00,3557.39990234375,3560.25,3557.25,3558.449951171875,3558.449951171875,1716
2023-09-29 12:39:00,3558.75,3558.75,3555.5,3557.0,3557.0,2254
2023-09-29 12:40:00,3558.0,3558.75,3556.550048828125,3556.550048828125,3556.550048828125,1595
2023-09-29 12:41:00,3556.550048828125,3557.199951171875,3554.39990234375,3555.050048828125,3555.050048828125,2833
2023-09-29 12:42:00,3555.64990234375,3555.800048828125,3554.5,3554.85009765625,3554.85009765625,2381
2023-09-29 12:43:00,3554.89990234375,3554.89990234375,3554.25,3554.35009765625,3554.35009765625,1496
2023-09-29 12:44:00,3554.25,3555.199951171875,3553.75,3555.199951171875,3555.199951171875,2152
2023-09-29 12:45:00,3555.0,3555.5,3554.050048828125,3555.300048828125,3555.300048828125,2650
2023-09-29 12:46:00,3555.14990234375,3555.25,3553.64990234375,3553.75,3553.75,2772
2023-09-29 12:47:00,3553.699951171875,3553.85009765625,3552.449951171875,3553.199951171875,3553.199951171875,3615
2023-09-29 12:48:00,3553.050048828125,3556.449951171875,3552.64990234375,3554.75,3554.75,5034
2023-09-29 12:49:00,3555.050048828125,3557.5,3555.050048828125,3556.0,3556.0,2965
2023-09-29 12:50:00,3550.35009765625,3551.5,3548.0,3548.25,3548.25,8099
2023-09-29 12:51:00,3548.0,3549.199951171875,3545.949951171875,3548.85009765625,3548.85009765625,6351
2023-09-29 12:52:00,3548.449951171875,3552.0,3548.449951171875,3550.699951171875,3550.699951171875,2084
2023-09-29 12:53:00,3550.64990234375,3550.949951171875,3550.60009765625,3550.85009765625,3550.85009765625,1469
2023-09-29 12:54:00,3550.800048828125,3554.14990234375,3550.0,3553.39990234375,3553.39990234375,2652
2023-09-29 12:55:00,3552.699951171875,3552.699951171875,3552.0,3552.14990234375,3552.14990234375,1590
2023-09-29 12:56:00,3552.10009765625,3552.14990234375,3549.10009765625,3550.800048828125,3550.800048828125,2288
2023-09-29 12:57:00,3550.800048828125,3550.800048828125,3549.0,3549.5,3549.5,1521
2023-09-29 12:58:00,3549.300048828125,3549.5,3548.64990234375,3549.5,3549.5,1852
2023-09-29 12:59:00,3549.5,3550.85009765625,3549.449951171875,3550.5,3550.5,1267
2023-09-29 13:00:00,3550.5,3552.800048828125,3550.5,3552.800048828125,3552.800048828125,2092
2023-09-29 13:01:00,3553.0,3553.75,3551.10009765625,3552.85009765625,3552.85009765625,4168
2023-09-29 13:02:00,3552.89990234375,3553.75,3551.85009765625,3553.550048828125,3553.550048828125,2031
2023-09-29 13:03:00,3553.550048828125,3553.550048828125,3550.25,3550.25,3550.25,1473
2023-09-29 13:04:00,3550.199951171875,3553.5,3549.550048828125,3552.10009765625,3552.10009765625,2005
2023-09-29 13:05:00,3552.10009765625,3553.39990234375,3552.050048828125,3553.35009765625,3553.35009765625,700
2023-09-29 13:06:00,3553.300048828125,3553.64990234375,3552.800048828125,3553.199951171875,3553.199951171875,2066
2023-09-29 13:07:00,3553.14990234375,3553.39990234375,3550.75,3551.800048828125,3551.800048828125,1563
2023-09-29 13:08:00,3551.800048828125,3551.89990234375,3550.60009765625,3551.449951171875,3551.449951171875,993
2023-09-29 13:09:00,3551.449951171875,3552.64990234375,3549.5,3552.64990234375,3552.64990234375,1827
2023-09-29 13:10:00,3552.64990234375,3552.64990234375,3550.0,3550.10009765625,3550.10009765625,2039
2023-09-29 13:11:00,3550.10009765625,3552.050048828125,3550.050048828125,3550.89990234375,3550.89990234375,1193
2023-09-29 13:12:00,3550.85009765625,3551.199951171875,3550.0,3550.60009765625,3550.60009765625,2836
2023-09-29 13:13:00,3550.64990234375,3550.699951171875,3547.75,3548.5,3548.5,3845
2023-09-29 13:14:00,3548.5,3550.64990234375,3548.050048828125,3549.25,3549.25,2467
2023-09-29 13:15:00,3549.449951171875,3549.449951171875,3547.10009765625,3548.10009765625,3548.10009765625,2890
2023-09-29 13:16:00,3548.10009765625,3548.449951171875,3545.699951171875,3545.800048828125,3545.800048828125,3327
2023-09-29 13:17:00,3545.800048828125,3547.0,3545.39990234375,3545.39990234375,3545.39990234375,2167
2023-09-29 13:18:00,3545.89990234375,3546.800048828125,3543.449951171875,3545.25,3545.25,5600
2023-09-29 13:19:00,3545.25,3546.14990234375,3544.25,3545.449951171875,3545.449951171875,2243
2023-09-29 13:20:00,3545.5,3545.75,3545.5,3545.75,3545.75,1472
2023-09-29 13:21:00,3545.75,3545.75,3543.449951171875,3543.550048828125,3543.550048828125,1511
2023-09-29 13:22:00,3544.39990234375,3544.39990234375,3543.0,3543.0,3543.0,1923
2023-09-29 13:23:00,3542.949951171875,3546.0,3542.85009765625,3545.60009765625,3545.60009765625,2504
2023-09-29 13:24:00,3545.89990234375,3545.89990234375,3542.39990234375,3543.35009765625,3543.35009765625,3240
2023-09-29 13:25:00,3543.5,3544.25,3543.300048828125,3544.25,3544.25,1551
2023-09-29 13:26:00,3544.25,3545.39990234375,3542.550048828125,3544.75,3544.75,3416
2023-09-29 13:27:00,3543.5,3546.64990234375,3543.5,3546.64990234375,3546.64990234375,2105
2023-09-29 13:28:00,3546.60009765625,3551.0,3546.60009765625,3550.35009765625,3550.35009765625,5914
2023-09-29 13:29:00,3550.5,3550.5,3549.10009765625,3549.64990234375,3549.64990234375,3014
2023-09-29 13:30:00,3549.64990234375,3554.64990234375,3549.64990234375,3554.64990234375,3554.64990234375,3525
2023-09-29 13:31:00,3551.14990234375,3552.5,3551.10009765625,3552.5,3552.5,3488
2023-09-29 13:32:00,3552.5,3553.699951171875,3551.5,3552.25,3552.25,5134
2023-09-29 13:33:00,3552.25,3554.39990234375,3552.10009765625,3554.39990234375,3554.39990234375,1991
2023-09-29 13:34:00,3554.5,3554.60009765625,3552.300048828125,3552.39990234375,3552.39990234375,5286
2023-09-29 13:35:00,3551.5,3552.699951171875,3551.5,3552.14990234375,3552.14990234375,4180
2023-09-29 13:36:00,3552.300048828125,3554.5,3552.0,3553.35009765625,3553.35009765625,4283
2023-09-29 13:37:00,3553.35009765625,3557.10009765625,3552.39990234375,3557.050048828125,3557.050048828125,4413
2023-09-29 13:38:00,3557.050048828125,3557.60009765625,3555.60009765625,3557.60009765625,3557.60009765625,3620
2023-09-29 13:39:00,3557.60009765625,3558.89990234375,3557.10009765625,3558.39990234375,3558.39990234375,4295
2023-09-29 13:40:00,3557.800048828125,3559.10009765625,3557.800048828125,3559.10009765625,3559.10009765625,3103
2023-09-29 13:41:00,3559.10009765625,3560.699951171875,3558.5,3558.5,3558.5,5411
2023-09-29 13:42:00,3558.449951171875,3558.5,3555.550048828125,3557.85009765625,3557.85009765625,2641
2023-09-29 13:43:00,3557.85009765625,3559.199951171875,3556.39990234375,3557.300048828125,3557.300048828125,4128
2023-09-29 13:44:00,3557.5,3558.699951171875,3557.050048828125,3557.75,3557.75,3266
