Date,Open,High,Low,Close,SMA,EMA,DEMA
2019-04-05,37.0,37.25,36.34999847412109,36.650001525878906,,36.857001908701996,37.116487808077665
2019-04-08,36.95000076293945,37.400001525878906,36.09999847412109,36.25,,36.746637925301634,36.86864676564507
2019-04-09,36.5,37.25,36.0,37.0,,36.79270375706497,36.930219397879604
2019-04-10,36.900001525878906,38.09999847412109,36.34999847412109,36.95000076293945,,36.821303212678515,36.95721556430157
2019-04-11,37.0,37.29999923706055,35.70000076293945,36.0,,36.671975355827875,36.660999033368945
2019-04-12,36.34999847412109,37.45000076293945,36.20000076293945,37.0,,36.7316162002228,36.77143262726135
2019-04-15,37.29999923706055,37.75,37.150001525878906,37.45000076293945,,36.86223157526219,37.00167577696232
2019-04-16,37.59999847412109,44.900001525878906,37.59999847412109,44.5,,38.25091674339634,39.501204409624386
2019-04-18,44.900001525878906,48.04999923706055,41.29999923706055,45.0,,39.47802279005155,41.504981282410576
2019-04-22,44.400001525878906,46.95000076293945,43.650001525878906,44.75,,40.43656410095126,42.87924575816296
2019-04-23,44.59999847412109,46.150001525878906,43.84999847412109,44.20000076293945,,41.12082531222183,43.67923311370733
2019-04-24,44.400001525878906,45.45000076293945,44.29999923706055,44.70000076293945,,41.77158448507958,44.39726655499678
2019-04-25,44.75,45.09999847412109,43.5,43.79999923706055,,42.140387167257934,44.590420146245215
2019-04-26,43.54999923706055,44.0,42.5,43.0,,42.29668040957467,44.42912913609614
2019-04-30,42.95000076293945,43.0,39.650001525878906,40.04999923706055,,41.88819292366301,43.298706665980134
2019-05-02,40.0,44.0,39.29999923706055,41.79999923706055,,41.872157707917104,43.01309468420264
2019-05-03,41.900001525878906,43.650001525878906,41.5,41.900001525878906,,41.87722022027379,42.81485616552652
2019-05-06,41.400001525878906,41.54999923706055,39.95000076293945,40.20000076293945,,41.572271228031184,42.08992418958492
2019-05-07,40.5,41.650001525878906,39.09999847412109,39.45000076293945,,41.18640387074178,41.29422845604896
2019-05-08,39.84999847412109,40.0,37.79999923706055,38.04999923706055,,40.61614848279974,40.23779600791668
2019-05-09,38.25,39.5,37.45000076293945,39.150001525878906,,40.34957630881413,39.8219106870125
2019-05-10,39.70000076293945,40.0,38.70000076293945,39.09999847412109,,40.12238033886994,39.50476630925972
2019-05-13,39.34999847412109,40.0,37.650001525878906,37.79999923706055,,39.70012922945005,38.84933047933451
2019-05-14,37.59999847412109,37.95000076293945,37.150001525878906,37.70000076293945,,39.336469508266305,38.34282166811235
2019-05-15,38.09999847412109,39.84999847412109,37.09999847412109,37.5,,39.0025659613088,37.916387553672145
2019-05-16,37.5,37.5,35.599998474121094,36.59999847412109,,38.565735509092846,37.31963735103163
2019-05-17,37.0,37.84999847412109,36.59999847412109,37.400001525878906,,38.35378387578122,37.16083404647617
2019-05-20,41.0,43.900001525878906,41.0,43.09999847412109,,39.21673198457028,38.94673057687538
2019-05-21,44.09999847412109,45.20000076293945,43.09999847412109,43.34999847412109,,39.968234982670424,40.36219082936563
2019-05-22,44.20000076293945,44.25,42.45000076293945,43.95000076293945,,40.69219239726479,41.60684870195626
2019-05-23,46.0,47.400001525878906,43.04999923706055,43.400001525878906,,41.18452132974008,42.335691069240156
2019-05-24,44.0,44.29999923706055,41.5,42.29999923706055,,41.387335494707436,42.49514050745352
2019-05-27,42.54999923706055,44.0,42.29999923706055,43.150001525878906,,41.7078202276477,42.87642092866381
2019-05-28,43.5,46.59999847412109,43.04999923706055,45.0,,42.306398368075385,43.75227196562031
2019-05-29,45.20000076293945,46.0,44.20000076293945,44.70000076293945,,42.74159880350521,44.28065937593911
2019-05-30,44.900001525878906,45.20000076293945,44.25,44.59999847412109,,43.07948965270809,44.61517717950182
2019-05-31,44.79999923706055,45.0,41.95000076293945,43.29999923706055,,43.11958230440853,44.40885699590377
2019-06-03,43.54999923706055,45.09999847412109,42.04999923706055,44.09999847412109,,43.297839789810816,44.49854793454516
2019-06-04,43.900001525878906,46.150001525878906,43.59999847412109,45.20000076293945,,43.643687239470566,44.90905090761119
2019-06-06,45.650001525878906,45.900001525878906,44.150001525878906,44.34999847412109,,43.77210746395248,44.91247610337092
2019-06-07,44.45000076293945,44.75,43.0,43.25,,43.677178834142936,44.53253884200476
2019-06-10,43.95000076293945,44.09999847412109,42.79999923706055,42.900001525878906,,43.53587386900402,44.120100722140954
2019-06-11,42.900001525878906,43.150001525878906,42.0,42.54999923706055,,43.35662393592339,43.68796868869673
2019-06-12,42.95000076293945,43.70000076293945,42.95000076293945,43.150001525878906,,43.31905622500621,43.55941925925216
2019-06-13,43.29999923706055,43.70000076293945,42.09999847412109,43.400001525878906,38.09100008010864,43.333773552437606,43.54247566653726
2019-06-14,43.20000076293945,44.09999847412109,42.5,42.59999847412109,38.121000080108644,43.2003599018346,43.261959553786404
2019-06-17,42.29999923706055,43.04999923706055,41.34999847412109,41.650001525878906,38.15000009536743,42.91847656075175,42.738244451462705
2019-06-18,41.650001525878906,42.29999923706055,40.29999923706055,40.79999923706055,38.166500072479245,42.533298865535166,42.07069084366693
2019-06-19,40.79999923706055,41.900001525878906,38.59999847412109,39.75,38.16750005722046,42.02724452634695,41.234702594573484
2019-06-20,40.900001525878906,42.0,40.29999923706055,40.95000076293945,38.18950006484985,41.83138202390922,41.022687486827344
2019-06-21,41.25,42.150001525878906,40.59999847412109,41.25,38.22250005722046,41.72567620138027,40.977530452607766
2019-06-24,41.59999847412109,41.650001525878906,40.45000076293945,41.150001525878906,38.25650007247925,41.621008078561836,40.923251274532895
2019-06-25,40.75,41.95000076293945,40.75,41.34999847412109,38.29050004959107,41.571733605027156,40.960526196111466
2019-06-26,41.5,41.79999923706055,41.09999847412109,41.5,38.33200006484985,41.55869113138586,41.0479412274756
2019-06-27,41.59999847412109,43.25,41.400001525878906,42.34999847412109,38.404500064849856,41.702565193701346,41.40239405057835
2019-06-28,42.79999923706055,45.75,42.59999847412109,44.400001525878906,38.52350008010864,42.19300816318817,42.348685112031305
2019-07-01,44.95000076293945,46.09999847412109,44.45000076293945,45.5,38.62950006484985,42.79427940624486,43.413600654162906
2019-07-02,45.75,52.150001525878906,45.650001525878906,50.20000076293945,38.75850008010864,44.14077419837115,45.749169140225604
2019-07-03,50.75,54.0,50.5,52.0,38.92250009536743,45.569724344121845,48.05482487034425
2019-07-04,52.5,53.400001525878906,50.25,51.04999923706055,39.075500087738035,46.56613796101979,49.41464953266372
2019-07-05,51.45000076293945,52.20000076293945,46.79999923706055,47.59999847412109,39.21300008773804,46.75411259976548,49.238510408266066
2019-07-08,47.0,47.0,44.0,44.84999847412109,39.33200006484985,46.4079100314665,48.157342500722365
2019-07-09,44.70000076293945,51.79999923706055,43.25,49.59999847412109,39.49700006484986,46.98828974831279,48.89449971876001
2019-07-10,50.20000076293945,53.0,48.09999847412109,49.09999847412109,39.64400003433227,47.372236789368834,49.24600161696242
2019-07-11,49.54999923706055,50.70000076293945,48.25,49.45000076293945,39.79950002670288,47.75001205729076,49.59218122634891
2019-07-12,49.75,50.79999923706055,49.0,49.54999923706055,39.96650003433228,48.07728245361254,49.85227846165067
2019-07-15,49.900001525878906,51.09999847412109,48.09999847412109,48.5,40.13050004959106,48.15414018931935,49.6692932523834
2019-07-16,48.900001525878906,49.84999847412109,48.0,49.20000076293945,40.30300004959106,48.344296657250275,49.73954990988253
2019-07-17,49.400001525878906,50.0,48.20000076293945,48.45000076293945,40.47750005722046,48.363515585557394,49.52081100632597
2019-07-18,48.29999923706055,49.75,46.95000076293945,47.5,40.65000005722046,48.20651275181969,49.024933959390395
2019-07-19,48.0,48.150001525878906,45.20000076293945,45.79999923706055,40.80000005722046,47.76896484004529,48.080588445696826
2019-07-22,45.5,47.45000076293945,44.70000076293945,46.79999923706055,40.95850004196167,47.59278927586624,47.70361040070736
2019-07-23,46.900001525878906,49.34999847412109,46.70000076293945,48.79999923706055,41.13800003051758,47.812281996083385,48.082538778403794
2019-07-24,49.400001525878906,49.5,48.25,48.45000076293945,41.29550003051758,47.92823086278448,48.244217302892984
2019-07-25,48.34999847412109,49.400001525878906,48.34999847412109,48.79999923706055,41.45400001525879,48.086734203561946,48.474953115195916
2019-07-26,48.79999923706055,50.34999847412109,48.20000076293945,49.59999847412109,41.62099998474121,48.36187316184542,48.9046205099597
2019-07-29,49.04999923706055,50.04999923706055,48.54999923706055,48.79999923706055,41.77999996185303,48.44153244824817,48.95077424012573
2019-07-30,49.0,49.20000076293945,46.0,46.400001525878906,41.91349998474121,48.07034500781739,48.18329856809203
2019-07-31,45.59999847412109,47.79999923706055,45.400001525878906,46.79999923706055,42.03949996948242,47.839373049497965,47.74281254200678
2019-08-01,46.0,47.75,45.09999847412109,45.59999847412109,42.132999954223635,47.43221403579307,47.020079882087195
2019-08-02,45.400001525878906,48.150001525878906,45.0,46.84999847412109,42.24749992370605,47.32635666094362,46.90254541030744
2019-08-05,46.09999847412109,47.70000076293945,45.09999847412109,45.79999923706055,42.34949993133545,47.04883712932851,46.47502103475928
2019-08-06,45.95000076293945,48.150001525878906,45.5,47.5,42.47449993133545,47.13086674217787,46.728495984407076
2019-08-07,47.650001525878906,49.34999847412109,47.20000076293945,47.79999923706055,42.590999908447266,47.2525271957929,47.02285512875637
2019-08-08,48.5,49.400001525878906,46.70000076293945,47.34999847412109,42.67349990844727,47.27024924639802,47.09683559659051
2019-08-09,47.45000076293945,48.09999847412109,46.04999923706055,46.400001525878906,42.73999992370605,47.112022388121815,46.84068015423514
2019-08-13,47.0,47.400001525878906,45.900001525878906,46.5,42.81949993133545,47.00074559028148,46.68769365523211
2019-08-14,46.5,47.0,46.29999923706055,46.59999847412109,42.907499923706055,46.927882478252315,46.61213380336987
2019-08-16,45.20000076293945,47.650001525878906,45.20000076293945,46.84999847412109,43.001999893188476,46.913721750228454,46.6437958751233
2019-08-19,47.29999923706055,47.400001525878906,46.09999847412109,46.34999847412109,43.09449989318848,46.811226609118016,46.506518504941624
2019-08-20,46.29999923706055,46.650001525878906,45.400001525878906,45.79999923706055,43.187999877929684,46.627367086925744,46.227629938078664
2019-08-21,45.900001525878906,45.900001525878906,43.79999923706055,44.09999847412109,43.268999862670896,46.16784552096126,45.464815663388165
2019-08-22,43.59999847412109,44.5,43.20000076293945,43.5,43.35249984741211,45.682782698968296,44.710706870232436
2019-08-23,43.0,44.0,42.75,43.84999847412109,43.431499824523925,45.34954920354153,44.28156884740847
2019-08-26,45.0,45.0,42.5,43.650001525878906,43.51249984741211,45.040540534875596,43.913913150949156
2019-08-27,43.54999923706055,45.5,43.5,44.95000076293945,43.60349987030029,45.02407875815993,44.088823990361846
2019-08-28,45.0,45.20000076293945,43.5,44.04999923706055,43.656999855041505,44.84697339068731,43.93686055273855
2019-08-29,44.150001525878906,44.29999923706055,43.0,43.400001525878906,43.713499870300296,44.58388759708578,43.62399780763554
2019-08-30,46.0,47.84999847412109,45.5,46.400001525878906,43.804999885559084,44.91409012959362,44.39889146482257
2019-09-03,46.0,46.20000076293945,43.5,44.45000076293945,43.87999988555908,44.8297102447474,44.33914597687873
2019-09-04,44.79999923706055,44.79999923706055,43.5,43.84999847412109,43.95199985504151,44.65158083190625,44.1044678204164
2019-09-05,44.150001525878906,45.900001525878906,44.150001525878906,45.04999923706055,44.03999984741211,44.7240205419343,44.335651477101926
2019-09-06,45.25,45.79999923706055,44.75,45.09999847412109,44.12099983215332,44.79238016596826,44.530554259860466
2019-09-09,45.45000076293945,45.900001525878906,45.0,45.5,44.206499824523924,44.921038317610396,44.8120828821385
2019-09-11,45.54999923706055,49.09999847412109,45.5,48.29999923706055,44.32949981689453,45.535394848419514,45.9489048355136
2019-09-12,49.04999923706055,50.25,48.400001525878906,48.900001525878906,44.44849983215332,46.14714151704849,46.985987871731
2019-09-13,49.25,50.59999847412109,48.0,50.25,44.57649982452393,46.893115786676034,48.18978720656608
2019-09-16,49.95000076293945,57.5,49.84999847412109,55.54999923706055,44.686999816894534,48.46709459583685,50.81580841960574
2019-09-17,55.900001525878906,57.20000076293945,53.34999847412109,54.84999847412109,44.785499801635744,49.6276225737067,52.49882041141113
2019-09-18,55.59999847412109,55.70000076293945,52.0,53.04999923706055,44.86849979400635,50.249872876134674,53.10814862715209
2019-09-19,53.09999847412109,53.29999923706055,48.84999847412109,50.150001525878906,44.92799980163574,50.23171444881544,52.555446804568504
2019-09-20,50.5,53.400001525878906,49.20000076293945,51.59999847412109,44.99699977874756,50.480493362507374,52.585275310235104
2019-09-23,52.5,54.5,51.70000076293945,52.20000076293945,45.080999794006345,50.79313107167684,52.771019881865456
2019-09-24,52.0,53.5,51.29999923706055,52.70000076293945,45.17799980163574,51.139834651906405,53.04177388043038
2019-09-25,52.59999847412109,53.84999847412109,51.400001525878906,52.54999923706055,45.30299980163574,51.396228212843525,53.16213685876624
2019-09-26,52.59999847412109,60.45000076293945,52.09999847412109,59.150001525878906,45.47649982452393,52.80600517884996,55.404293406791986
2019-09-27,59.150001525878906,60.04999923706055,56.0,57.34999847412109,45.63099979400635,53.63218577799016,56.43402390923926
2019-09-30,57.54999923706055,61.45000076293945,55.79999923706055,58.25,45.811499786376956,54.47178836381013,57.451148950503
2019-10-01,58.75,59.29999923706055,55.900001525878906,56.5,45.98199977874756,54.84055411584465,57.57993021116706
2019-10-03,56.70000076293945,63.25,55.0,61.20000076293945,46.213499794006346,55.99681714258915,59.18415824246209
2019-10-04,61.84999847412109,66.0,61.20000076293945,65.1500015258789,46.47349979400635,57.661032485005464,61.6304877559694
2019-10-07,65.44999694824219,68.69999694824219,62.59999847412109,68.05000305175781,46.762999839782715,59.54993622441498,64.34313905108417
2019-10-09,68.30000305175781,74.30000305175781,67.5,71.44999694824219,47.09949981689453,61.7135836287472,67.40555199956654
2019-10-10,71.4000015258789,74.5,70.55000305175781,73.80000305175781,47.46049983978271,63.911114432930944,70.36615921247892
2019-10-11,74.5999984741211,79.3499984741211,74.19999694824219,78.75,47.872999839782715,66.60909362694349,74.09793142349301
2019-10-14,79.44999694824219,81.25,72.19999694824219,79.1500015258789,48.29849987030029,68.8892586994772,76.88207922872711
2019-10-15,79.80000305175781,81.19999694824219,77.75,79.94999694824219,48.72399982452393,70.90030201743447,79.0852815287858
2019-10-16,80.5999984741211,81.0,79.30000305175781,80.25,49.09549983978272,72.60024710517365,80.68791268624771
2019-10-17,80.44999694824219,92.9000015258789,80.25,88.8499984741211,49.55049983978272,75.55474735407319,84.58924666950614
2019-10-18,89.0,93.0,88.0,89.5999984741211,50.006999816894535,78.10842937590007,87.58966865183994
2019-10-22,90.0,91.25,84.0,86.5999984741211,50.438999786376954,79.65235103012208,88.67293724570906
2019-10-23,86.55000305175781,89.80000305175781,85.0,86.6500015258789,50.882499809265134,80.92465112025968,89.34610355221618
2019-10-24,87.3499984741211,87.75,85.0999984741211,86.1500015258789,51.312499809265134,81.87471483037226,89.54231894661058
2019-10-25,85.9000015258789,93.0999984741211,85.0,88.94999694824219,51.75199977874756,83.16112976089406,90.48714534460689
2019-10-27,90.0,91.5,89.5,90.1999969482422,52.20699974060059,84.44092379495734,91.48204075495599
2019-10-29,90.3499984741211,92.6999969482422,87.0999984741211,89.5,52.655999755859376,85.36075583223783,91.8742595572844
2019-10-30,89.5999984741211,92.0,89.5,89.9000015258789,53.12199977874756,86.18607323108166,92.19056324153746
2019-10-31,90.5500030517578,91.75,88.5999984741211,89.69999694824219,53.57799976348877,86.82496845238356,92.26046546018532
2019-11-01,90.25,91.0,88.0999984741211,89.94999694824219,54.025499725341795,87.39315545163058,92.30526054830685
2019-11-04,89.69999694824219,95.8499984741211,89.5999984741211,92.6500015258789,54.508499755859376,88.34894564694845,93.14995088585275
2019-11-05,93.1999969482422,93.5999984741211,90.0999984741211,90.6999969482422,54.9829997253418,88.77640951991094,93.05424788416559
2019-11-06,90.0,92.1999969482422,89.1500015258789,90.3000030517578,55.45699974060059,89.05342652570128,92.78012637391993
2019-11-07,90.4000015258789,91.1999969482422,88.30000305175781,88.69999694824219,55.9184997177124,88.9891666025269,91.98570835938129
2019-11-08,88.80000305175781,89.5999984741211,83.5999984741211,86.69999694824219,56.35399967193604,88.5729539381115,90.68413228647069
2019-11-11,86.80000305175781,95.25,85.19999694824219,93.8499984741211,56.858499641418454,89.53241658102232,92.04475921024324
2019-11-13,95.0,99.8000030517578,94.0,96.0,57.392499656677245,90.70834083901825,93.72601374674113
2019-11-14,96.6999969482422,98.5,93.5,95.0500030517578,57.926499671936035,91.49773396860725,94.61260618095334
2019-11-15,95.4000015258789,96.6999969482422,94.5,95.5,58.47349967956543,92.22541870158774,95.36932892958221
2019-11-18,95.9499969482422,96.0,93.6500015258789,94.0500030517578,59.01649971008301,92.55716131070957,95.40087726835019
2019-11-19,94.0500030517578,97.5999984741211,92.0,96.1999969482422,59.568999671936034,93.21949506298824,96.08808118928584
2019-11-20,96.8000030517578,100.9000015258789,95.5999984741211,98.75,60.14399967193604,94.2250414151722,97.39478617029349
2019-11-21,98.6500015258789,99.1999969482422,96.3000030517578,97.0,60.70249965667725,94.72957933968634,97.73581062302442
2019-11-22,97.4499969482422,106.6999969482422,95.3000030517578,106.6999969482422,61.35599964141846,96.9060189048783,101.14638596276652
2019-11-25,107.6999969482422,117.3000030517578,106.6999969482422,114.3000030517578,62.083999671936034,100.0685614770382,106.12548753798667
2019-11-26,114.5,118.8499984741211,110.8499984741211,115.1500015258789,62.81199970245361,102.81064148591832,110.00982827032354
2019-11-27,115.8000030517578,126.6500015258789,115.4000015258789,125.9000015258789,63.62699970245362,107.00870694772934,116.33373151281535
2019-11-28,127.25,132.14999389648438,127.25,132.14999389648438,64.49349964141845,111.57985002932115,122.94944174023938
2019-11-29,136.0,138.75,132.35000610351562,137.10000610351562,65.36249969482422,116.21987840644742,129.31865847848383
2019-12-02,138.0,138.6999969482422,130.25,131.3000030517578,66.1554997253418,118.9617192510493,131.92222727375335
2019-12-03,132.0,132.0,124.75,124.75,66.89249973297119,120.0141339326767,131.4792525089479
2019-12-04,119.5500030517578,130.9499969482422,118.5500030517578,128.5500030517578,67.70199977874756,121.56611013614598,132.2164604104791
2019-12-05,129.0,133.9499969482422,128.60000610351562,129.9499969482422,68.55299976348877,123.09045319289073,133.0515659183181
2019-12-06,129.60000610351562,131.25,123.5,126.4000015258789,69.32099979400635,123.69218925343404,132.33452007831912
2019-12-09,125.3000030517578,126.25,121.0500030517578,124.6500015258789,70.07649982452392,123.8663369393331,131.0798193572474
2019-12-10,124.3499984741211,129.0,123.6500015258789,126.9000015258789,70.85099983215332,124.41791231870505,130.77114142557565
2019-12-11,128.0,133.1999969482422,127.1999969482422,132.5500030517578,71.6809998703003,125.89647427016918,132.3043033178976
2019-12-12,134.1999969482422,135.5,129.14999389648438,131.89999389648438,72.51499980926513,126.98802329313557,133.1238780782495
2019-12-13,131.89999389648438,135.5,131.5,132.64999389648438,73.34949974060059,128.01747249374444,133.87999393660857
2019-12-16,133.3000030517578,137.89999389648438,132.6999969482422,134.39999389648438,74.20899967193604,129.17793093060624,134.92400537765474
2019-12-17,135.0,137.0,134.5500030517578,135.5500030517578,75.08949970245361,130.33648949808833,135.9857346917952
2019-12-18,136.3000030517578,137.3000030517578,134.0,135.10000610351562,75.98249977111817,131.20258342634781,136.53331543522938
2019-12-19,134.9499969482422,135.4499969482422,133.0500030517578,134.25,76.85699977874756,131.75665916701183,136.5715018711855
2019-12-20,134.75,136.39999389648438,134.10000610351562,135.10000610351562,77.71999984741211,132.36454042819435,136.8013145816676
2019-12-23,135.10000610351562,141.85000610351562,134.75,141.85000610351562,78.65399990081787,134.08917055098004,139.13031950428282
2019-12-24,146.4499969482422,148.89999389648438,145.10000610351562,148.89999389648438,79.65499984741211,136.7820475228899,143.10988691624573
2019-12-26,156.3000030517578,156.3000030517578,156.25,156.3000030517578,80.72199989318848,140.33076670995678,148.41158736666625
2019-12-27,159.39999389648438,164.10000610351562,149.25,151.0,81.74399990081787,142.27062730814646,150.46936651670032
2019-12-30,153.6999969482422,158.5500030517578,152.4499969482422,158.5500030517578,82.86549991607666,145.23051380698487,154.36029847666947
2019-12-31,166.4499969482422,166.4499969482422,161.10000610351562,166.4499969482422,84.06199989318847,149.08860165084982,159.71504279829946
2020-01-01,169.35000610351562,174.75,168.10000610351562,174.75,85.35349990844726,153.7543104416044,166.26606948195328
2020-01-02,179.14999389648438,183.4499969482422,177.5500030517578,183.4499969482422,86.71949989318847,159.15352617008398,173.80796007185276
2020-01-03,187.8000030517578,192.6000061035156,183.0,192.6000061035156,88.18749996185302,165.2347043397988,182.20020512555814
2020-01-06,200.0,202.1999969482422,185.5500030517578,200.6000061035156,89.71850002288818,171.66475920592913,190.80657746656613
2020-01-07,208.0,210.6000061035156,203.0,210.6000061035156,91.34650009155274,178.7438950054903,200.19740287292515
2020-01-08,215.8000030517578,221.1000061035156,214.4499969482422,221.1000061035156,93.08400016784668,186.44500611422217,210.2987852765404
2020-01-09,232.1499938964844,232.1499938964844,232.1499938964844,232.1499938964844,94.94150009155274,194.7550038928153,221.0708213899246
2020-01-10,243.75,243.75,220.5500030517578,220.5500030517578,96.6820001220703,199.44500373989575,224.8133997487783
2020-01-13,209.5500030517578,209.5500030517578,209.5500030517578,209.5500030517578,98.31150016784667,201.28227634205248,223.54145975108463
2020-01-14,199.1000061035156,199.1000061035156,199.1000061035156,199.1000061035156,99.83400024414063,200.88549993504574,218.7729238457938
2020-01-15,189.1499938964844,189.1499938964844,189.1499938964844,189.1499938964844,101.26200019836426,198.7517715643982,211.64115882448047
2020-01-16,179.6999969482422,179.6999969482422,179.6999969482422,179.6999969482422,102.60100017547607,195.28781254327893,202.99952655697592
2020-01-17,175.10000610351562,188.6499938964844,172.3000030517578,188.6499938964844,104.04650012969971,194.0809364256799,199.40307652248734
2020-01-20,198.0500030517578,198.0500030517578,185.0,198.0500030517578,105.59200016021728,194.8025849031486,199.7475028275564
2020-01-21,199.0,207.0,192.0,202.25,107.17600017547608,196.1566603753034,201.31038224521825
2020-01-22,204.0,208.9499969482422,194.5500030517578,197.6499938964844,108.71600009918212,196.42817556097268,200.86700587917787
