Date,Open,High,Low,Close,Adj Close,Volume,RSI,SMA,13MA,30MA,EMA,DEMA,+DI,-DI,DX,ADX,VWAP,Upper_Band,Lower_Band,MACD,Signal_line,%K,%D
2019-03-15,1087.0,1113.800048828125,1082.0,1097.25,1078.179443359375,5318660,,,,,1097.25,1097.25,,,,,1097.683349609375,,,0.0,0.0,,
2019-03-18,1105.0,1108.9000244140625,1092.0999755859375,1099.800048828125,1080.6849365234375,1525276,,,,,1097.7136452414773,1098.0929913481405,,,,,1098.2590850243953,,,0.20342269853995276,0.040684539707990554,,
2019-03-19,1102.0,1112.0,1098.5999755859375,1109.050048828125,1089.7742919921875,1376594,,,,,1099.7748095299585,1101.7715907623494,,,,,1099.6474669185893,,,1.0983729871561536,0.25222222919762316,,
2019-03-20,1111.0,1115.0,1098.0,1102.3499755859375,1083.190673828125,1295061,,,,,1100.2430215401364,1102.2598341931473,,,,,1100.3918176116479,,,1.252549017468482,0.45228758685179493,,
2019-03-22,1103.5999755859375,1124.4000244140625,1093.699951171875,1102.550048828125,1083.3873291015625,2486418,,,,,1100.6624810470435,1102.655794632431,,,,,1101.736645945988,,,1.3750283993692847,0.636835749355293,,
2019-03-25,1102.0,1106.5,1090.4000244140625,1100.0999755859375,1080.9798583984375,909855,,,,,1100.5602073268424,1102.107421761995,,,,,1101.5438038437796,,,1.2598707516315244,0.7614427498105393,,
2019-03-26,1105.0,1120.0,1088.3499755859375,1115.75,1096.3577880859375,1851505,,,,,1103.321987812871,1106.8475291120192,,,,,1102.3576682963967,,,2.4037250178976137,1.0898992034279542,,
2019-03-27,1125.0,1125.0,1106.0,1116.5,1097.0947265625,1668427,,,,,1105.7179900287124,1110.5628892682496,,,,,1103.72594011468,,,3.332343317474624,1.5383880262372882,,
2019-03-28,1120.0,1139.550048828125,1111.449951171875,1134.25,1114.536376953125,2292966,,,,,1110.90562820531,1119.1140679094203,,,,,1106.749476355034,,,5.437872260818949,2.3182848731536208,,
2019-04-01,1140.0,1148.0,1116.800048828125,1120.3499755859375,1100.8779296875,1703651,,,,,1112.622782274515,1120.7437226345003,,,,,1108.5536574208506,,,5.916699288689415,3.03796775626078,,
2019-04-02,1125.0,1131.1500244140625,1108.4000244140625,1111.9000244140625,1092.57470703125,1469173,,,,,1112.4913717544325,1119.0282598052622,,,,,1109.130412789434,,,5.55035171802615,3.540444548613854,,
2019-04-03,1117.0,1127.199951171875,1098.050048828125,1100.5,1081.3729248046875,1553200,,,,,1110.3111223445355,1113.875644868935,,,,,1109.0941784469596,,,4.290671739683376,3.6904899868277585,,
