Date,Open,High,Low,Close,Adj Close,Volume,RSI,SMA,13MA,30MA,EMA,DEMA,+DI,-DI,DX,ADX,VWAP,Upper_Band,Lower_Band,MACD,Signal_line,%K,%D
2019-03-15,1115.5,1129.949951171875,1114.0250244140625,1126.5,1086.992919921875,6381544,,,,,1126.5,1126.5,,,,,1123.4916585286458,,,0.0,0.0,,
2019-03-18,1130.949951171875,1145.824951171875,1123.5,1130.7249755859375,1091.069580078125,7179360,,,,,1127.2681773792613,1127.8966861441115,,,,,1128.7108096374832,,,0.3370350894765579,0.06740701789531159,,
2019-03-19,1134.75,1137.949951171875,1125.5,1133.875,1094.1092529296875,5978996,,,,,1128.4694178557593,1129.9664854168625,,,,,1129.8524061625253,,,0.848537063385038,0.22363302699325688,,
2019-03-20,1134.5,1150.0,1130.5250244140625,1149.5,1109.186279296875,5855996,,,,,1132.293160063803,1136.6465498749233,,,,,1132.962873429025,,,2.4860552815371193,0.6761174779020294,,
2019-03-22,1150.0,1153.5,1135.4000244140625,1138.074951171875,1098.1619873046875,15201940,,,,,1133.3443948107251,1137.7663603582143,,,,,1136.468537196194,,,2.8292801296227026,1.106750008246164,,
2019-03-25,1130.0,1143.925048828125,1126.5,1140.6500244140625,1100.6466064453125,4599630,,,,,1134.672691102241,1139.3774507887,,,,,1136.5251694707094,,,3.271364925880107,1.5396729917729526,,
2019-03-26,1137.949951171875,1157.5,1136.300048828125,1155.675048828125,1115.144775390625,5893424,,,,,1138.4913015978564,1145.4649681104625,,,,,1138.0593320636979,,,4.77902459215079,2.18754331184852,,
2019-03-27,1159.2750244140625,1164.0250244140625,1139.5250244140625,1149.7249755859375,1109.4033203125,6942650,,,,,1140.5337877775075,1147.9106399802636,,,,,1139.6184131456157,,,5.4311278943578145,2.836260228350379,,
2019-03-28,1149.4000244140625,1162.5,1143.925048828125,1151.4000244140625,1111.01953125,9777164,,,,,1142.509467165972,1150.1615384678796,,,,,1141.4913448692346,,,6.013763973323421,3.471760977344988,,
2019-04-01,1162.625,1166.0,1152.300048828125,1155.9000244140625,1115.3616943359375,4823538,,,,,1144.944113938352,1153.1968832718603,,,,,1142.5920903318815,,,6.760686667973687,4.129546115470728,,
2019-04-02,1160.0,1160.0,1142.7249755859375,1147.425048828125,1107.183837890625,5455248,,,,,1145.3951930092198,1152.5165235218913,,,,,1143.1130924692511,,,6.592771220539817,4.622191136484545,,
2019-04-03,1146.050048828125,1158.0,1144.125,1146.375,1106.1708984375,3829726,,,,,1145.5733397348163,1151.545639293399,,,,,1143.4116806030793,,,6.302317658961329,4.9582164409799026,,
2019-04-04,1146.375,1156.5,1140.0,1141.9749755859375,1101.925048828125,4605776,,,1143.6769268329326,,1144.9190917077474,1149.2702247789862,,,,,1143.5578861033748,,,5.65193394482003,5.0969599417479285,,
2019-04-05,1143.9000244140625,1156.875,1141.0,1152.800048828125,1112.370361328125,4175590,,,1145.7000075120193,,1146.3519930023615,1151.0843847562412,,,,,1143.8648213122106,,,5.9415031573928445,5.265868584876912,74.60325661904416,
2019-04-08,1159.5,1161.4749755859375,1140.050048828125,1144.699951171875,1104.5545654296875,3199066,59.38141909736487,,1146.7750056340144,,1146.0516217604547,1149.67782036116,23.6593310482029,8.911719869515554,45.27827860373009,,1144.0309702218065,,,5.45450254899697,5.3035953777009235,49.88223805147059,
2019-04-09,1148.300048828125,1151.5,1133.5,1143.625,1103.5172119140625,5388800,56.872685706274936,,1147.5250056340144,,1145.6104178040084,1148.2163225129477,21.97888899533935,10.86269825028319,33.847909548092375,,1143.9682308754197,,,4.9250387019387745,5.227884042548494,44.75308641975309,56.41286036342262
2019-04-10,1125.0,1142.0,1115.5,1118.675048828125,1079.4423828125,54064350,43.428460790415855,,1145.1538555438701,,1140.7130779902113,1138.8382674498732,19.632914833422273,16.534100070215747,8.568068919878755,,1137.4190905772043,,,2.4637813071772143,4.675063495474238,6.2872254022277225,33.64084995781713
2019-04-11,1122.449951171875,1131.5,1118.4749755859375,1128.75,1089.1640625,4396650,40.57676265589345,,1144.436551607572,,1138.537972901082,1135.2244055678814,18.64085933824186,15.698628365087327,8.568068919878751,,1137.107563296194,,,1.3110682702097165,4.002264450421334,26.237623762376238,25.75931186145235
2019-04-12,1126.050048828125,1136.0999755859375,1126.050048828125,1132.625,1092.9031982421875,4585222,47.34279433425525,,1143.8192420372595,,1137.462886919067,1133.8721705702542,19.734490246375007,15.066033317358423,13.414904291502411,,1136.9517643330964,,,0.7021213806174273,3.342235836460553,33.910891089108915,22.145246751237625
2019-04-15,1135.0,1146.449951171875,1132.175048828125,1144.4000244140625,1104.2650146484375,5109890,51.67782119844047,,1142.951932466947,,1138.7241846454297,1136.818296681607,22.79934638206321,14.191361591671614,23.27066785665113,,1137.075558518784,,,1.1563430428207084,2.9050572777325843,57.22777111695545,39.12542865614687
2019-04-16,1145.4749755859375,1154.949951171875,1140.1500244140625,1152.5250244140625,1112.105224609375,4136888,48.497839060045415,,1143.1673208383413,,1141.2334282397264,1141.7270828464782,24.908453682156654,13.327334677472125,30.288688952239422,,1137.3680839119547,,,2.1471851651415363,2.753482855214375,73.31688002784654,54.8185140779703
2019-04-18,1156.5,1157.5250244140625,1144.0,1146.824951171875,1106.60498046875,5307428,48.61374163975667,,1142.8153921274038,,1142.2500687728443,1143.485764796374,24.577059671385204,12.57404223834252,32.30864447091888,,1137.730593177644,,,2.4443099292338957,2.691648270018279,62.0296062809406,64.1914191419142
2019-04-22,1162.5,1162.5,1130.5,1134.3499755859375,1094.5675048828125,10490210,42.61264787037067,,1141.157696063702,,1140.8136881934065,1140.6494917385726,21.482544740363586,16.303286515324842,13.70687914734981,,1137.9948034709553,,,1.6540898551661485,2.4841365870478533,37.32668432858911,57.55772354579208
2019-04-23,1138.7750244140625,1145.0,1120.800048828125,1122.6500244140625,1083.27783203125,7641200,36.439638226629455,,1139.251924954928,,1137.5112038698894,1134.6748286876023,19.48420414741886,18.515041495173907,2.5504786630780756,,1137.6613117076272,,,0.08279209846591584,2.003867689331466,15.212817902260639,38.18970283726345
2019-04-24,1125.0,1141.949951171875,1123.5250244140625,1139.875,1099.8988037109375,6177064,47.126067028097395,,1138.751924954928,,1137.9409849844549,1135.9719534745009,18.04254395926076,17.145090841622398,2.550478663078084,,1137.5831869930405,,,0.224846984277292,1.6480635483206314,51.86170212765957,34.80040145283644
2019-04-25,1143.449951171875,1149.4000244140625,1128.9749755859375,1131.7249755859375,1092.03466796875,9043318,44.70927608218522,,1137.9634634164663,,1136.8108014574518,1134.275080063578,19.47580253947566,15.81195363878953,10.382776627046649,,1137.5451971288423,,,-0.31656320926322223,1.2551381968038609,34.52122465093085,33.86524822695035
2019-04-26,1132.949951171875,1142.5,1128.449951171875,1140.4749755859375,1100.477783203125,5853784,49.47483588621444,,1137.015380859375,,1137.4770149353583,1135.9474175495668,18.414862620765167,15.15412255676782,9.713549714871007,,1137.5342652282045,,,-0.03913172888314875,0.9962842116664589,53.1382459275266,46.50705756870567
2019-04-30,1142.5,1160.0,1139.199951171875,1158.7249755859375,1118.087646484375,6268418,51.972071997722914,,1138.094228891226,,1141.3402805081907,1143.2496453884971,23.665829144751445,13.943583925307056,25.850563531352833,18.592854136404874,1137.9601427772418,,,1.6345155190372225,1.1239304731406117,91.96803316156915,59.87583458000887
2019-05-02,1161.75,1179.824951171875,1158.75,1177.9000244140625,1136.59033203125,8584650,60.291412979626344,,1140.7307692307693,,1147.9875066728946,1154.9883538915394,29.308986758567052,12.824462548777014,39.124554198121885,20.059404140813232,1139.2313381842994,,,4.456784175132498,1.790501213538989,97.00749596735933,80.70459168548503
2019-05-03,1182.0999755859375,1189.0,1178.25,1183.9749755859375,1142.4521484375,6175760,62.13170884963763,,1145.7538405198318,1144.0800008138021,1154.5306828389023,1165.6121565172546,31.629202770830066,12.266377757172291,44.11110362535388,21.777382675423276,1140.390587735713,1176.1042734813996,1112.0557281462047,7.101785247890803,2.852758020409352,93.16323208971087,94.04625373954646
2019-05-06,1174.0,1175.949951171875,1158.5250244140625,1164.2249755859375,1123.394775390625,6874046,64.13713005949202,,1148.482684795673,1145.3375,1156.2932815201814,1166.8020679962435,28.561821204919944,18.59421819760716,21.13748977565453,21.73167603972551,1141.1186453461562,1178.542314382962,1112.132685617038,7.517648934549015,3.7857362032372848,64.87059080106829,85.01377295271283
2019-05-07,1175.949951171875,1179.0,1159.0,1161.175048828125,1120.4517822265625,4962102,60.52243297367555,,1150.6788423978364,1146.3525024414062,1157.180875576171,1166.5051869205772,27.551797517499192,17.183544164967586,23.17687305514704,21.834904397969904,1141.6223715613528,1180.3039512041512,1112.4010536786611,7.5144978487201115,4.53148853233385,59.20092215058691,72.41158168045536
2019-05-08,1161.2750244140625,1161.9000244140625,1144.0,1153.625,1113.1666259765625,6032104,56.65607562676127,,1151.388455904447,1147.0108357747397,1156.5343527441398,1163.634361526992,25.67437587038689,21.722131777508412,8.338682086535504,20.870888518581733,1141.8956618340064,1181.0639891052506,1112.9576824442288,6.824110648761916,4.990012955619464,48.1304613974734,57.4006581163762
2019-05-09,1150.0,1150.0,1135.800048828125,1145.449951171875,1105.2783203125,4513862,50.340620642735274,,1150.844219501202,1146.8758341471355,1154.519007003728,1158.6791858566337,23.926098352128992,23.375361980140397,1.1643115627296583,19.463275878878015,1141.9279163719702,1180.809382666328,1112.942285627943,5.553300706394111,5.102670505774394,36.14357770085235,47.824987082970885
2019-05-10,1145.675048828125,1162.449951171875,1145.675048828125,1148.25,1107.980224609375,5297100,48.563775800778295,,1150.953838641827,1147.2150024414063,1153.3791875485047,1155.8503906920632,27.14928208537188,21.847571453040544,10.82051243999763,18.845935633243702,1142.1318984828263,1181.1501472620323,1113.2798576207804,4.71773213149595,5.025682830918705,40.24922408330857,41.50775439387811
2019-05-13,1148.0250244140625,1156.675048828125,1140.0,1143.5999755859375,1103.4932861328125,5535816,48.90888498326794,,1151.6653771033655,1147.3133341471355,1151.601149009856,1152.1682836866007,25.395573603666804,22.63442485999889,5.748800399726642,17.91042597370677,1142.226635840321,1181.248925783822,1113.377742510449,3.638378939995391,4.748222052734042,33.431001585841265,36.6079344566674
2019-05-14,1148.3499755859375,1155.5,1137.7750244140625,1143.949951171875,1103.8309326171875,5247372,53.538561111359805,,1153.3038330078125,1146.9224975585937,1150.210022130223,1149.5358466914963,23.64755121709088,21.940659673880326,3.7441511957833913,16.8985492038551,1142.2935646861893,1178.2813888312096,1115.5636062859778,2.7791871251338307,4.354415067214,33.94416263643426,35.874796101861364
