Date,Open,High,Low,Close,Adj Close,Volume,RSI,SMA,13MA,30MA,EMA,DEMA,+DI,-DI,DX,ADX,VWAP,Upper_Band,Lower_Band,MACD,Signal_line,%K,%D
2019-03-15,105.2437744140625,109.2375259399414,105.2437744140625,108.70315551757812,81.64423370361328,14301914,,,,,108.70315551757812,108.70315551757812,,,,,107.72815195719402,,,0.0,0.0,,
2019-03-18,109.20940399169922,111.26252746582031,108.70315551757812,110.84065246582031,83.24964904785156,14247336,,,,,109.09179132634942,109.4097660789805,,,,,108.99603674452501,,,0.1705125770677398,0.03410251541354797,,
2019-03-19,110.3625259399414,112.6125259399414,109.85627746582031,111.93753051757812,84.07349395751953,16995997,,,,,109.60919845202736,110.29269271609837,,,,,109.91878292099265,,,0.3896621321519973,0.10521443876123784,,
2019-03-20,112.07815551757812,112.4156494140625,110.53128051757812,111.03752899169922,83.39752197265625,9060589,,,,,109.86889491378588,110.64059641673734,,,,,110.15263563232655,,,0.48512491390401635,0.18119653378979356,,
2019-03-22,111.31877899169922,112.9781494140625,110.89690399169922,111.65628051757812,83.86225891113281,8782833,,,,,110.19387411447538,111.09115832654525,,,,,110.38695228551371,,,0.6037482986641294,0.26570688676466075,,
2019-03-25,110.9250259399414,114.46878051757812,109.7437744140625,113.62503051757812,85.34093475341797,14506515,,,,,110.81772073322134,112.06228232207066,,,,,110.80142405174686,,,0.8468578075369777,0.38193707091912416,,
2019-03-26,113.70940399169922,114.69377899169922,112.16252899169922,114.1031494140625,85.70002746582031,8371544,,,,,111.41507140246519,112.92209052272324,,,,,111.07816307324384,,,1.0658179579969413,0.5187132483346876,,
2019-03-27,114.18753051757812,115.1437759399414,111.65628051757812,112.6125259399414,84.58045959472656,11579885,,,,,111.63279040927904,113.04393978597423,,,,,111.32188334222371,,,1.1063117251454173,0.6362329436968336,,
2019-03-28,112.50003051757812,112.50003051757812,110.5031509399414,111.51565551757812,83.75663757324219,17034861,,,,,111.6114931562425,112.7486448937814,,,,,111.34922590798693,,,1.0379304352282617,0.7165724420031192,,
2019-04-01,111.4875259399414,112.3312759399414,109.7437744140625,109.99690246582031,82.6159439086914,10617688,,,,,111.31793121252937,112.00814104384136,,,,,111.29350805757358,,,0.8513729938682957,0.7435325523761546,,
