Date,Open,High,Low,Close,Adj Close,Volume,RSI,SMA,13MA,30MA,EMA,DEMA,+DI,-DI,DX,ADX,VWAP,Upper_Band,Lower_Band,MACD,Signal_line,%K,%D
2019-03-15,17602.0,17856.099609375,17451.400390625,17520.69921875,17205.6484375,33538,,,,,17520.69921875,17520.69921875,,,,,17609.399739583332,,,0.0,0.0,,
2019-03-18,17620.0,17874.0,17607.05078125,17788.650390625,17468.783203125,21078,,,,,17569.417613636364,17609.27811854339,,,,,17666.196149475236,,,21.375022257834644,4.275004451566929,,
2019-03-19,17800.0,18184.849609375,17725.05078125,18051.5,17726.90625,22578,,,,,17657.06895661157,17761.396832151575,,,,,17760.065137699603,,,58.8463045779863,15.189264476850804,,
2019-03-20,18051.05078125,18099.0,17915.099609375,18037.5,17713.154296875,10569,,,,,17726.238237227648,17868.19045590081,,,,,17791.03100011863,,,86.41672457721506,29.434756496923658,,
2019-03-22,18099.80078125,18199.0,17850.05078125,18118.25,17792.451171875,24953,,,,,17797.51310318626,17971.971626975894,,,,,17849.638079730667,,,113.47427045037693,46.242659287614316,,
2019-03-25,18138.0,18138.0,17740.30078125,17831.599609375,17510.958984375,10956,,,,,17803.710649766028,17951.520161886452,,,,,17854.391956315772,,,110.51335049543923,59.0967975291793,,
2019-03-26,17884.849609375,18499.0,17806.30078125,18126.19921875,17800.259765625,14791,,,,,17862.34493503584,18031.25349653694,,,,,17885.31088344769,,,130.43495355216874,73.36442873377719,,
2019-03-27,18239.44921875,18300.0,17790.0,17885.599609375,17563.98828125,22358,,,,,17866.573057642956,18008.230344640593,,,,,17900.124690661996,,,125.36347766581821,83.7642385201854,,
2019-03-28,17914.0,18449.0,17657.44921875,18268.849609375,17940.345703125,46017,,,,,17939.714248866963,18115.458458321038,,,,,17950.176764431886,,,150.53410507490844,97.11821183113001,,
2019-04-01,18760.0,18989.099609375,18610.0,18796.75,18458.751953125,31745,,,,,18095.53893089115,18366.822569373366,,,,,18063.067123606597,,,210.6509058005504,119.8247506250141,,
2019-04-02,18796.0,18796.0,18457.5,18499.400390625,18166.748046875,19576,,,,,18168.968287206393,18451.006192040677,,,,,18102.591824807158,,,231.63018646678756,142.18583779336882,,
2019-04-03,18556.94921875,18735.0,18422.0,18606.30078125,18271.728515625,17623,,,,,18248.48328612341,18544.299298283568,,,,,18133.595446607756,,,253.95495106749513,164.53966044819407,,
