Date,Open,High,Low,Close,Adj Close,Volume,RSI,SMA,13MA,30MA,EMA,DEMA,+DI,-DI,DX,ADX,VWAP,Upper_Band,Lower_Band,MACD,Signal_line,%K,%D
2019-03-15,166.6999969482422,167.5,163.85000610351562,166.35000610351562,164.70118713378906,8343875,,,,,166.35000610351562,166.35000610351562,,,,,165.9000040690104,,,0.0,0.0,,
2019-03-18,167.89999389648438,171.1999969482422,166.5,169.39999389648438,167.72096252441406,7255559,,,,,166.90454933860084,167.3582665309433,,,,,167.3573667657283,,,0.24330386952459548,0.0486607739049191,,
2019-03-19,169.9499969482422,172.75,168.14999389648438,168.9499969482422,167.27540588378906,6789938,,,,,167.27644890399017,167.95195352395254,,,,,168.14362366459076,,,0.3952566732008904,0.11797995376411338,,
2019-03-20,168.39999389648438,168.75,161.6999969482422,164.4499969482422,162.82000732421875,10666902,,,,,166.76254854839962,166.8947702192493,,,,,167.11845335480515,,,0.15082930658601867,0.12454982432849444,,
2019-03-22,164.89999389648438,169.64999389648438,164.25,166.64999389648438,164.9982147216797,9476831,,,,,166.7420840662332,166.83352176606493,,,,,167.05863816764221,,,0.1331058635813065,0.12626103217905688,,
2019-03-25,165.0,165.0,160.64999389648438,161.75,160.14678955078125,6066342,,,,,165.83443241782714,165.16662100535729,,,,,166.48545300524367,,,-0.2731796047440298,0.04637290479443954,,
2019-03-26,162.6999969482422,165.0,160.64999389648438,163.4499969482422,161.82992553710938,7207135,,,,,165.4008986960844,164.49979813172862,,,,,166.03962898925136,,,-0.45276898029874246,-0.053455472224196866,,
2019-03-27,164.89999389648438,168.3000030517578,163.75,166.64999389648438,164.9982147216797,7992986,,,,,165.62800691433893,165.0765586311652,,,,,166.0638966767614,,,-0.33304273473055446,-0.10937292472546839,,
2019-03-28,166.5,168.60000610351562,163.9499969482422,164.9499969482422,163.3150634765625,5766403,,,,,165.5047323750486,164.9526864293962,,,,,166.04478501719393,,,-0.37105705404854916,-0.16170975059008455,,
2019-04-01,182.0,187.5,181.5,182.64999389648438,180.83961486816406,11258537,,,,,168.6220526516733,170.72091346792337,,,,,168.52962455791828,,,1.0153537862777284,0.07370295678347805,,
2019-04-02,182.64999389648438,186.1999969482422,179.8000030517578,184.85000610351562,183.01783752441406,9604850,,,,,171.57258964291736,175.7039151217762,,,,,170.13207755707955,,,2.26550167158112,0.5120626997430064,,
2019-04-03,185.0,188.9499969482422,181.5,182.35000610351562,180.54261779785156,9399009,,,,,173.53211990848067,178.51554733573514,,,,,171.46287303942455,,,3.0197143831825883,1.013593036430923,,
2019-04-04,182.4499969482422,184.75,178.89999389648438,181.6999969482422,179.8990478515625,9077610,,,171.08845989520734,,175.01718846116455,180.3095942629323,,,,,172.3231112783774,,,3.524356496601456,1.5157457284650295,,
2019-04-05,183.6999969482422,188.0,181.89999389648438,186.9499969482422,185.0970001220703,9214593,,,172.67307457557092,,177.18679000426957,183.29206874098367,,,,,173.3601421215687,,,4.298371183791716,2.0722708195303667,92.93286295290426,
2019-04-08,188.3000030517578,189.89999389648438,182.3000030517578,183.89999389648438,182.0772247314453,7382761,66.54097288151743,,173.78845919095554,,178.4073725301268,184.40125901768516,37.25788534039541,14.627935994594562,43.61490049409704,,174.06642838441456,,,4.612503573515198,2.580317370327333,79.48717948717949,
2019-04-09,183.0,184.89999389648438,175.8000030517578,183.85000610351562,182.02774047851562,11205364,64.43556052885128,,174.93461374136118,,179.39694227074293,185.11067918470388,33.874912046297304,19.787409589330494,26.252130037575107,,174.67708920037842,,,4.802066920172649,3.0246672802963968,79.31628104967949,83.91210782992108
2019-04-10,183.0,186.89999389648438,181.0500030517578,182.9499969482422,181.1366424560547,8610134,63.861380397623755,,176.3576906644381,,180.04295221210643,185.2463814573719,33.894660694738825,18.61744926593222,29.09273963710176,,175.20774613681775,,,4.824065200236618,3.384546864284441,76.23932667267627,78.34759573651175
2019-04-11,182.8000030517578,182.8000030517578,174.8000030517578,176.89999389648438,175.14662170410156,10692161,61.95966706333004,,177.14615220289963,,179.4715052456297,183.261308928275,31.130448165481845,23.351015293445116,14.279045345214648,,175.410534765307,,,4.303703891881668,3.5683782698038864,55.55555555555556,70.37038775930377
2019-04-12,177.5,182.0,176.35000610351562,181.39999389648438,179.60202026367188,7219613,63.56946126513047,,178.6576901949369,,179.82213954578506,183.20977062262202,29.34420458130864,22.01115018677774,14.279045345214636,,175.60983886549934,,,4.205942708505233,3.695891157544156,70.94017094017094,67.57835105613425
2019-04-15,182.5,188.1999969482422,181.0500030517578,186.4499969482422,184.60195922851562,8250741,72.66054163803513,,180.42692096416766,,181.02720452805,184.78486494004244,33.503057230305444,20.41405021379335,24.27616694772205,,176.0728685463021,,,4.4842674640228495,3.853566418839895,88.20513863848825,71.56695504473825
2019-04-16,186.5,190.0,183.75,189.35000610351562,187.4732208251953,7958391,73.249552110786,,182.1730757493239,,182.54044117813464,186.8529933198341,33.20155916738462,19.109008401156984,26.940160318013028,,176.5885473869352,,,4.882565168464197,4.059366168764756,97.52383277529762,85.55638078465226
2019-04-18,190.5,191.1999969482422,179.14999389648438,183.3000030517578,181.4832000732422,11838461,64.2186307283304,,183.5846146803636,,182.6785433369752,186.31998776468976,29.31354311829394,21.34294740743867,15.734599116783166,,177.08129211241194,,,4.656358680140215,4.178764671039848,71.00919671014908,85.57938937464498
2019-04-22,182.5500030517578,186.89999389648438,175.0,176.35000610351562,174.60208129882812,11114918,58.93417821445429,,183.1000002347506,,181.52790020361888,183.56582853536656,26.066770186135642,22.8423334657818,6.592712766322455,,177.20954497713058,,,3.871651746919639,4.117342086215806,9.451241637901358,59.32809037444935
2019-04-23,176.5,179.60000610351562,173.64999389648438,175.0,173.2654571533203,9418675,41.938904699203796,,182.3423074575571,,180.34100925750636,181.03731257302604,24.598730838039586,22.833094699653685,3.7224713963049543,,177.159465510335,,,3.105038685604029,3.9148814060934507,7.692341132558425,29.384259826869624
2019-04-24,175.5,176.4499969482422,169.10000610351562,172.1999969482422,170.49319458007812,10479294,36.8366020451005,,181.56153752253607,,178.8608252012765,178.21946823160454,22.884980395768583,25.5551376688899,5.512284816393627,,176.9437365039418,,,2.2456687937138895,3.5810388836175386,14.027113705643337,10.39023215870104
2019-04-25,172.1999969482422,174.5500030517578,166.0500030517578,167.1999969482422,165.5427703857422,9974042,35.014823134577725,,180.44615290715143,,176.7406746098157,174.48125933252527,21.05871461635263,26.380716825463246,11.218520221175105,,176.6140640796043,,,1.1479212283445293,3.0944153525629368,4.572541453559273,8.763998763920346
2019-04-26,169.39999389648438,178.39999389648438,168.0500030517578,175.14999389648438,173.41395568847656,20052673,44.33879100412742,,179.53846036470853,,176.45145993466454,174.36621724630325,22.412987096231213,23.69511725559086,2.7807045580892105,,176.39571752000654,,,0.9089686618511905,2.6573260144205877,36.18287496283892,18.260843374013845
2019-04-30,175.5,179.5,168.0,178.10000610351562,176.334716796875,13337202,42.034197277301686,,179.0923074575571,,176.75119560172834,175.29032622066677,21.113244265904992,21.298215772681424,0.4361356732546872,16.052258333804392,176.33568665680178,,,0.9467251044831073,2.315205832433092,47.912548612754286,29.555988343050828
2019-05-02,177.5,181.6999969482422,175.10000610351562,180.4499969482422,178.66143798828125,12080585,46.85507438988103,,178.83076829176682,,177.42370493745813,176.77868308218666,21.83192960100682,20.044884963961245,4.2673843643793345,15.210481621702602,176.45520025541322,,,1.1529811300050028,2.082760891947474,57.25645085940676,47.11729147833333
2019-05-03,181.0,183.0,177.0500030517578,181.75,179.94854736328125,9299659,48.12833504755877,,178.73846083420975,176.17999877929688,178.21030403973845,178.32613996910933,21.83227419879172,18.96130035957088,7.037808944919474,14.626719287646665,176.58948771492828,187.0253871058238,165.33461045276997,1.4051422922492236,1.947237172007824,62.4254503315678,55.86481660124295
2019-05-06,175.0,177.1999969482422,172.14999389648438,173.5500030517578,171.829833984375,13291591,42.586763517985936,,178.48076923076923,176.4199986775716,177.3629765873783,176.7644835231144,19.959263332283207,21.715468395255193,4.21407646833512,13.882959086267268,176.48816156687306,187.48793740981037,165.35205994533285,0.932560628139214,1.744301863234102,29.82108079576273,49.83432732891243
2019-05-07,175.60000610351562,176.75,168.0,169.3000030517578,167.6219482421875,9914774,43.83116550075144,,177.5500007042518,176.41666564941406,175.89698139908367,174.2078546469903,18.40851919285676,23.713555174749096,12.594431925632305,13.7909214319362,176.32395502865464,188.38876511514565,164.44456618368247,0.2126455280172479,1.4379705961907314,12.922468344830515,35.056333157387016
2019-05-08,166.89999389648438,171.6999969482422,165.75,170.14999389648438,168.46351623535156,11040004,40.293343354164854,,176.29615431565506,176.4566655476888,174.85207458042925,172.6151380225447,17.416875744531563,24.471966823697354,16.84241112099098,14.008884981154399,176.0791588046529,189.03805966624316,163.87527142913444,-0.2860082924763958,1.093174818457306,17.28877966245996,20.010776267684403
2019-05-09,169.0,170.64999389648438,161.1999969482422,163.0500030517578,161.43389892578125,14432086,30.499996917689998,,174.27307715782752,176.40999908447264,172.70624339339807,169.1203425111943,15.947709795753779,26.467285692666177,24.801549017692174,14.77978955519281,175.60144082040142,190.18091774159913,162.63908042734616,-1.2398131674570152,0.6265772212744418,6.16668701171875,12.125978339669743
2019-05-10,165.10000610351562,167.0,161.10000610351562,163.25,161.6319122314453,11984102,27.225113569428643,,172.73076923076923,176.29666595458986,170.98692641278024,166.64629361592623,15.092720794505702,25.139246501162337,24.971499983642087,15.507768871510615,175.19410611542793,191.10978709235602,161.4835448168237,-1.9570130916708592,0.10985915868538154,7.142839037976147,10.199435237384954
2019-05-13,162.75,162.75,152.0,154.35000610351562,152.82012939453125,8109777,25.935140306596324,,171.03846153846155,176.0499994913737,167.96203181109576,161.93569121229154,13.595564431289251,30.67303075880165,38.57693304741468,17.15556631264662,174.7649800137037,193.42807267291963,158.6719263098278,-3.2065907437896044,-0.5534308218096157,6.733543021485603,6.681023023726834
2019-05-14,150.75,163.1999969482422,150.14999389648438,161.1999969482422,159.6022186279297,13729074,37.385481622009095,,169.97692284217248,175.9749994913737,166.73257092694055,160.7960060772465,12.09625523207937,28.854124463306256,40.92237814614255,18.853195729324902,174.1489363575513,193.97211786746192,157.97788111528547,-3.6026242130350568,-1.163269500054704,33.63775037647629,15.838044145312681
2019-05-15,162.0,162.1999969482422,154.4499969482422,155.25,153.71121215820312,7707685,34.725427500945784,,168.67307692307693,175.59499969482422,164.6448307584059,158.07949028894606,11.299089870027473,26.952584843550063,40.92237814614255,20.429565901954735,173.80468649884398,195.3560349847039,155.83396440494454,-4.34649493024628,-1.7999145860930192,15.525129850645051,18.632141082868984
2019-05-16,156.25,159.1999969482422,153.64999389648438,158.10000610351562,156.532958984375,6956610,39.10354713723629,,167.97307762732873,175.36666666666667,163.45486263933492,157.10961015780973,10.752575234639435,26.34605127303561,42.03248881780074,21.972631824515165,173.50010734141324,195.74063049473799,154.99270283859536,-4.652416003219685,-2.3704148695183527,24.200945905396452,24.454608710839267
2019-05-17,157.89999389648438,158.5,153.4499969482422,156.5500030517578,154.99832153320312,5453766,41.30610531846073,,166.5423091008113,174.49666697184244,162.19943362341178,155.9806942164086,10.266330424215624,25.333842782108256,42.32426699321816,23.426320050851093,173.2575014489113,194.6929770650407,154.30035687864418,-4.962725736849393,-2.8888770429845607,19.48252044491555,19.736198733652355
2019-05-20,162.0,168.8000030517578,160.0,165.14999389648438,163.51307678222656,7222113,41.922451229513705,,165.54615431565506,173.83999989827473,162.73589912760679,158.0867659344001,18.06869264873594,22.65549382286425,11.26308852683161,22.557517799135415,173.10086757314448,191.99727665389744,155.682723142652,-4.463251463767989,-3.2037519271412465,45.662091972624296,29.781852774312103
2019-05-21,165.85000610351562,167.10000610351562,161.85000610351562,163.35000610351562,161.73092651367188,8077159,37.86007875497926,,164.23077040452225,173.2066665649414,162.8475549414084,159.13507344916786,17.22851971077068,21.602040029817342,11.263088526831606,21.750772851113712,172.9213375724034,190.2041714245097,156.2091617053731,-4.16465097160463,-3.3959317360339236,40.182678095814964,35.10909683778494
2019-05-22,154.0,158.0,143.60000610351562,152.39999389648438,150.8894500732422,33587510,29.776466826034266,,161.97307762732873,172.2299997965495,160.94799838778584,156.35633089571607,14.496380999741085,32.82908819805437,38.73750753889466,22.964111043098065,171.26793118662954,190.09491558860626,154.36508400449273,-4.756749554412437,-3.668095299709626,22.334997858347293,36.05992264226219
2019-05-23,154.25,157.10000610351562,150.25,152.0500030517578,150.5429229736328,10057424,28.28944981858747,,160.31923147348257,171.06666666666666,159.33018105396255,154.24969346914094,13.686189676810947,30.994296300804514,38.737507538894675,24.090782221369256,170.86136019133193,189.64127904826574,152.49205428506758,-5.194355980927639,-3.9733474359532286,25.148807293703157,29.222161082621806
2019-05-24,152.9499969482422,161.89999389648438,150.5,160.9499969482422,159.35470581054688,12226554,40.88275886064205,,159.67692331167368,170.30166676839193,159.62469303474066,155.70889481325054,16.274892968710507,28.171004428418005,26.765375785788642,24.281824618827784,170.51437581595812,188.71893707558706,151.8843964611968,-4.7680440557607255,-4.132286759914728,52.33784023883806,33.27388179696284
2019-05-27,161.0,168.39999389648438,159.35000610351562,167.8000030517578,166.13682556152344,10751107,48.95398092105221,,159.49615478515625,169.76666666666668,161.11111303783468,159.12343995005608,20.28833575616635,26.13581787300397,12.595775387843345,23.44710681661461,170.3928375554795,188.2005273619038,151.33280597142956,-3.833263068460468,-4.072482021623877,86.12101364005862,54.53588705753328
2019-05-28,168.0,171.39999389648438,166.0,168.3000030517578,166.63185119628906,9047549,48.70357146405705,,159.9000009390024,169.27833353678386,162.41818394945707,161.8613276235111,21.853539548708383,24.976843731611563,6.669397011353782,22.248698973381696,170.3584606301326,187.17221561665943,151.3844514569083,-3.017314852559025,-3.861448587810907,88.84894889950053,75.76926759279907
2019-05-29,167.0,167.89999389648438,162.39999389648438,163.14999389648438,161.53289794921875,6282650,50.07203903787469,,159.8923081618089,168.82000020345052,162.55124030346204,162.20449487187395,20.76865953110907,26.764163184367423,12.613397039654965,21.560463120972646,170.28265267581887,185.57925101087045,152.0607493960306,-2.7544807715462696,-3.64005502455798,70.32372797628848,81.76456350528254
2019-05-30,163.0,164.8000030517578,161.4499969482422,163.6999969482422,162.07745361328125,5608051,50.3225820706722,,160.61153822678787,168.2300003051758,162.76010514796752,162.6472937585363,20.15639008155675,26.81008553100201,14.166903866352856,21.032351745642664,170.2033340276689,183.09621989811308,153.3637807122385,-2.4732916524182826,-3.4067023501300406,72.30215708875349,77.15827798818083
2019-05-31,164.25,165.14999389648438,156.8000030517578,160.0500030517578,158.463623046875,9429595,54.41859976125235,,160.52307715782752,167.3500005086263,162.26735931229302,161.77190340084292,18.680528085986122,28.925978300378723,21.52111337732407,21.067263290762764,170.02417692105502,179.40807318800015,155.29192782925244,-2.5159687314259713,-3.2285556263892268,59.17267687578901,67.26618731361033
2019-06-03,159.9499969482422,162.39999389648438,155.6999969482422,160.35000610351562,158.7606658935547,8226967,49.26662851234306,,160.9153853196364,166.38333384195963,161.91874963796985,161.2281505223372,17.568117717173973,28.18072163803631,23.197536965828363,21.219425696124592,169.85419643591396,177.1773110075402,155.58935667637905,-2.49680131362598,-3.0822047638365775,60.25182501783852,63.90888632746033
2019-06-04,159.10000610351562,162.6999969482422,158.39999389648438,161.60000610351562,159.99827575683594,5068423,55.96244272767765,,161.1846160888672,165.66000061035157,161.86079626806907,161.2483442344508,17.149604566943623,27.06716619745962,22.429411870348844,21.305853279997752,169.76611384020427,175.8004272112418,155.51957400946134,-2.353615430009171,-2.9364868970710964,64.74822986991602,61.39091058784785
2019-06-06,161.8000030517578,162.60000610351562,156.6999969482422,157.39999389648438,155.8398895263672,6340364,49.35896766428598,,161.25,165.02833353678386,161.04974129141732,159.88505373756004,16.203071927250694,27.162781714043465,25.27267162188786,21.589197447275616,169.63402461167155,174.3246258981481,155.73204117541962,-2.549654638220602,-2.8591204453009977,49.640265656731984,58.213440181495514
2019-06-07,157.6999969482422,162.0500030517578,155.3000030517578,157.25,155.69139099121094,6924938,50.65790178852067,,160.6423081618089,164.4366668701172,160.35887923843234,158.8407022873796,15.17196536600105,26.754239521563576,27.625381754974555,22.02035346925411,169.48420601031734,173.74674048991275,155.12659325032163,-2.686156042228646,-2.8245275646865275,49.100719029584496,54.49640485207751
2019-06-10,158.75,161.5500030517578,154.35000610351562,156.39999389648438,154.8498077392578,6757517,40.37404758756091,,160.1076918381911,163.91000010172527,159.6390819035327,157.80801203320806,14.138911543835114,25.831490006948528,29.253092311963965,22.53697767230481,169.33206766750627,173.23767720633796,154.58232299711258,-2.830296876507049,-2.8256814270506316,46.043141775069984,48.26137548712882
2019-06-11,157.35000610351562,162.85000610351562,156.0,162.10000610351562,160.4933319091797,5865263,48.73355362289512,,160.85384662334735,163.74000040690103,160.08652266716595,158.95446248896388,14.454866578561475,24.1463232664359,25.106626834018208,22.720524040998622,169.2343501512819,172.75886514666053,154.72113566714154,-2.456271805634344,-2.7517995027673745,66.54679181074702,53.89688420513384
2019-06-12,163.39999389648438,170.8000030517578,162.10000610351562,165.6999969482422,164.05763244628906,14169021,65.83333088705842,,161.90384615384616,163.4250005086263,161.10715435463436,161.01598558948865,20.757965141380573,22.168186916177195,3.28522755290462,21.332288577563336,169.15692537042273,172.77218804464866,154.07781297260397,-1.8480617618597535,-2.5710519545858506,73.0496520417925,61.879861875869835
2019-06-13,165.0,169.35000610351562,161.25,168.85000610351562,167.17640686035156,8032627,68.74998709972157,,162.51153916579025,163.11666717529297,162.51494558170367,163.59218214145938,19.181315840978215,21.281057486141325,5.189368473736507,20.17922285586142,169.11880215269008,172.86273987692908,153.37059447365687,-1.0992006067796751,-2.2766816850246157,87.79909790596787,75.79851391950247
2019-06-14,168.4499969482422,169.39999389648438,162.25,164.64999389648438,163.01803588867188,6550362,54.6134665258491,,162.26923076923077,162.59000040690105,162.90313618439106,164.1021220445718,17.937081341817034,19.84841169364763,5.058370814525728,19.099161995766014,169.07644027738363,172.35744956548322,152.8225512483189,-0.83500323277039,-1.9883459945737707,60.410528840474385,73.7530929294116
2019-06-17,164.0,164.60000610351562,154.0,154.85000610351562,153.31517028808594,9667369,34.959342899344946,,161.234615619366,161.6933339436849,161.43893071514097,161.22193285317513,16.189515419157356,25.4633531134795,22.264583499346948,19.32526353173608,168.8886172100992,171.6654793582324,151.7211885291374,-1.4002606898059469,-1.870728933620206,4.885094262517912,51.03157366965339
2019-06-18,155.25,157.4499969482422,150.3000030517578,151.5500030517578,150.0478973388672,11213185,31.73395082560124,,160.3423086313101,160.96000061035156,159.6409438672531,157.99232001373645,15.12445774126866,27.19425305465297,28.52117913418929,19.982114646197026,168.5889345367451,171.6559664395861,150.264034781117,-2.0904169387369507,-1.914666534643555,6.097560975609756,23.797728026200684
2019-06-19,157.0,159.89999389648438,142.75,145.8000030517578,144.35487365722656,23973140,31.32402802012092,,158.96538602388821,160.17666727701823,157.1244091735267,153.71655218032782,12.92674847946001,29.639925735172802,39.263526136527325,21.35935832407776,167.8438617506224,172.66063190663448,147.69270264740197,-3.066004690022055,-2.1449341657192553,10.87344998191249,7.285368406680052
2019-06-20,146.1999969482422,149.5,141.89999389648438,148.8000030517578,147.3251495361328,17629331,34.764851247215134,,158.1000014085036,159.46500091552736,155.61088078775052,151.58429275040731,12.088423635668764,28.44304182668444,40.35042405808474,22.715863019363976,167.25533182239002,172.48709041782107,146.44291141323365,-3.556097604105531,-2.4271668533965105,23.87545664155743,13.615489199693227
2019-06-21,148.0500030517578,150.89999389648438,145.75,146.5,145.04794311523438,12875999,35.75186883052565,,157.0346163236178,158.91333414713543,153.9543570081595,149.3045382488497,12.770492367233494,27.157598448024512,36.03254196990849,23.6670543729743,166.86542996260482,172.81645231775,145.01021597652087,-4.083024232042163,-2.758338329125641,15.91697109437162,16.88862590594718
2019-06-24,147.0,147.39999389648438,139.25,140.1999969482422,138.8103790283203,14346939,31.185810451064413,,155.38846177321213,158.14500071207684,151.4535642699927,145.60306395387553,11.85727395546638,30.918312383486818,44.560554417608714,25.159447233305333,166.3307340258716,174.42026501698078,141.8697364071729,-4.95189264002974,-3.197049191306461,3.011083538355659,14.26783709142824
2019-06-25,138.1999969482422,144.1999969482422,136.6999969482422,143.14999389648438,141.73114013671875,14377565,33.303170424803284,,154.2923079270583,157.77166697184245,149.9438242020821,143.92180934242305,11.072498116144065,31.12184858678609,47.51667471426856,26.756392053374135,165.79782353391423,174.7212926469924,140.8220412966925,-5.34087077987499,-3.6258135090201673,18.914943676732097,12.614332769819791
2019-06-26,142.35000610351562,152.3000030517578,141.64999389648438,151.35000610351562,149.84986877441406,15012396,44.89452785027631,,153.83846224271335,157.4433339436849,150.19949363870637,145.48157465622336,17.044764566898948,28.26297976205414,24.760039064638217,26.61379541132157,165.4194610773104,173.69845202014596,141.18821586722385,-4.930629080561772,-3.8867766233284886,42.96189599145866,21.62930773551547
2019-06-27,151.3000030517578,153.14999389648438,146.85000610351562,148.3000030517578,146.83009338378906,17755494,42.79967684133733,,153.21538602388821,157.2116673787435,149.85413171380662,145.7114473350389,16.84858857003031,26.700375873257027,22.6223227788951,26.328690223291108,165.01783521591307,173.48096388499832,140.94237087248868,-4.7963302253362485,-4.068687343730041,34.01760711802246,31.964815595404406
