,Date,ADX
0,2019-02-21,33.99046667729946
1,2019-02-22,33.166195576425494
2,2019-02-25,33.004877155074496
3,2019-02-26,34.107778934982974
4,2019-02-27,35.58086628458835
5,2019-02-28,36.94873310922192
6,2019-03-01,37.82789237438415
7,2019-03-05,37.67648517310173
8,2019-03-06,36.70897512924845
9,2019-03-07,35.8105729456704
10,2019-03-08,34.94055422758381
11,2019-03-11,35.4321910961584
12,2019-03-12,35.88871104554909
13,2019-03-13,36.29662937042407
14,2019-03-14,36.4308810389778
15,2019-03-15,36.86965769772414
16,2019-03-18,35.691875098873496
17,2019-03-19,34.10869888395431
18,2019-03-20,32.638606684386495
19,2019-03-22,30.6994757761188
20,2019-03-25,28.586818289710234
21,2019-03-26,26.871816804693562
22,2019-03-27,26.400347313460475
23,2019-03-28,25.962554214458322
24,2019-04-01,25.94437650517065
25,2019-04-02,25.195073957523768
26,2019-04-03,25.83496515019463
27,2019-04-04,26.42914982910329
28,2019-04-05,27.73011898910873
29,2019-04-08,28.938161780542348
30,2019-04-09,30.05991580115928
31,2019-04-10,30.81184275559821
32,2019-04-11,31.510060641862932
33,2019-04-12,30.753959562556776
34,2019-04-15,30.17103859962355
35,2019-04-16,29.711769721331745
36,2019-04-18,29.285305762917922
37,2019-04-22,28.112625806511005
38,2019-04-23,28.019579709187962
39,2019-04-24,28.464456882594074
40,2019-04-25,27.781363347294278
41,2019-04-26,26.129048510946877
42,2019-04-30,24.594756162910006
43,2019-05-02,23.4616812072841
44,2019-05-03,23.148598148554566
45,2019-05-06,23.188006778069024
46,2019-05-07,24.30989623102092
47,2019-05-08,25.539722065328764
48,2019-05-09,26.937578864774224
49,2019-05-10,28.358433588519123
50,2019-05-13,30.073167214513678
51,2019-05-14,31.665419867222905
52,2019-05-15,33.22717335526139
53,2019-05-16,34.467471054625875
54,2019-05-17,35.688706780524065
55,2019-05-20,33.99613861709002
56,2019-05-21,32.1924483123628
57,2019-05-22,30.006613382185964
58,2019-05-23,28.06570666629258
59,2019-05-24,26.327947357434653
60,2019-05-27,25.48169954249489
61,2019-05-28,24.695898000050825
62,2019-05-29,24.53733168015932
63,2019-05-30,24.39009152597435
64,2019-05-31,24.232079813909575
65,2019-06-03,23.526369903877363
66,2019-06-04,21.856989979778792
67,2019-06-06,20.30685147883012
68,2019-06-07,19.241017521301607
69,2019-06-10,18.25131456073942
70,2019-06-11,17.461824816174637
71,2019-06-12,16.726091626472904
72,2019-06-13,16.042910807464157
73,2019-06-14,15.484342525212467
74,2019-06-17,15.66928216388092
75,2019-06-18,16.42290113594915
76,2019-06-19,17.12269018144108
77,2019-06-20,18.046996177855963
78,2019-06-21,18.390367943982078
79,2019-06-24,19.71946116340605
80,2019-06-25,20.953619152871166
81,2019-06-26,20.673016743790708
82,2019-06-27,20.18758250740886
83,2019-06-28,20.19713710452
84,2019-07-01,20.206009230408913
85,2019-07-02,19.246864399062144
86,2019-07-03,18.25618566819045
87,2019-07-04,17.176013818737353
88,2019-07-05,16.241422488246844
89,2019-07-08,16.278464701964367
90,2019-07-09,16.312861043273497
91,2019-07-10,15.882875632229334
92,2019-07-11,15.316550177346267
93,2019-07-12,14.825588878825412
94,2019-07-15,13.904593843216288
95,2019-07-16,13.04938416729353
96,2019-07-17,12.356470895403065
97,2019-07-18,12.1475058697988
98,2019-07-19,11.953466917451985
99,2019-07-22,11.232295091375182
100,2019-07-23,11.009230353600815
101,2019-07-24,10.802098811381759
102,2019-07-25,10.573342030005936
103,2019-07-26,10.360925018728386
104,2019-07-29,10.035838552738598
105,2019-07-30,11.786165399803853
106,2019-07-31,13.645657460889643
107,2019-08-01,15.113805906733512
108,2019-08-02,16.852560965061365
109,2019-08-05,18.979861667989184
110,2019-08-06,19.555221075171584
111,2019-08-07,20.089483381840957
112,2019-08-08,20.34937447766592
113,2019-08-09,18.981665332837235
114,2019-08-13,17.711649698353458
115,2019-08-14,17.186543520000445
116,2019-08-16,16.698944925815503
117,2019-08-19,16.70114125009988
118,2019-08-20,16.84596639465207
119,2019-08-21,16.98044688602196
120,2019-08-22,16.213264562397818
121,2019-08-23,15.942813500146263
122,2019-08-26,16.109975867569073
123,2019-08-27,16.265198065890253
124,2019-08-28,15.7056165602023
125,2019-08-29,14.660653278128196
126,2019-08-30,13.68578942295982
127,2019-09-03,13.180511577454295
128,2019-09-04,12.763714668751058
129,2019-09-05,12.700726233597726
130,2019-09-06,12.27469403652437
131,2019-09-09,11.620974621849928
132,2019-09-11,12.457576686153455
133,2019-09-12,13.234421460149589
134,2019-09-13,13.767246546926645
135,2019-09-16,14.258856897869888
136,2019-09-17,14.715352223745757
137,2019-09-18,14.050342667841651
138,2019-09-19,13.432833794502125
139,2019-09-20,14.645285794054498
140,2019-09-23,17.02428147416609
141,2019-09-24,19.233348891412568
142,2019-09-25,20.566155257488138
143,2019-09-26,22.66438551414394
144,2019-09-27,24.748168380346318
145,2019-09-30,26.683109613248526
146,2019-10-01,28.672818968739964
147,2019-10-03,30.08710662250339
148,2019-10-04,30.412981050556937
149,2019-10-07,29.671363081475814
150,2019-10-09,29.176439989525978
151,2019-10-10,28.71686854700113
152,2019-10-11,28.36267452926722
153,2019-10-14,27.73157715750018
154,2019-10-15,27.44908859127054
155,2019-10-16,27.6303616190191
156,2019-10-17,27.5152519425536
157,2019-10-18,28.184384916971442
158,2019-10-22,27.913203875741015
159,2019-10-23,27.375797460172823
160,2019-10-24,26.876777217145214
161,2019-10-25,25.129811971915803
162,2019-10-27,23.50762995848849
163,2019-10-29,22.84694027163709
