Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,ADX
2023-08-21,262.0,262.04998779296875,248.8999938964844,248.8999938964844,248.8999938964844,74715306,0,0,
2023-08-22,236.4499969482422,236.4499969482422,236.4499969482422,236.4499969482422,236.4499969482422,7281398,0,0,
2023-08-23,224.6499938964844,224.6499938964844,224.6499938964844,224.6499938964844,224.6499938964844,4289046,0,0,
2023-08-24,213.4499969482422,213.4499969482422,213.4499969482422,213.4499969482422,213.4499969482422,27673350,0,0,
2023-08-25,202.8000030517578,224.1000061035156,202.8000030517578,214.5,214.5,281040100,0,0,
2023-08-28,213.3500061035156,222.25,207.5500030517578,211.1499938964844,211.1499938964844,87522120,0,0,
2023-08-29,212.0,221.6999969482422,207.25,220.25,220.25,92693420,0,0,
2023-08-30,224.8999938964844,231.25,224.6999969482422,231.25,231.25,21403170,0,0,
2023-08-31,241.6999969482422,242.8000030517578,231.1499938964844,233.5,233.5,124122100,0,0,
2023-09-01,235.0,245.1499938964844,234.1999969482422,245.1499938964844,245.1499938964844,39481020,0,0,
2023-09-04,255.3000030517578,266.95001220703125,249.0,253.4499969482422,253.4499969482422,99246730,0,0,
2023-09-05,257.0,260.0,253.0,255.0500030517578,255.0500030517578,47127070,0,0,
2023-09-06,247.0,259.79998779296875,246.0500030517578,252.8500061035156,252.8500061035156,225413100,0,0,
2023-09-07,252.0,257.29998779296875,251.25,251.8000030517578,251.8000030517578,43856830,0,0,
2023-09-08,254.0,255.0,249.5,253.1999969482422,253.1999969482422,36090000,0,0,
2023-09-11,256.95001220703125,257.70001220703125,250.0,250.1499938964844,250.1499938964844,24982850,0,0,
2023-09-12,251.75,252.0,240.8999938964844,244.25,244.25,39500710,0,0,
2023-09-13,244.8000030517578,247.8000030517578,236.6000061035156,240.1999969482422,240.1999969482422,27810990,0,0,
2023-09-14,242.0,244.5500030517578,241.25,242.5500030517578,242.5500030517578,14055230,0,0,
2023-09-15,243.8000030517578,244.6499938964844,237.6499938964844,239.3999938964844,239.3999938964844,27416100,0,0,
2023-09-18,240.0,240.8500061035156,232.1000061035156,233.1999969482422,233.1999969482422,24694410,0,0,
2023-09-20,230.3999938964844,232.0,229.0,229.6499938964844,229.6499938964844,18317600,0,0,
2023-09-21,230.0,235.6000061035156,226.8000030517578,227.6499938964844,227.6499938964844,33101550,0,0,
2023-09-22,227.9499969482422,232.25,226.3500061035156,227.8000030517578,227.8000030517578,38327550,0,0,
2023-09-25,230.0,230.8500061035156,227.5,229.75,229.75,13392150,0,0,
2023-09-26,231.1000061035156,231.6999969482422,230.0,230.3999938964844,230.3999938964844,8058261,0,0,
2023-09-27,231.1999969482422,231.1999969482422,227.0,227.3500061035156,227.3500061035156,10984320,0,0,
2023-09-28,228.0,228.8500061035156,224.75,225.0500030517578,225.0500030517578,9143582,0,0,9.431055866639076
2023-09-29,225.8999938964844,232.8999938964844,225.0,231.1999969482422,231.1999969482422,12411230,0,0,9.37366923699551
2023-10-03,231.5,233.8999938964844,230.5500030517578,231.3999938964844,231.3999938964844,13185430,0,0,9.185810059931216
2023-10-04,230.0,230.0,223.5,224.6499938964844,224.6499938964844,23296540,0,0,9.786442010793143
2023-10-05,225.8999938964844,227.8999938964844,224.1999969482422,225.3999938964844,225.3999938964844,13894930,0,0,10.344171679450648
2023-10-06,226.5,227.6499938964844,223.6999969482422,225.1000061035156,225.1000061035156,7531900,0,0,10.91786331558479
2023-10-09,223.0,223.0,218.8500061035156,219.6499938964844,219.6499938964844,9696908,0,0,11.975919441475721
2023-10-10,221.0,223.8999938964844,219.75,220.1499938964844,220.1499938964844,10451280,0,0,12.799546299941309
2023-10-11,222.0,227.6999969482422,220.6000061035156,225.1000061035156,225.1000061035156,11765080,0,0,12.907623346385092
2023-10-12,227.0,227.3999938964844,224.75,225.1499938964844,225.1499938964844,7780605,0,0,13.007980603797177
2023-10-13,224.0,225.8999938964844,222.0,224.5500030517578,224.5500030517578,10137210,0,0,13.461087687827256
2023-10-16,224.8999938964844,225.9499969482422,224.0,224.8000030517578,224.8000030517578,10850720,0,0,13.87202462160653
2023-10-17,231.5,233.0,220.5,220.9499969482422,220.9499969482422,34190040,0,0,12.987600055186004
2023-10-18,221.6000061035156,222.8999938964844,215.5500030517578,216.0,216.0,27712060,0,0,12.877432629393471
2023-10-19,216.0,216.0,209.0500030517578,214.1999969482422,214.1999969482422,42127110,0,0,13.566056740332995
2023-10-20,215.5,217.0,213.0,214.1999969482422,214.1999969482422,11101460,0,0,14.027874728170001
2023-10-23,214.0,214.1999969482422,204.25,206.6000061035156,206.6000061035156,17817780,0,0,15.37376133851276
2023-10-25,206.6000061035156,211.8000030517578,206.5,210.1499938964844,210.1499938964844,22079260,0,0,16.623513190973892
2023-10-26,208.0,217.0,206.4499969482422,215.8500061035156,215.8500061035156,23734030,0,0,16.838434953161517
2023-10-27,219.6000061035156,225.6000061035156,216.4499969482422,222.8999938964844,222.8999938964844,20929440,0,0,15.750201184684002
2023-10-30,224.5,226.1999969482422,218.1499938964844,219.0,219.0,13508660,0,0,14.65844364335966
2023-10-31,222.0,223.1999969482422,215.5500030517578,219.0,219.0,17538200,0,0,13.997695824593183
2023-11-01,216.0,222.0500030517578,215.3000030517578,217.6499938964844,217.6499938964844,15862620,0,0,13.41870754780622
2023-11-02,218.5,219.6000061035156,216.6999969482422,217.3500061035156,217.3500061035156,13261560,0,0,12.881075576504037
2023-11-03,219.0,220.6499938964844,217.6499938964844,219.0500030517578,219.0500030517578,8569115,0,0,12.197960329485001
2023-11-06,220.3999938964844,220.6999969482422,216.75,217.1499938964844,217.1499938964844,11494090,0,0,11.71521647740869
2023-11-07,217.8999938964844,218.8000030517578,216.5,217.1999969482422,217.1999969482422,7558170,0,0,11.311013769432373
2023-11-08,217.8000030517578,217.8999938964844,213.8000030517578,214.1499938964844,214.1499938964844,17101600,0,0,11.408883197083176
2023-11-09,214.8500061035156,217.6999969482422,214.8500061035156,215.1499938964844,215.1499938964844,17250090,0,0,11.49976195133035
2023-11-10,214.8500061035156,222.9499969482422,214.3500061035156,221.9499969482422,221.9499969482422,18467210,0,0,10.876887061503295
2023-11-13,223.0,225.8999938964844,222.25,224.75,224.75,12086990,0,0,10.830874655340436
2023-11-15,226.9499969482422,227.3500061035156,223.1999969482422,224.1499938964844,224.1499938964844,15782000,0,0,11.038202984623226
2023-11-16,225.5,229.3000030517578,223.8500061035156,226.9499969482422,226.9499969482422,17856030,0,0,11.560137732970627
2023-11-17,226.0,226.0,220.3999938964844,220.8000030517578,220.8000030517578,19607100,0,0,11.263347201084727
2023-11-20,221.75,221.75,215.0500030517578,215.5,215.5,20403360,0,0,10.955871287204
2023-11-21,217.3999938964844,223.1499938964844,216.5500030517578,220.1999969482422,220.1999969482422,25625460,0,0,10.39288394709223
2023-11-22,219.6999969482422,223.3999938964844,218.5,221.8999938964844,221.8999938964844,15012270,0,0,9.819044046717483
2023-11-23,222.5,223.25,219.6000061035156,221.25,221.25,11267950,0,0,9.286192710655218
2023-11-24,221.8999938964844,227.8500061035156,220.5,226.5,226.5,31420610,0,0,9.397032821996484
2023-11-28,228.0500030517578,232.3000030517578,225.3000030517578,226.3500061035156,226.3500061035156,25668670,0,0,10.254099406577796
2023-11-29,229.3500061035156,229.3500061035156,224.1999969482422,226.0500030517578,226.0500030517578,14007700,0,0,10.784962977638637
2023-11-30,226.0500030517578,231.8000030517578,222.6499938964844,229.3999938964844,229.3999938964844,45432210,0,0,11.679441824367098
2023-12-01,231.4499969482422,231.6000061035156,224.8500061035156,225.5,225.5,17634910,0,0,12.51002932490067
2023-12-04,229.75,232.0,227.8999938964844,230.1000061035156,230.1000061035156,21079660,0,0,13.351221632930711
2023-12-05,231.0,246.0,229.3999938964844,242.5,242.5,60847480,0,0,15.889234113319947
