Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2019-01-14,352.1000061035156,359.0,349.70001220703125,357.8500061035156,354.8736267089844,37374,0.0,0
2019-01-15,358.0,359.0,353.54998779296875,356.8500061035156,353.8819580078125,25160,0.0,0
2019-01-16,355.0,356.0,349.0,353.79998779296875,350.8572692871094,42431,0.0,0
2019-01-17,350.29998779296875,356.5,348.70001220703125,355.29998779296875,352.34478759765625,32432,0.0,0
2019-01-18,353.04998779296875,361.0,351.5,359.0,356.0140380859375,44550,0.0,0
2019-01-21,365.0,373.20001220703125,361.3500061035156,365.95001220703125,362.9062805175781,234214,0.0,0
2019-01-22,363.6000061035156,368.6000061035156,360.0,365.29998779296875,362.2616271972656,23470,0.0,0
2019-01-23,365.0,366.70001220703125,357.1499938964844,359.0,356.0140380859375,337535,0.0,0
2019-01-24,360.0,360.45001220703125,352.04998779296875,356.25,353.2868957519531,97596,0.0,0
2019-01-25,358.8999938964844,361.0,346.0,348.79998779296875,345.89886474609375,27517,0.0,0
2019-01-28,347.1000061035156,349.1000061035156,338.8500061035156,347.20001220703125,344.3122253417969,32787,0.0,0
2019-01-29,346.0,351.70001220703125,340.20001220703125,342.6000061035156,339.75042724609375,272419,0.0,0
2019-01-30,342.1000061035156,354.95001220703125,339.04998779296875,352.95001220703125,350.0143737792969,70416,0.0,0
2019-01-31,349.20001220703125,358.0,346.29998779296875,354.04998779296875,351.10516357421875,83349,0.0,0
2019-02-01,353.5,360.0,350.1000061035156,352.3999938964844,349.46893310546875,22701,0.0,0
2019-02-04,350.1000061035156,353.54998779296875,347.6000061035156,352.04998779296875,349.1217956542969,39174,0.0,0
2019-02-05,353.25,366.0,349.1000061035156,359.75,356.7578125,297270,0.0,0
2019-02-06,354.45001220703125,360.29998779296875,350.0,357.5,354.5264892578125,85027,0.0,0
2019-02-07,354.6000061035156,361.04998779296875,351.8999938964844,354.25,351.30352783203125,233412,0.0,0
2019-02-08,352.1000061035156,354.8999938964844,348.0,348.8500061035156,345.948486328125,76270,0.0,0
2019-02-11,348.0,348.45001220703125,340.29998779296875,342.6499938964844,339.8000183105469,50289,0.0,0
2019-02-12,342.6499938964844,344.0,340.0,340.70001220703125,337.8662414550781,81398,0.0,0
2019-02-14,345.0,345.0,340.0,342.3999938964844,339.55206298828125,63798,0.0,0
2019-02-15,342.29998779296875,342.29998779296875,333.0,333.1000061035156,330.3294372558594,92072,0.0,0
2019-02-18,334.1000061035156,335.25,320.20001220703125,322.20001220703125,319.5201110839844,51161,0.0,0
2019-02-19,324.0,334.0,322.25,331.25,328.4948425292969,45279,0.0,0
2019-02-20,330.0,333.0,327.0,331.04998779296875,328.2964782714844,60764,0.0,0
2019-02-21,331.29998779296875,332.04998779296875,325.04998779296875,331.0,328.2469482421875,32938,0.0,0
2019-02-22,331.0,331.0,326.29998779296875,328.5,325.7677307128906,128880,0.0,0
2019-02-25,328.04998779296875,328.54998779296875,325.54998779296875,326.8500061035156,324.1314392089844,35938,0.0,0
2019-02-26,325.0,328.3999938964844,320.1000061035156,323.3999938964844,320.7101745605469,350277,0.0,0
