Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,ADX
2019-01-14,205.5,206.6000061035156,203.3999938964844,206.1499938964844,199.1641540527344,5204874,0.0,0,
2019-01-15,207.3500061035156,209.0,205.6499938964844,208.5,201.4345245361328,7173758,0.0,0,
2019-01-16,209.8000030517578,210.5,206.5500030517578,208.3999938964844,201.33792114257807,8209760,0.0,0,
2019-01-17,208.5,208.6999969482422,205.3000030517578,206.0,199.01927185058597,6537377,0.0,0,
2019-01-18,206.6499938964844,209.3999938964844,205.9499969482422,208.8000030517578,201.7243804931641,6258424,0.0,0,
2019-01-21,209.1000061035156,209.8999938964844,205.1000061035156,207.6499938964844,200.61334228515625,4883723,0.0,0,
2019-01-22,206.3500061035156,206.3500061035156,201.0,203.5500030517578,196.65228271484372,7665916,0.0,0,
2019-01-23,203.5500030517578,207.3000030517578,203.4499969482422,205.4499969482422,198.4878692626953,5821081,0.0,0,
2019-01-24,206.0,206.1999969482422,203.25,205.0500030517578,198.10145568847656,3917176,0.0,0,
2019-01-25,206.1999969482422,207.9499969482422,203.25,204.4499969482422,197.52175903320312,4381964,0.0,0,
2019-01-28,204.4499969482422,206.5,198.3000030517578,200.0,193.2225799560547,5741120,0.0,0,
2019-01-29,199.1000061035156,200.6999969482422,197.4499969482422,199.5500030517578,192.78782653808597,4458350,0.0,0,
2019-01-30,200.3999938964844,206.25,200.3999938964844,205.8000030517578,198.82601928710935,5619506,0.0,0,
2019-01-31,206.1000061035156,210.0,204.3500061035156,208.5,201.4345245361328,6553608,0.0,0,
2019-02-01,208.0,212.3500061035156,203.5,211.3999938964844,204.2362518310547,10475839,0.0,0,
2019-02-04,209.8999938964844,209.8999938964844,201.4499969482422,204.1999969482422,197.2802276611328,6196724,0.0,0,
2019-02-05,205.8999938964844,208.75,202.6999969482422,204.75,197.81163024902344,4765441,0.0,0,
2019-02-06,205.6000061035156,212.1000061035156,202.5,211.3999938964844,204.2362518310547,5888996,0.0,0,
2019-02-07,211.8999938964844,212.6499938964844,208.1999969482422,209.1999969482422,202.1108245849609,6215565,0.0,0,
2019-02-08,208.9499969482422,209.1499938964844,204.3999938964844,205.8999938964844,198.9226226806641,3958618,0.0,0,
2019-02-11,204.8999938964844,204.8999938964844,195.6499938964844,199.4499969482422,192.6912078857422,8463393,0.0,0,
2019-02-12,199.0,202.6999969482422,197.0,198.3500061035156,191.6284942626953,16467366,0.0,0,
2019-02-14,197.6000061035156,198.5500030517578,190.3000030517578,191.75,185.25213623046875,10767206,0.0,0,
2019-02-15,192.3000030517578,192.5,182.1999969482422,186.6000061035156,180.27667236328125,12678835,0.0,0,
2019-02-18,187.0,188.6999969482422,183.8999938964844,184.5500030517578,178.296142578125,6483004,0.0,0,
2019-02-19,185.1000061035156,189.25,184.1000061035156,186.5500030517578,180.2283477783203,5513105,0.0,0,
2019-02-20,187.8000030517578,193.8999938964844,187.5500030517578,193.0,186.45977783203125,7595081,0.0,0,
2019-02-21,193.8999938964844,195.5,192.25,194.3999938964844,187.8123321533203,6498528,0.0,0,24.791030887834868
2019-02-22,194.3000030517578,197.0,192.3000030517578,196.4499969482422,189.79286193847656,8758060,0.0,0,24.13586007237325
2019-02-25,197.0,198.5,194.3500061035156,196.5,189.8411865234375,6169952,0.0,0,23.187938499921888
2019-02-26,192.75,197.1999969482422,189.0500030517578,196.5,189.8411865234375,9059558,0.0,0,23.169048233077604
2019-02-27,199.0,199.0,194.6000061035156,195.9499969482422,189.3098297119141,11910998,0.0,0,22.737545759775866
2019-02-28,197.6999969482422,198.1999969482422,195.0,195.75,189.1165771484375,9582600,0.0,0,22.33686489170997
2019-03-01,198.1000061035156,198.8999938964844,195.3000030517578,196.1499938964844,189.5030517578125,6512004,0.0,0,21.790607293799514
2019-03-05,195.0,199.4499969482422,194.5,198.75,192.0149383544922,7354264,0.0,0,21.435623978096803
2019-03-06,200.0,203.9499969482422,199.6499938964844,202.75,195.8793792724609,13683897,0.0,0,20.00904859002358
2019-03-07,203.75,203.75,199.8999938964844,200.6000061035156,193.80226135253903,5533457,0.0,0,18.684371443955587
2019-03-08,197.0,197.6000061035156,193.6000061035156,195.5500030517578,188.9233856201172,10050458,0.0,0,18.692364293077702
