Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,ADX
2019-01-14,301.0,303.6000061035156,299.54998779296875,300.3999938964844,287.4914245605469,10372933,0.0,0,
2019-01-15,302.0,303.6000061035156,301.1000061035156,301.6499938964844,288.6877136230469,9444374,0.0,0,
2019-01-16,303.0,306.6499938964844,302.1000061035156,303.1499938964844,290.1232604980469,12111480,0.0,0,
2019-01-17,303.8999938964844,304.3500061035156,295.6000061035156,297.3999938964844,284.62030029296875,15974634,0.0,0,
2019-01-18,298.75,299.8500061035156,294.25,294.95001220703125,282.275634765625,9082501,0.0,0,
2019-01-21,295.8999938964844,296.75,291.45001220703125,292.45001220703125,279.8830871582031,10188647,0.0,0,
2019-01-22,293.0,293.0,288.20001220703125,290.25,277.777587890625,11297989,0.0,0,
2019-01-23,290.45001220703125,292.95001220703125,285.5,286.6499938964844,274.332275390625,10304608,0.0,0,
2019-01-24,286.6499938964844,289.8999938964844,285.5,288.04998779296875,275.672119140625,11532528,0.0,0,
2019-01-25,289.6000061035156,291.0,283.20001220703125,285.3999938964844,273.135986328125,11121223,0.0,0,
2019-01-28,285.6499938964844,286.6000061035156,277.29998779296875,281.6000061035156,269.4992980957031,18905470,0.0,0,
2019-01-29,281.0,286.0,276.54998779296875,280.6000061035156,268.5422668457031,17435611,0.0,0,
2019-01-30,281.20001220703125,289.3999938964844,280.25,287.45001220703125,275.097900390625,18908654,0.0,0,
2019-01-31,290.0,294.79998779296875,288.0,293.6499938964844,281.0314636230469,25546487,0.0,0,
2019-02-01,296.8999938964844,302.70001220703125,282.0,284.3999938964844,272.178955078125,60015958,0.0,0,
2019-02-04,282.3999938964844,285.20001220703125,277.8500061035156,283.95001220703125,271.74835205078125,20642919,0.0,0,
2019-02-05,284.20001220703125,287.0,283.0,284.6499938964844,272.418212890625,13291133,0.0,0,
2019-02-06,285.8500061035156,289.75,283.5,289.04998779296875,276.629150390625,12149759,0.0,0,
2019-02-07,289.3999938964844,294.0,286.6000061035156,287.3999938964844,275.050048828125,19733315,0.0,0,
2019-02-08,285.6000061035156,288.0,282.20001220703125,286.0,273.710205078125,19781908,0.0,0,
2019-02-11,285.95001220703125,285.95001220703125,280.0,280.5,268.4465637207031,15420017,0.0,0,
2019-02-12,280.6499938964844,282.20001220703125,274.6499938964844,275.3999938964844,263.5657043457031,15326106,0.0,0,
2019-02-14,268.0,268.3500061035156,263.6499938964844,267.1000061035156,255.62237548828125,26372671,0.0,0,
2019-02-15,268.8500061035156,268.8500061035156,261.29998779296875,262.95001220703125,251.65072631835935,23366091,0.0,0,
2019-02-18,264.3999938964844,265.5,258.79998779296875,259.95001220703125,248.77963256835935,14781744,0.0,0,
2019-02-19,260.8999938964844,267.5,260.29998779296875,262.8999938964844,251.6028594970703,19064306,0.0,0,
2019-02-20,264.5,268.29998779296875,264.29998779296875,267.70001220703125,256.1966247558594,15514595,0.0,0,
2019-02-21,270.29998779296875,271.0,267.29998779296875,268.0,256.48370361328125,13760702,0.0,0,23.201419125572833
2019-02-22,267.8999938964844,271.8999938964844,267.6000061035156,270.95001220703125,259.30694580078125,12536918,0.0,0,23.333589863770065
2019-02-25,271.29998779296875,271.3999938964844,267.8999938964844,270.1499938964844,258.5412902832031,20793897,0.0,0,23.45631983495321
2019-02-26,266.79998779296875,268.20001220703125,263.25,266.3500061035156,254.9046173095703,15274303,0.0,0,24.14885114745033
2019-02-27,268.0,272.70001220703125,266.54998779296875,267.6499938964844,256.14874267578125,20571652,0.0,0,23.82912312908574
