Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,ADX
2019-01-14,288.45001220703125,288.45001220703125,282.04998779296875,283.8999938964844,249.8351593017578,3756403,0.0,0,
2019-01-15,285.0,293.0,282.29998779296875,292.1000061035156,257.0513000488281,6557577,0.0,0,
2019-01-16,292.04998779296875,293.25,285.3500061035156,286.45001220703125,252.0791931152344,3752082,0.0,0,
2019-01-17,287.5,290.54998779296875,285.79998779296875,289.0,254.3232269287109,4817690,0.0,0,
2019-01-18,288.3500061035156,291.8500061035156,283.25,285.6000061035156,251.3311920166016,4210472,0.0,0,
2019-01-21,285.8999938964844,288.95001220703125,283.95001220703125,284.6000061035156,250.451171875,2854706,0.0,0,
2019-01-22,284.0,284.6000061035156,274.54998779296875,278.0,244.64308166503903,5006219,0.0,0,
2019-01-23,278.0,284.8999938964844,277.20001220703125,280.8999938964844,247.1951141357422,4489030,0.0,0,
2019-01-24,281.5,284.3999938964844,276.5,283.6499938964844,249.61517333984372,3705336,0.0,0,
2019-01-25,284.6000061035156,285.5,273.25,274.6499938964844,241.69503784179688,5191436,0.0,0,
2019-01-28,274.0,274.25,263.04998779296875,267.75,235.62298583984372,4518237,0.0,0,
2019-01-29,267.54998779296875,273.0,265.25,270.95001220703125,238.4390106201172,4113613,0.0,0,
2019-01-30,271.5,273.45001220703125,262.20001220703125,268.8999938964844,236.6349639892578,6941276,0.0,0,
2019-01-31,271.0,275.8500061035156,266.6000061035156,274.6000061035156,241.6510467529297,4666551,0.0,0,
2019-02-01,274.25,280.0,266.6499938964844,274.95001220703125,241.9590759277344,6496209,0.0,0,
2019-02-04,275.45001220703125,276.45001220703125,267.6499938964844,273.5,240.68304443359372,4804512,0.0,0,
2019-02-05,272.0,277.6499938964844,270.6499938964844,273.54998779296875,240.7270050048828,4726380,0.0,0,
2019-02-06,274.3999938964844,282.8999938964844,271.5,279.29998779296875,245.7870941162109,5746435,0.0,0,
2019-02-07,278.0,281.3999938964844,272.0,273.1000061035156,240.33102416992188,6252085,0.0,0,
2019-02-08,271.6000061035156,273.0,260.3500061035156,262.8500061035156,231.31092834472656,5765740,0.0,0,
2019-02-11,264.0,266.0,256.6000061035156,261.6000061035156,230.21090698242188,5228180,0.0,0,
2019-02-12,261.54998779296875,274.5,257.5,271.75,239.14300537109372,12748459,0.0,0,
2019-02-14,269.3999938964844,282.5,264.04998779296875,280.6499938964844,246.97509765625,9767547,0.0,0,
2019-02-15,279.95001220703125,279.95001220703125,265.45001220703125,266.8999938964844,234.87496948242188,10241930,0.0,0,
2019-02-18,268.0,269.95001220703125,261.0,261.8999938964844,230.4748992919922,6612006,0.0,0,
2019-02-19,262.6000061035156,271.75,261.0,266.8500061035156,234.83099365234372,8114832,0.0,0,
2019-02-20,267.8500061035156,276.20001220703125,267.5,274.04998779296875,241.16702270507807,10302096,0.0,0,
2019-02-21,276.0,279.0,273.3999938964844,277.04998779296875,243.8070526123047,8238650,0.0,0,21.77272321143031
2019-02-22,276.0,286.79998779296875,271.79998779296875,285.8500061035156,251.5511474609375,10779149,0.0,0,21.675083592653465
2019-02-25,286.3500061035156,293.79998779296875,286.3500061035156,287.79998779296875,253.26715087890625,12551599,0.0,0,22.27525041797553
2019-02-26,279.0,286.79998779296875,277.1000061035156,284.5,250.36317443847656,8622676,0.0,0,21.462762737748104
2019-02-27,287.3999938964844,291.45001220703125,282.0,284.0,249.9231414794922,7076524,0.0,0,21.178718946741977
2019-02-28,285.5,290.0,279.79998779296875,281.1000061035156,247.3711395263672,9337518,0.0,0,20.610394727409435
2019-03-01,284.3999938964844,285.1000061035156,280.70001220703125,282.1000061035156,248.2511444091797,7362711,0.0,0,20.082665095172075
2019-03-05,284.95001220703125,292.1000061035156,282.0,291.20001220703125,256.2592468261719,11469935,0.0,0,20.324721619810525
2019-03-06,292.70001220703125,294.0,286.75,289.95001220703125,255.1592254638672,6718322,0.0,0,20.731910762477163
2019-03-07,290.3999938964844,294.0,285.3999938964844,289.70001220703125,254.93923950195312,7010707,0.0,0,20.885869492651246
2019-03-08,288.20001220703125,289.3999938964844,284.20001220703125,286.3999938964844,252.03518676757807,5961633,0.0,0,20.824482171748905
2019-03-11,289.3999938964844,294.6499938964844,287.1499938964844,292.6499938964844,257.53521728515625,7863518,0.0,0,21.33213039816759
2019-03-12,294.04998779296875,298.0,290.04998779296875,291.79998779296875,256.7872009277344,8891811,0.0,0,22.130940664246346
2019-03-13,290.0,290.3999938964844,282.1000061035156,286.25,251.9031524658203,9122437,0.0,0,21.549197931218064
2019-03-14,286.3500061035156,289.79998779296875,284.0,286.8999938964844,252.47520446777344,5351600,0.0,0,21.00900825054894
2019-03-15,287.3999938964844,291.25,285.29998779296875,288.45001220703125,253.83921813964844,7053371,0.0,0,20.68390085678548
2019-03-18,290.0,296.0,286.54998779296875,294.95001220703125,259.5592956542969,7431744,0.0,0,20.931128774671414
2019-03-19,296.1000061035156,296.75,287.3500061035156,288.5,253.88316345214844,7444759,0.0,0,21.244170885524678
2019-03-20,290.0,290.0,281.04998779296875,282.29998779296875,248.4271240234375,9165038,0.0,0,20.439977730454746
2019-03-22,284.79998779296875,289.54998779296875,283.0,285.75,251.4631805419922,7325504,0.0,0,19.693226943604095
2019-03-25,282.0,282.0,276.0,278.79998779296875,245.3470764160156,6778846,0.0,0,18.643014641476817
2019-03-26,277.95001220703125,282.3999938964844,276.5,281.3500061035156,247.59112548828125,6247666,0.0,0,17.605502931646683
2019-03-27,283.0,289.25,281.5,287.5,253.0031890869141,6490731,0.0,0,17.042082724923045
2019-03-28,286.0,290.0,284.0,288.25,253.6631774902344,21745652,0.0,0,16.618389337116593
2019-04-01,297.45001220703125,300.0,290.5,292.29998779296875,257.2272644042969,7766553,0.0,0,17.37634563152838
2019-04-02,295.75,295.75,285.5,287.1000061035156,252.65121459960935,7105140,0.0,0,17.271715944919933
2019-04-03,290.0,294.5,288.5,289.8999938964844,255.11520385742188,6899752,0.0,0,17.174559807354946
2019-04-04,289.8500061035156,290.29998779296875,285.20001220703125,287.79998779296875,253.26715087890625,4338250,0.0,0,16.556516312195964
2019-04-05,288.45001220703125,295.75,288.1000061035156,294.25,258.9432678222656,5310432,0.0,0,16.648053784050123
2019-04-08,297.0,298.6499938964844,289.0,290.3999938964844,255.55523681640625,5645872,0.0,0,17.056654861058572
2019-04-09,290.95001220703125,293.0,285.6499938964844,291.54998779296875,256.5672607421875,3725301,0.0,0,16.87498418571659
2019-04-10,290.20001220703125,293.75,287.29998779296875,288.54998779296875,253.9272003173828,5316890,0.0,0,16.799355513845747
2019-04-11,288.0,289.70001220703125,285.04998779296875,287.0,252.5631866455078,3147541,0.0,0,16.340897922924338
2019-04-12,287.0,288.45001220703125,285.0,286.8500061035156,252.4312286376953,2486341,0.0,0,15.906344421132085
2019-04-15,288.0,293.79998779296875,287.20001220703125,292.1499938964844,257.09521484375,4009776,0.0,0,16.236624183206438
2019-04-16,294.0,294.8500061035156,290.3500061035156,291.20001220703125,256.2592468261719,4394114,0.0,0,16.677410710854044
2019-04-18,291.20001220703125,301.29998779296875,286.5,299.1499938964844,263.2553405761719,7668228,0.0,0,17.835785985088965
2019-04-22,298.70001220703125,302.45001220703125,289.25,291.25,256.30322265625,6083105,0.0,0,19.03266655944925
2019-04-23,293.04998779296875,294.6000061035156,287.29998779296875,288.29998779296875,253.70718383789065,3648863,0.0,0,19.71959693210393
2019-04-24,289.25,293.0,286.3999938964844,292.3500061035156,257.271240234375,4200919,0.0,0,20.16013494389574
2019-04-25,291.5,294.5,285.5,286.6000061035156,252.211181640625,4132700,0.0,0,20.765669103561493
2019-04-26,288.5,299.0,286.1000061035156,294.0,258.7232666015625,11729751,0.0,0,21.87368767694142
2019-04-30,294.5,309.8999938964844,290.8500061035156,308.3500061035156,271.3514099121094,12707875,0.0,0,23.89621905888523
2019-05-02,309.04998779296875,314.0,303.5,306.6499938964844,269.8553771972656,10375665,0.0,0,26.063359712397048
2019-05-03,308.0,310.45001220703125,305.1000061035156,308.8500061035156,271.7914428710937,5705828,0.0,0,28.07570460494373
2019-05-06,301.0,302.3999938964844,295.0,296.70001220703125,261.0992736816406,7433027,0.0,0,27.868797101463436
2019-05-07,301.0,302.20001220703125,287.0,288.1000061035156,253.5312347412109,6762525,0.0,0,26.438718485323783
