Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2019-01-14,725.0,726.4000244140625,714.2999877929688,724.5499877929688,689.2620849609375,1713221,0.0,0
2019-01-15,727.5,730.0,723.3499755859375,726.9000244140625,691.497802734375,2138402,0.0,0
2019-01-16,727.2999877929688,732.5,724.5499877929688,726.25,690.87939453125,1288969,0.0,0
2019-01-17,729.0,740.0,727.9500122070312,734.6500244140625,698.8702392578125,3318440,0.0,0
2019-01-18,734.5,737.9000244140625,728.0,734.9500122070312,699.15576171875,1601885,0.0,0
2019-01-21,738.0,738.0,727.3499755859375,730.2999877929688,694.7320556640625,1341152,0.0,0
2019-01-22,727.7000122070312,727.7000122070312,705.1500244140625,708.5,673.993896484375,5097285,0.0,0
2019-01-23,708.5,709.75,693.5999755859375,695.8499755859375,661.9599609375,4714919,0.0,0
2019-01-24,699.0,700.0499877929688,686.0499877929688,697.2999877929688,663.3394165039062,3891245,0.0,0
2019-01-25,702.0,703.5,681.0,683.5,650.2115478515625,3421228,0.0,0
2019-01-28,683.5,683.5,667.5,673.0499877929688,640.2704467773438,5762442,0.0,0
2019-01-29,671.9500122070312,676.9000244140625,661.5999755859375,669.6500244140625,637.0359497070312,4860919,0.0,0
2019-01-30,671.9000244140625,680.0,670.2999877929688,678.6500244140625,645.5977172851562,2738163,0.0,0
2019-01-31,678.0,683.0,672.75,680.0499877929688,646.9295043945312,3496189,0.0,0
2019-02-01,689.0,715.4000244140625,680.5499877929688,688.4000244140625,654.872802734375,8005192,0.0,0
2019-02-04,688.0,688.4000244140625,670.3499755859375,674.4500122070312,641.6021728515625,2652101,0.0,0
2019-02-05,675.25,692.5999755859375,672.6500244140625,684.9000244140625,651.5433349609375,3550741,0.0,0
2019-02-06,687.9000244140625,698.25,682.0499877929688,695.0999755859375,661.2465209960938,2221744,0.0,0
2019-02-07,695.0,708.9000244140625,693.0999755859375,700.9000244140625,666.7640380859375,2710457,0.0,0
2019-02-08,702.0,706.7000122070312,678.5499877929688,682.0999755859375,648.8795776367188,10858152,0.0,0
2019-02-11,669.4000244140625,673.4000244140625,645.2000122070312,647.5499877929688,616.0122680664062,7931599,0.0,0
