Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,ADX
2019-01-14,405.0499877929688,405.0499877929688,390.25,392.0499877929688,386.7944030761719,976187,0.0,0,
2019-01-15,392.1000061035156,393.7000122070313,385.1000061035156,387.5,382.3053894042969,668054,0.0,0,
2019-01-16,386.3999938964844,389.8999938964844,385.4500122070313,387.5,382.3053894042969,962874,0.0,0,
2019-01-17,387.5,392.5,384.1000061035156,390.8500061035156,385.6105041503906,962821,0.0,0,
2019-01-18,391.0,392.4500122070313,383.0,383.7000122070313,378.5563659667969,435544,0.0,0,
2019-01-21,383.8999938964844,386.2000122070313,382.0,383.8500061035156,378.7043151855469,900424,0.0,0,
2019-01-22,384.8999938964844,389.5,381.1000061035156,383.8500061035156,378.7043151855469,1365759,0.0,0,
2019-01-23,385.0,389.5,371.25,373.3500061035156,368.3450927734375,1355788,0.0,0,
2019-01-24,371.2000122070313,374.3999938964844,360.1000061035156,361.2000122070313,356.35797119140625,1229942,0.0,0,
2019-01-25,363.9500122070313,368.75,357.0,359.3999938964844,354.58209228515625,1351651,0.0,0,
2019-01-28,361.0,369.5,344.3999938964844,367.2999877929688,362.3761901855469,1405014,0.0,0,
2019-01-29,366.4500122070313,366.5,357.70001220703125,360.2999877929688,355.4700012207031,793151,0.0,0,
2019-01-30,362.2999877929688,372.0,358.0,370.3999938964844,365.4346008300781,943004,0.0,0,
2019-01-31,373.0,374.5,363.0,371.6000061035156,366.6185302734375,892055,0.0,0,
2019-02-01,372.8500061035156,377.1499938964844,368.0,375.4500122070313,370.41693115234375,854153,0.0,0,
2019-02-04,372.5499877929688,377.9500122070313,370.6000061035156,376.2000122070313,371.1568908691406,572950,0.0,0,
2019-02-05,375.0,377.2999877929688,370.6000061035156,376.25,371.2062072753906,387625,0.0,0,
2019-02-06,376.25,377.0,367.7000122070313,369.6000061035156,364.6453552246094,489165,0.0,0,
2019-02-07,370.0,372.0,367.1000061035156,368.3999938964844,363.46142578125,974999,0.0,0,
2019-02-08,368.2999877929688,372.7999877929688,363.5499877929688,365.0499877929688,360.1563415527344,308347,0.0,0,
2019-02-11,365.7999877929688,366.3500061035156,351.25,356.6000061035156,351.81964111328125,693813,0.0,0,
2019-02-12,355.29998779296875,360.2999877929688,351.3500061035156,353.3500061035156,348.6132202148437,495884,0.0,0,
2019-02-14,358.0,361.7000122070313,353.54998779296875,359.5,354.6807861328125,922903,0.0,0,
2019-02-15,356.0,361.9500122070313,354.0,358.5,353.69415283203125,645076,0.0,0,
2019-02-18,359.45001220703125,362.7999877929688,349.0,350.6000061035156,345.9000549316406,433200,0.0,0,
2019-02-19,351.70001220703125,354.0,346.04998779296875,346.79998779296875,342.1510314941406,345475,0.0,0,
2019-02-20,348.6000061035156,349.75,345.75,346.29998779296875,341.6576843261719,480124,0.0,0,
2019-02-21,347.3999938964844,357.70001220703125,346.25,356.8500061035156,352.0662841796875,546373,0.0,0,52.57843370294198
2019-02-22,358.3500061035156,364.0,356.1499938964844,362.5,357.6405334472656,487266,0.0,0,50.328840198711525
2019-02-25,362.9500122070313,364.8999938964844,354.0,354.6000061035156,349.8464660644531,480503,0.0,0,48.47578016190238
2019-02-26,351.0,355.75,346.3500061035156,353.70001220703125,348.95849609375,619615,0.0,0,47.501356463165486
2019-02-27,355.29998779296875,357.5,348.04998779296875,350.04998779296875,345.357421875,429691,0.0,0,46.27949014547217
2019-02-28,351.8500061035156,356.25,348.1499938964844,352.25,347.5279541015625,1177853,0.0,0,45.144899993328366
2019-03-01,351.79998779296875,364.0,351.79998779296875,362.9500122070313,358.08453369140625,1162447,0.0,0,42.74433526141745
2019-03-05,360.1000061035156,379.0,360.1000061035156,376.2999877929688,371.2555236816406,1316987,0.0,0,40.71244164919492
2019-03-06,379.7999877929688,391.8999938964844,376.0499877929688,390.0499877929688,384.8211975097656,1444943,0.0,0,39.90693862373097
2019-03-07,390.6000061035156,394.0,384.2999877929688,391.1000061035156,385.8571472167969,912620,0.0,0,39.310360711288915
2019-03-08,389.1000061035156,393.8999938964844,385.0,391.7000122070313,386.4491271972656,408930,0.0,0,38.756395506878434
2019-03-11,391.0,392.0,385.2999877929688,390.5,385.2651977539063,1312055,0.0,0,38.24199924564012
2019-03-12,367.5499877929688,376.8500061035156,367.5499877929688,371.5499877929688,366.5692138671875,16596749,0.0,0,35.51872971371365
2019-03-13,367.5,370.8500061035156,365.2999877929688,366.1499938964844,361.2415771484375,21171413,0.0,0,33.21699121884732
2019-03-14,369.5,369.5,366.0499877929688,366.6000061035156,363.3029174804688,5356136,1.63,0,31.07966261647144
2019-03-15,367.0,372.25,366.25,370.1000061035156,366.77142333984375,7977181,0.0,0,28.942786120439557
2019-03-18,372.0,374.2999877929688,366.1499938964844,367.4500122070313,364.145263671875,2776286,0.0,0,27.194941590049186
2019-03-19,368.0,368.8500061035156,362.5,364.1499938964844,360.8749084472656,3010431,0.0,0,25.383173171844515
2019-03-20,364.0,366.6000061035156,362.2999877929688,363.9500122070313,360.6767883300781,1211115,0.0,0,23.725694410177795
2019-03-22,364.2999877929688,367.4500122070313,361.5499877929688,363.0499877929688,359.7848205566406,1646283,0.0,0,22.069994373988255
2019-03-25,360.8999938964844,362.5,355.3999938964844,359.25,356.01904296875,2130928,0.0,0,21.319040458390596
2019-03-26,362.2000122070313,370.25,361.0499877929688,369.5499877929688,366.2263488769531,4061590,0.0,0,20.011612879921177
2019-03-27,370.0499877929688,375.75,370.0499877929688,371.7000122070313,368.3570556640625,3879051,0.0,0,19.42637089271114
2019-03-28,371.9500122070313,373.2000122070313,368.1000061035156,371.5499877929688,368.2083740234375,1740501,0.0,0,18.61539998611023
2019-04-01,378.2000122070313,387.5,377.1499938964844,383.8500061035156,380.3977661132813,2756796,0.0,0,19.23597550460544
2019-04-02,384.4500122070313,384.5,379.1000061035156,380.25,376.8301086425781,1180504,0.0,0,19.81222420035099
2019-04-03,380.6000061035156,391.8500061035156,379.1499938964844,384.6499938964844,381.1905517578125,3425894,0.0,0,20.92304419536598
2019-04-04,385.1499938964844,385.9500122070313,377.5,378.2999877929688,374.8976745605469,1219612,0.0,0,21.702113612614195
2019-04-05,380.0,388.4500122070313,380.0,386.2000122070313,382.72662353515625,1680426,0.0,0,22.6244730821615
2019-04-08,387.8999938964844,390.0,381.6499938964844,385.3999938964844,381.9338073730469,1769899,0.0,0,23.60496811166533
2019-04-09,386.0,386.3500061035156,378.6000061035156,381.75,378.316650390625,1529577,0.0,0,23.996571242627567
2019-04-10,381.75,384.7999877929688,375.7000122070313,377.0499877929688,373.6589050292969,1968507,0.0,0,23.883236277146867
2019-04-11,378.6499938964844,397.4500122070313,373.6000061035156,394.1000061035156,390.5555725097656,5562186,0.0,0,24.861467613755973
2019-04-12,396.0499877929688,407.0,395.2000122070313,405.3500061035156,401.7044067382813,4538289,0.0,0,26.381302338557564
2019-04-15,407.3999938964844,408.0,400.3999938964844,405.4500122070313,401.8034973144531,1802086,0.0,0,27.85116909755053
2019-04-16,407.1000061035156,412.6499938964844,403.75,408.5499877929688,404.8755798339844,2172703,0.0,0,29.484510829872647
2019-04-18,409.3500061035156,413.7000122070313,395.8999938964844,406.3500061035156,402.6954345703125,2288968,0.0,0,29.77255914120132
2019-04-22,405.0,406.8999938964844,396.1000061035156,397.25,393.67724609375,836332,0.0,0,30.04003257314937
2019-04-23,399.1000061035156,403.0,396.8500061035156,397.7999877929688,394.2222900390625,1102870,0.0,0,30.28840075995828
2019-04-24,397.6000061035156,400.8999938964844,397.2999877929688,400.0,396.4024963378906,1039080,0.0,0,30.51902836199512
2019-04-25,400.7999877929688,402.0,396.3999938964844,399.1000061035156,395.5106201171875,926294,0.0,0,30.833179163969
2019-04-26,399.1000061035156,405.7999877929688,393.2000122070313,399.6499938964844,396.0556335449219,3066741,0.0,0,31.462612448837156
2019-04-30,400.0,406.3999938964844,395.0,404.5499877929688,400.91156005859375,2753067,0.0,0,32.09969158420554
2019-05-02,405.4500122070313,418.0,405.1000061035156,417.2000122070313,413.4478454589844,3487135,0.0,0,33.55398025844907
2019-05-03,402.0,419.7999877929688,401.1000061035156,414.25,410.52435302734375,10118251,0.0,0,34.14243946697193
2019-05-06,411.6000061035156,413.0,408.0,411.1000061035156,407.4026794433594,5075321,0.0,0,34.688865874886005
2019-05-07,412.0,412.7999877929688,406.0499877929688,409.25,405.5693054199219,2589598,0.0,0,34.81085201218561
2019-05-08,407.7000122070313,413.3999938964844,406.1000061035156,410.25,406.5603332519531,3893612,0.0,0,34.98069803707567
2019-05-09,411.0,411.7999877929688,407.0,409.5499877929688,405.8666076660156,3527797,0.0,0,35.13841220304501
2019-05-10,410.3999938964844,411.9500122070313,408.9500122070313,410.0499877929688,406.3621215820313,2393114,0.0,0,35.301003868265965
2019-05-13,409.9500122070313,409.9500122070313,395.25,402.6499938964844,399.0286865234375,3435597,0.0,0,32.88661782410419
2019-05-14,396.7000122070313,396.7000122070313,386.8500061035156,391.0499877929688,387.5329895019531,6988271,0.0,0,31.497500050201836
2019-05-15,390.5499877929688,394.7999877929688,387.4500122070313,388.2999877929688,384.8077087402344,1668299,0.0,0,30.207604974435363
2019-05-16,387.9500122070313,389.5,377.3999938964844,379.8999938964844,376.4832763671875,2766863,0.0,0,30.058396919305203
2019-05-17,379.75,384.0,374.25,382.5499877929688,379.10943603515625,2239697,0.0,0,30.197840998358675
2019-05-20,394.0,399.0,391.0,397.0499877929688,393.4790344238281,3901916,0.0,0,28.27814691528178
2019-05-21,400.0,404.0,396.0499877929688,403.2000122070313,399.5737609863281,2174571,0.0,0,26.555061751551186
2019-05-22,404.0,406.0,396.2999877929688,398.1000061035156,394.51959228515625,1088291,0.0,0,25.162017353839076
2019-05-23,405.0,411.75,400.0,406.2999877929688,402.6458435058594,3772524,0.0,0,24.436708204803317
2019-05-24,408.0,410.0,399.8999938964844,407.9500122070313,404.281005859375,1994086,0.0,0,23.75005877269603
2019-05-27,409.0,423.9500122070313,406.6000061035156,422.6000061035156,418.7992858886719,4152835,0.0,0,24.291726875359
