Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,ADX
2019-01-14,33.099998474121094,33.150001525878906,32.54999923706055,32.650001525878906,32.36665344238281,237912,0.0,0,
2019-01-15,32.849998474121094,33.599998474121094,32.75,33.150001525878906,32.8623161315918,542694,0.0,0,
2019-01-16,33.29999923706055,33.5,32.900001525878906,33.0,32.713619232177734,313531,0.0,0,
2019-01-17,33.20000076293945,33.20000076293945,32.0,32.25,31.97012710571289,345578,0.0,0,
2019-01-18,32.5,32.5,31.100000381469727,31.25,30.978803634643555,471784,0.0,0,
2019-01-21,31.5,31.549999237060547,30.450000762939453,30.700000762939453,30.433578491210938,772402,0.0,0,
2019-01-22,31.0,31.0,29.350000381469727,29.700000762939453,29.4422550201416,910912,0.0,0,
2019-01-23,29.649999618530277,29.700000762939453,27.799999237060547,28.399999618530277,28.15353775024414,871079,0.0,0,
2019-01-24,28.799999237060547,29.399999618530277,28.5,29.149999618530277,28.897029876708984,461452,0.0,0,
2019-01-25,29.200000762939453,29.700000762939453,28.049999237060547,28.5,28.252670288085938,565787,0.0,0,
2019-01-28,28.75,28.75,26.200000762939453,26.75,26.51785659790039,1187628,0.0,0,
2019-01-29,26.899999618530277,26.899999618530277,26.100000381469727,26.649999618530277,26.418724060058597,405907,0.0,0,
2019-01-30,26.950000762939453,27.399999618530277,26.5,27.200000762939453,26.96395301818848,415043,0.0,0,
2019-01-31,27.0,27.600000381469727,26.25,27.399999618530277,27.16221618652344,570378,0.0,0,
2019-02-01,27.399999618530277,28.5,26.600000381469727,26.799999237060547,26.56742286682129,687867,0.0,0,
2019-02-04,26.899999618530277,27.0,26.0,26.299999237060547,26.071758270263672,314977,0.0,0,
2019-02-05,26.049999237060547,26.25,24.049999237060547,24.75,24.53521156311035,623922,0.0,0,
2019-02-06,25.100000381469727,25.100000381469727,24.049999237060547,24.549999237060547,24.33694648742676,425940,0.0,0,
2019-02-07,24.299999237060547,25.200000762939453,23.399999618530277,24.5,24.28738212585449,1238084,0.0,0,
2019-02-08,24.100000381469727,26.450000762939453,23.600000381469727,25.600000381469727,25.377836227416992,670257,0.0,0,
2019-02-11,26.0,28.5,24.600000381469727,27.75,27.509178161621094,1012239,0.0,0,
2019-02-12,27.75,33.25,27.549999237060547,32.349998474121094,32.06925582885742,4378244,0.0,0,
