Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,ADX
2019-01-14,211.75,214.25,209.6499938964844,213.5,204.5155334472656,1036107,0.0,0,
2019-01-15,213.1000061035156,215.25,212.6000061035156,214.3000030517578,205.2818756103516,649313,0.0,0,
2019-01-16,214.3999938964844,219.1999969482422,213.8500061035156,216.4499969482422,207.3413848876953,1088457,0.0,0,
2019-01-17,216.5,218.75,215.0500030517578,218.1499938964844,208.9698638916016,1267904,0.0,0,
2019-01-18,218.3999938964844,218.5,213.6999969482422,216.25,207.14979553222656,771653,0.0,0,
2019-01-21,216.1999969482422,216.9499969482422,210.0,210.5,201.64178466796875,1005521,0.0,0,
2019-01-22,209.6999969482422,212.5500030517578,209.1999969482422,212.1000061035156,203.17446899414065,682384,0.0,0,
2019-01-23,211.5,214.8000030517578,210.0,210.6000061035156,201.73757934570312,937183,0.0,0,
2019-01-24,212.1000061035156,212.6499938964844,209.4499969482422,210.8000030517578,201.92916870117188,1059068,0.0,0,
2019-01-25,211.0,212.0500030517578,206.0500030517578,207.0500030517578,198.3369598388672,1723705,0.0,0,
2019-01-28,207.0,210.3000030517578,201.3500061035156,209.25,200.4443817138672,1629992,0.0,0,
2019-01-29,210.0,210.3999938964844,202.1999969482422,204.8500061035156,196.22955322265625,1325502,0.0,0,
2019-01-30,203.75,206.5500030517578,201.8999938964844,204.5,195.894287109375,1407845,0.0,0,
2019-01-31,205.8000030517578,206.0,200.8000030517578,203.8000030517578,195.22373962402344,2584783,0.0,0,
2019-02-01,203.8000030517578,207.8000030517578,201.6499938964844,204.1000061035156,195.5111083984375,948332,0.0,0,
2019-02-04,203.5,204.4499969482422,198.0,199.8500061035156,191.43997192382807,1115503,0.0,0,
2019-02-05,198.5,200.0500030517578,179.3000030517578,185.9499969482422,178.12489318847656,8331711,0.0,0,
2019-02-06,184.0,189.75,178.10000610351562,188.4499969482422,180.5196990966797,3459646,0.0,0,
2019-02-07,188.3000030517578,192.4499969482422,186.6499938964844,191.1000061035156,183.0581817626953,1968302,0.0,0,
2019-02-08,190.0,191.5,184.3999938964844,185.6999969482422,177.88539123535156,1280248,0.0,0,
2019-02-11,185.8999938964844,186.0,177.0500030517578,179.75,172.18580627441406,3460117,0.0,0,
2019-02-12,179.0500030517578,189.0,178.60000610351562,186.5500030517578,178.69964599609375,2805228,0.0,0,
2019-02-14,183.1499938964844,190.3999938964844,182.9499969482422,188.8999938964844,180.95074462890625,997833,0.0,0,
2019-02-15,191.0,191.0,184.1999969482422,186.1499938964844,178.31646728515625,1624523,0.0,0,
2019-02-18,186.1499938964844,186.5,181.5,182.75,175.05953979492188,1026852,0.0,0,
2019-02-19,182.6000061035156,188.8000030517578,182.25,184.5,176.7359161376953,984628,0.0,0,
2019-02-20,184.5,189.3000030517578,184.5,188.6999969482422,180.7591552734375,993170,0.0,0,
