,ADX
2021-08-24,18.9470
2021-08-23,19.2219
2021-08-20,17.8999
2021-08-18,18.8233
2021-08-17,20.8777
2021-08-16,22.0862
2021-08-13,22.0817
2021-08-12,23.6140
2021-08-11,23.2380
2021-08-10,22.2886
2021-08-09,23.3537
2021-08-06,25.3428
2021-08-05,26.1446
2021-08-04,26.1426
2021-08-03,24.6338
2021-08-02,22.9574
2021-07-30,21.0947
2021-07-29,23.1069
2021-07-28,25.2667
2021-07-27,27.4219
2021-07-26,29.8166
2021-07-23,31.2639
2021-07-22,32.8720
2021-07-20,36.0614
2021-07-19,36.4897
2021-07-16,36.3114
2021-07-15,35.4917
2021-07-14,34.0701
2021-07-13,32.7106
2021-07-12,30.2235
2021-07-09,28.6832
2021-07-08,27.4992
2021-07-07,26.2507
2021-07-06,26.4600
2021-07-05,28.6916
2021-07-02,31.5106
2021-07-01,34.8031
2021-06-30,37.9788
2021-06-29,41.3823
2021-06-28,45.1382
2021-06-25,49.4045
2021-06-24,54.3856
2021-06-23,59.4665
2021-06-22,62.1767
2021-06-21,62.8927
2021-06-18,62.0410
2021-06-17,61.0947
2021-06-16,60.1606
2021-06-15,58.1524
2021-06-14,55.9523
2021-06-11,53.6240
2021-06-10,50.2008
2021-06-09,45.6506
2021-06-08,41.8293
2021-06-07,38.0021
2021-06-04,33.8645
2021-06-03,31.2859
2021-06-02,30.8922
2021-06-01,30.4547
2021-05-31,31.0583
2021-05-28,31.2169
2021-05-27,31.3931
2021-05-26,30.5573
2021-05-25,29.6286
2021-05-24,29.1822
2021-05-21,28.6862
2021-05-20,29.6427
2021-05-19,28.3745
2021-05-18,27.6829
2021-05-17,28.9296
2021-05-14,30.3147
2021-05-12,31.8538
2021-05-11,32.9467
2021-05-10,33.2280
2021-05-07,33.5406
2021-05-06,33.1189
2021-05-05,32.6505
2021-05-04,30.9841
2021-05-03,29.1326
2021-04-30,28.3393
2021-04-29,29.7332
2021-04-28,31.2820
2021-04-27,32.5848
2021-04-26,33.2952
2021-04-23,29.8314
2021-04-22,25.9827
2021-04-20,22.1034
2021-04-19,18.6303
2021-04-16,15.4953
2021-04-15,16.6538
2021-04-13,17.9411
2021-04-12,18.9834
2021-04-09,19.6898
2021-04-08,21.6250
2021-04-07,23.8023
2021-04-06,24.6292
2021-04-05,23.2588
2021-04-01,21.7360
2021-03-31,21.9718
2021-03-30,22.2337
2021-03-26,23.7632
2021-03-25,24.5245
2021-03-24,25.5635
2021-03-23,26.9853
2021-03-22,28.7493
2021-03-19,28.8021
2021-03-18,28.8608
2021-03-17,29.3215
2021-03-16,32.0633
2021-03-15,34.0767
2021-03-12,34.7718
2021-03-10,36.4132
2021-03-09,39.2748
2021-03-08,42.4543
2021-03-05,46.1105
2021-03-04,45.5109
2021-03-03,44.0430
2021-03-02,42.4122
2021-03-01,40.7976
2021-02-26,39.0037
2021-02-25,35.6560
2021-02-24,31.9943
2021-02-23,27.8818
2021-02-22,23.3124
2021-02-19,18.6133
2021-02-18,16.8324
2021-02-17,15.4940
2021-02-16,15.0382
2021-02-15,14.5319
2021-02-12,11.4407
2021-02-11,11.2682
2021-02-10,11.0766
2021-02-09,12.0147
2021-02-08,12.2951
2021-02-05,12.6508
2021-02-04,13.7773
2021-02-03,14.9317
2021-02-02,15.7555
2021-02-01,16.6709
2021-01-29,18.2195
2021-01-28,19.3712
2021-01-27,20.0272
2021-01-25,21.4230
2021-01-22,23.4343
2021-01-21,24.5599
2021-01-20,25.7531
2021-01-19,27.9134
2021-01-18,29.9392
2021-01-15,32.1901
2021-01-14,35.5763
2021-01-13,38.3271
2021-01-12,40.4314
2021-01-11,39.3989
2021-01-08,36.5181
2021-01-07,34.6871
2021-01-06,33.5534
2021-01-05,33.0542
2021-01-04,32.4994
2021-01-01,32.4235
2020-12-31,35.0285
2020-12-30,37.9230
2020-12-29,41.7020
2020-12-28,45.4740
2020-12-24,49.6651
2020-12-23,53.6183
2020-12-22,58.0108
2020-12-21,64.2067
2020-12-18,70.4775
2020-12-17,70.0780
2020-12-16,69.0742
2020-12-15,68.1974
2020-12-14,68.5841
2020-12-11,69.0978
2020-12-10,67.1543
2020-12-09,65.0343
2020-12-08,62.7226
2020-12-07,60.3908
2020-12-04,58.1580
2020-12-03,55.8434
2020-12-02,52.7070
2020-12-01,49.2222
2020-11-27,45.3502
2020-11-26,41.0480
2020-11-25,39.5692
2020-11-24,39.0495
2020-11-23,38.3225
2020-11-20,37.5147
2020-11-19,34.4379
2020-11-18,31.1651
2020-11-17,27.5287
2020-11-13,25.2550
2020-11-12,22.7287
2020-11-11,20.6895
2020-11-10,17.5095
2020-11-09,14.6367
2020-11-06,13.7008
2020-11-05,12.1861
2020-11-04,11.1931
2020-11-03,12.2842
2020-11-02,12.6413
2020-10-30,13.0381
2020-10-29,11.7100
2020-10-28,10.3358
2020-10-27,10.5876
2020-10-26,10.8134
2020-10-23,11.9503
2020-10-22,13.1873
2020-10-21,14.3099
2020-10-20,15.7513
2020-10-19,16.6436
2020-10-16,17.2712
2020-10-15,18.3626
2020-10-14,20.0605
2020-10-13,21.8916
2020-10-12,23.5633
2020-10-09,22.4908
2020-10-08,21.6392
2020-10-07,22.2262
