,ADX
2021-04-23,33.7564
2021-04-22,34.8535
2021-04-20,33.9455
2021-04-19,33.4036
2021-04-16,31.7191
2021-04-15,31.7194
2021-04-13,31.1645
2021-04-12,29.6609
2021-04-09,26.4148
2021-04-08,25.1233
2021-04-07,24.7752
2021-04-06,23.7829
2021-04-05,23.2111
2021-04-01,22.8027
2021-03-31,24.0575
2021-03-30,23.4018
2021-03-26,22.6732
2021-03-25,20.9463
2021-03-24,19.0276
2021-03-23,18.6561
2021-03-22,19.2356
2021-03-19,18.6584
2021-03-18,17.8953
2021-03-17,17.2988
2021-03-16,18.0652
2021-03-15,19.9897
2021-03-12,22.1280
2021-03-10,21.6148
2021-03-09,21.8817
2021-03-08,22.8196
2021-03-05,24.3176
2021-03-04,26.7240
2021-03-03,28.3149
2021-03-02,29.8211
2021-03-01,33.0757
2021-02-26,36.5004
2021-02-25,40.3057
2021-02-24,40.7531
2021-02-23,43.1205
2021-02-22,47.4853
2021-02-19,52.0952
2021-02-18,53.9971
2021-02-17,52.0512
2021-02-16,49.8890
2021-02-15,46.9219
2021-02-12,43.6555
2021-02-11,41.4895
2021-02-10,39.6332
2021-02-09,37.5707
2021-02-08,35.2239
2021-02-05,32.7223
2021-02-04,29.9427
2021-02-03,27.7577
2021-02-02,25.7694
2021-02-01,23.5601
2021-01-29,22.6656
2021-01-28,24.8156
2021-01-27,26.9941
2021-01-25,27.9496
2021-01-22,30.3353
2021-01-21,32.9860
2021-01-20,32.9061
2021-01-19,34.4030
2021-01-18,37.3035
2021-01-15,40.5263
2021-01-14,40.4190
2021-01-13,38.9899
2021-01-12,37.4019
2021-01-11,36.1158
2021-01-08,35.3088
2021-01-07,32.4517
2021-01-06,29.4212
2021-01-05,26.6421
2021-01-04,23.5542
2021-01-01,23.2088
2020-12-31,23.9700
2020-12-30,24.8157
2020-12-29,25.3944
2020-12-28,26.2232
2020-12-24,28.7035
2020-12-23,31.2260
2020-12-22,30.0868
2020-12-21,28.6339
2020-12-18,27.5317
2020-12-17,29.4853
2020-12-16,32.4894
2020-12-15,35.4519
2020-12-14,38.7437
2020-12-11,40.2487
2020-12-10,41.9210
2020-12-09,40.7124
2020-12-08,39.3694
2020-12-07,39.1113
2020-12-04,38.5326
2020-12-03,38.7197
2020-12-02,39.5611
2020-12-01,40.3507
2020-11-27,41.4031
2020-11-26,42.0453
2020-11-25,42.7590
2020-11-24,43.2400
2020-11-23,44.3252
2020-11-20,46.2845
2020-11-19,48.4614
2020-11-18,48.4662
2020-11-17,46.3128
2020-11-13,44.2478
2020-11-12,42.7374
2020-11-11,40.2587
2020-11-10,37.5045
2020-11-09,35.3492
2020-11-06,34.0221
2020-11-05,34.2115
2020-11-04,34.7401
2020-11-03,36.1312
2020-11-02,35.5390
2020-10-30,35.3016
2020-10-29,38.3777
2020-10-28,40.3076
2020-10-27,41.5991
2020-10-26,43.6912
2020-10-23,44.4473
2020-10-22,41.8620
2020-10-21,39.1323
2020-10-20,36.4396
2020-10-19,33.9921
2020-10-16,31.4516
2020-10-15,30.3887
2020-10-14,29.2077
2020-10-13,28.7060
2020-10-12,26.8763
2020-10-09,24.2906
2020-10-08,22.3101
2020-10-07,20.9158
2020-10-06,20.0097
2020-10-05,19.0972
2020-10-01,18.0832
2020-09-30,18.0940
2020-09-29,19.7426
2020-09-28,21.3757
2020-09-25,23.5881
2020-09-24,21.8792
2020-09-23,19.3499
2020-09-22,17.1377
2020-09-21,14.7087
2020-09-18,13.5184
2020-09-17,14.5157
2020-09-16,16.0301
2020-09-15,17.6074
2020-09-14,19.3599
2020-09-11,21.0579
2020-09-10,23.1766
2020-09-09,25.3638
2020-09-08,27.1241
2020-09-07,29.3260
2020-09-04,30.4628
2020-09-03,31.4959
2020-09-02,29.6292
2020-09-01,27.6621
2020-08-31,24.2374
2020-08-28,19.2849
2020-08-27,14.5700
2020-08-26,11.9087
2020-08-25,10.0808
2020-08-24,9.1711
2020-08-21,9.2302
2020-08-20,10.0499
2020-08-19,10.7472
2020-08-18,10.7920
2020-08-17,11.6089
2020-08-14,12.2316
2020-08-13,12.9894
2020-08-12,11.5550
2020-08-11,10.5139
2020-08-10,9.7655
2020-08-07,10.8270
2020-08-06,12.0205
2020-08-05,13.3465
2020-08-04,13.9862
2020-08-03,14.0594
2020-07-31,14.1408
2020-07-30,14.8899
2020-07-29,16.1170
2020-07-28,17.1218
2020-07-27,18.9798
2020-07-24,20.4694
2020-07-23,20.6331
2020-07-22,18.0370
2020-07-21,14.9787
2020-07-20,14.5780
2020-07-17,15.1747
2020-07-16,16.2250
2020-07-15,17.9217
2020-07-14,19.2070
2020-07-13,20.9320
2020-07-10,21.1631
2020-07-09,20.6682
2020-07-08,18.5246
2020-07-07,16.1429
2020-07-06,14.4915
2020-07-03,13.7572
2020-07-02,13.5946
2020-07-01,13.4140
2020-06-30,13.6000
2020-06-29,13.8757
2020-06-26,14.1820
2020-06-25,15.4102
2020-06-24,16.8063
2020-06-23,17.0635
2020-06-22,16.3941
2020-06-19,16.3710
2020-06-18,17.5190
2020-06-17,18.7203
2020-06-16,18.9641
2020-06-15,19.2350
2020-06-12,21.2005
2020-06-11,22.9300
2020-06-10,22.6127
2020-06-09,21.4835
2020-06-08,20.0871
2020-06-05,18.5355
2020-06-04,18.9456
2020-06-03,19.2993
2020-06-02,18.3512
2020-06-01,18.3703
2020-05-29,18.7354
2020-05-28,20.5705
2020-05-27,21.6137
2020-05-26,23.8329
2020-05-22,22.0921
2020-05-21,20.1580
2020-05-20,19.3144
2020-05-19,18.0601
2020-05-18,16.6693
2020-05-15,15.2528
2020-05-14,15.7877
2020-05-13,17.1804
2020-05-12,18.8799
2020-05-11,18.7492
2020-05-08,19.0402
2020-05-07,19.5348
2020-05-06,19.5074
2020-05-05,18.9148
2020-05-04,19.1191
2020-04-30,20.0024
2020-04-29,21.0722
2020-04-28,23.0299
2020-04-27,24.7101
2020-04-24,26.6544
2020-04-23,28.1660
2020-04-22,31.1596
2020-04-21,34.1628
2020-04-20,37.6316
2020-04-17,40.0688
2020-04-16,42.7768
2020-04-15,46.2919
2020-04-13,50.7929
2020-04-09,54.3698
2020-04-08,58.0215
2020-04-07,62.0789
2020-04-03,64.8338
2020-04-01,65.4639
2020-03-31,66.7811
2020-03-30,68.7070
2020-03-27,70.3023
2020-03-26,72.3637
2020-03-25,73.9743
2020-03-24,72.8661
2020-03-23,70.2201
2020-03-20,67.2929
2020-03-19,64.2556
2020-03-18,60.9087
2020-03-17,57.1899
2020-03-16,53.2980
2020-03-13,49.0889
2020-03-12,44.4120
2020-03-11,39.6494
2020-03-09,35.5122
2020-03-06,30.9986
2020-03-05,26.7658
2020-03-04,23.8395
2020-03-03,20.5880
2020-03-02,17.4430
2020-02-28,13.9829
2020-02-27,11.3153
2020-02-26,11.4013
2020-02-25,12.1140
2020-02-24,12.2539
2020-02-20,12.4931
2020-02-19,12.7242
2020-02-18,13.9304
2020-02-17,13.8651
2020-02-14,14.6738
2020-02-13,15.9565
2020-02-12,16.5173
2020-02-11,15.5122
2020-02-10,14.8470
2020-02-07,15.2915
2020-02-06,15.7855
2020-02-05,16.8700
2020-02-04,16.4561
2020-02-03,14.9836
2020-01-31,11.7851
2020-01-30,12.0386
2020-01-29,12.7623
2020-01-28,13.5443
2020-01-27,14.1035
2020-01-24,14.7249
2020-01-23,16.2398
2020-01-22,17.1307
2020-01-21,14.9737
2020-01-20,13.7961
2020-01-17,13.9240
2020-01-16,15.2424
2020-01-15,16.2271
2020-01-14,16.7194
2020-01-13,17.2663
2020-01-10,18.6772
2020-01-09,20.2450
2020-01-08,22.0527
2020-01-07,20.1418
2020-01-06,19.5816
2020-01-03,18.9591
2020-01-02,20.2627
2020-01-01,19.7239
2019-12-31,19.1252
2019-12-30,17.3387
2019-12-27,15.3937
2019-12-26,13.6665
2019-12-24,14.5792
2019-12-23,15.8285
2019-12-20,17.2166
2019-12-19,18.9381
2019-12-18,20.0492
2019-12-17,21.5217
2019-12-16,22.3849
2019-12-13,22.3830
2019-12-12,22.5018
2019-12-11,22.0421
2019-12-10,20.6386
2019-12-09,19.7992
2019-12-06,18.8666
2019-12-05,18.5044
2019-12-04,19.7803
2019-12-03,21.9227
2019-12-02,24.0255
2019-11-29,25.0641
2019-11-28,26.2180
2019-11-27,25.7789
2019-11-26,24.5449
2019-11-25,23.3778
2019-11-22,22.6018
2019-11-21,23.6479
2019-11-20,23.4256
2019-11-19,21.9164
2019-11-18,20.6100
2019-11-15,22.4645
2019-11-14,24.8673
2019-11-13,27.3964
2019-11-11,30.2064
2019-11-08,31.3295
2019-11-07,32.2817
2019-11-06,31.4067
2019-11-05,30.9763
2019-11-04,30.9295
2019-11-01,29.9434
2019-10-31,29.3189
2019-10-30,27.8446
2019-10-29,25.5340
2019-10-25,23.4053
2019-10-24,23.8634
2019-10-23,23.0268
2019-10-22,20.4706
2019-10-18,18.2473
2019-10-17,16.4621
2019-10-16,14.7436
2019-10-15,14.6998
2019-10-14,14.7195
2019-10-11,14.8670
2019-10-10,15.9311
2019-10-09,17.5818
2019-10-07,19.4159
2019-10-04,20.8727
2019-10-03,21.9867
2019-10-01,23.0714
2019-09-30,24.9864
2019-09-27,26.0362
2019-09-26,26.0031
2019-09-25,25.9664
2019-09-24,27.0013
2019-09-23,26.1879
2019-09-20,25.2841
2019-09-19,27.5933
2019-09-18,25.5761
2019-09-17,24.0660
2019-09-16,22.3881
2019-09-13,23.3264
2019-09-12,24.3690
2019-09-11,25.9651
2019-09-09,28.5512
2019-09-06,30.9680
2019-09-05,33.2276
2019-09-04,33.6017
2019-09-03,32.8028
2019-08-30,32.1055
2019-08-29,31.3308
2019-08-28,31.8968
2019-08-27,34.0567
2019-08-26,37.1966
2019-08-23,39.2885
2019-08-22,38.9101
2019-08-21,39.5737
2019-08-20,40.4861
2019-08-19,42.4233
2019-08-16,45.3851
2019-08-14,46.8486
2019-08-13,46.9086
2019-08-09,46.8611
2019-08-08,47.8725
2019-08-07,47.5912
2019-08-06,48.0581
2019-08-05,48.6709
2019-08-02,46.8709
2019-08-01,45.4497
2019-07-31,43.9210
2019-07-30,42.2224
2019-07-29,43.3043
2019-07-26,45.5237
2019-07-25,45.0601
2019-07-24,42.7437
2019-07-23,40.3434
2019-07-22,38.0733
2019-07-19,35.8633
2019-07-18,33.5822
2019-07-17,31.8750
2019-07-16,31.4539
2019-07-15,30.3676
2019-07-12,28.2657
2019-07-11,26.5280
2019-07-10,25.7846
2019-07-09,25.1170
2019-07-08,25.8285
2019-07-05,26.9448
2019-07-04,27.6560
2019-07-03,27.8620
2019-07-02,28.5816
2019-07-01,29.3812
2019-06-28,28.8685
2019-06-27,28.9710
2019-06-26,29.8171
2019-06-25,32.8466
2019-06-24,35.1302
2019-06-21,36.0215
2019-06-20,37.3592
2019-06-19,38.0383
2019-06-18,39.3320
2019-06-17,41.5348
2019-06-14,44.6260
2019-06-13,47.5081
2019-06-12,46.5883
2019-06-11,46.1823
2019-06-10,45.7312
2019-06-07,45.7579
2019-06-06,46.1519
2019-06-04,45.3992
2019-06-03,44.5750
2019-05-31,44.6465
2019-05-30,44.7260
2019-05-29,42.6106
2019-05-28,40.3106
2019-05-27,37.7550
2019-05-24,35.2473
2019-05-23,33.6407
2019-05-22,31.8555
2019-05-21,31.5275
2019-05-20,30.8627
2019-05-17,30.2952
2019-05-16,32.5914
2019-05-15,30.6753
2019-05-14,28.5463
2019-05-13,26.9013
2019-05-10,26.1427
2019-05-09,23.9903
2019-05-08,21.5987
2019-05-07,19.4957
2019-05-06,18.0535
2019-05-03,17.0931
2019-05-02,17.4988
