,ADX
2022-05-09,21.0112
2022-05-06,19.2298
2022-05-05,17.8016
2022-05-04,18.1409
2022-05-02,18.5180
2022-04-29,20.4676
2022-04-28,21.4567
2022-04-27,23.6949
2022-04-26,26.1310
2022-04-25,25.8565
2022-04-22,26.2922
2022-04-21,27.3597
2022-04-20,27.5030
2022-04-19,27.2121
2022-04-18,26.2831
2022-04-13,26.8384
2022-04-12,24.9857
2022-04-11,23.2696
2022-04-08,21.6715
2022-04-07,20.7994
2022-04-06,19.8303
2022-04-05,20.0898
2022-04-04,19.2099
2022-04-01,18.7862
2022-03-31,19.6097
2022-03-30,19.9520
2022-03-29,20.9910
2022-03-28,22.6601
2022-03-25,24.0095
2022-03-24,24.7868
2022-03-23,25.8450
2022-03-22,28.5876
2022-03-21,30.9198
2022-03-17,34.1294
2022-03-16,37.0804
2022-03-15,40.6666
2022-03-14,44.2965
2022-03-11,47.2719
2022-03-10,48.9533
2022-03-09,51.0254
2022-03-08,49.6870
2022-03-07,47.3119
2022-03-04,44.2642
2022-03-03,42.2007
2022-03-02,40.2902
2022-02-28,38.8961
2022-02-25,37.7684
2022-02-24,36.8242
2022-02-23,33.6930
2022-02-22,32.6121
2022-02-21,31.4112
2022-02-18,30.2577
2022-02-17,27.7657
2022-02-16,25.0802
2022-02-15,22.9781
2022-02-14,20.6425
2022-02-11,18.4625
2022-02-10,19.6234
2022-02-09,21.4709
2022-02-08,23.4542
2022-02-07,24.3009
2022-02-04,26.1579
2022-02-03,27.6719
2022-02-02,27.4002
2022-02-01,26.4727
2022-01-31,26.0731
2022-01-28,27.3699
2022-01-27,28.8107
2022-01-25,31.0399
2022-01-24,34.3103
2022-01-21,37.9441
2022-01-20,40.1851
2022-01-19,42.4453
2022-01-18,43.7753
2022-01-17,41.9468
2022-01-14,40.4056
2022-01-13,39.0305
2022-01-12,36.0868
2022-01-11,32.9403
2022-01-10,30.0381
2022-01-07,26.9345
2022-01-06,24.0871
2022-01-05,21.6061
2022-01-04,18.8494
2022-01-03,17.1470
2021-12-31,16.5106
2021-12-30,18.2030
2021-12-29,19.0618
2021-12-28,20.4088
2021-12-27,21.5272
2021-12-24,22.1186
2021-12-23,22.0087
2021-12-22,22.7728
2021-12-21,23.0230
2021-12-20,22.3732
2021-12-17,20.2400
2021-12-16,20.4088
2021-12-15,22.3165
2021-12-14,23.0774
2021-12-13,23.9228
2021-12-10,23.7672
2021-12-09,24.8356
2021-12-08,26.0227
2021-12-07,27.8399
2021-12-06,29.4745
2021-12-03,28.5821
2021-12-02,28.3686
2021-12-01,27.6126
2021-11-30,26.8053
2021-11-29,25.8294
2021-11-26,23.8274
2021-11-25,22.1194
2021-11-24,22.6711
2021-11-23,23.4188
2021-11-22,21.8513
2021-11-18,20.9227
2021-11-17,21.7481
2021-11-16,22.7480
2021-11-15,24.4478
2021-11-12,26.7148
2021-11-11,29.5426
2021-11-10,32.3092
2021-11-09,35.6334
2021-11-08,38.5753
2021-11-03,41.8442
2021-11-02,44.6452
2021-11-01,45.5525
2021-10-29,46.5607
2021-10-28,47.7360
2021-10-27,47.6388
2021-10-26,43.5893
2021-10-25,39.1930
2021-10-22,34.3081
2021-10-21,31.9525
2021-10-20,29.8068
2021-10-19,26.2845
2021-10-18,22.5985
2021-10-14,18.8407
2021-10-13,16.4248
2021-10-12,15.6754
2021-10-11,15.3816
2021-10-08,15.0551
2021-10-07,16.4655
2021-10-06,17.4585
2021-10-05,18.5618
2021-10-04,18.4995
2021-10-01,18.7667
2021-09-30,17.4923
2021-09-29,17.5146
2021-09-28,17.9660
2021-09-27,19.3011
2021-09-24,18.8470
2021-09-23,19.6225
2021-09-22,21.3666
2021-09-21,23.5526
2021-09-20,25.4806
2021-09-17,26.3776
2021-09-16,25.4037
2021-09-15,25.1108
2021-09-14,27.3867
2021-09-13,30.1804
2021-09-09,33.2847
2021-09-08,33.3890
2021-09-07,33.6867
2021-09-06,34.0634
2021-09-03,32.0083
2021-09-02,29.2986
2021-09-01,26.6165
2021-08-31,23.6365
2021-08-30,21.8283
2021-08-27,20.4450
2021-08-26,21.3935
2021-08-25,22.2373
2021-08-24,23.4272
2021-08-23,25.2669
2021-08-20,27.1570
2021-08-18,28.2475
2021-08-17,30.9866
2021-08-16,33.1000
2021-08-13,33.4751
2021-08-12,33.2331
2021-08-11,33.9961
2021-08-10,34.8439
2021-08-09,33.6322
2021-08-06,32.5341
2021-08-05,31.0059
2021-08-04,28.3311
2021-08-03,25.3591
2021-08-02,24.5268
2021-07-30,24.1325
2021-07-29,23.5978
2021-07-28,21.8078
2021-07-27,20.6927
2021-07-26,18.7590
2021-07-23,16.6104
2021-07-22,15.2389
2021-07-20,16.1186
2021-07-19,17.0826
2021-07-16,18.6424
2021-07-15,17.6826
2021-07-14,15.7207
2021-07-13,13.7911
2021-07-12,11.8562
2021-07-09,12.0173
2021-07-08,12.7639
2021-07-07,13.8295
2021-07-06,13.1722
2021-07-05,12.4419
2021-07-02,12.7771
2021-07-01,13.8371
2021-06-30,14.1631
2021-06-29,14.5254
2021-06-28,16.0590
2021-06-25,16.3219
2021-06-24,17.0954
2021-06-23,17.3432
2021-06-22,17.3841
2021-06-21,18.4098
2021-06-18,17.0174
2021-06-17,16.0863
2021-06-16,16.0120
2021-06-15,17.6775
2021-06-14,19.1195
2021-06-11,18.2805
2021-06-10,18.8738
2021-06-09,19.0736
2021-06-08,19.2956
2021-06-07,21.0714
2021-06-04,22.3280
2021-06-03,23.7243
2021-06-02,24.0827
2021-06-01,25.3682
2021-05-31,25.1816
2021-05-28,24.9744
2021-05-27,25.3702
2021-05-26,23.8605
2021-05-25,22.1831
2021-05-24,20.7612
2021-05-21,19.1812
2021-05-20,18.2934
2021-05-19,18.4839
2021-05-18,17.5663
2021-05-17,16.0592
2021-05-14,15.4634
2021-05-12,16.7041
2021-05-11,18.3117
2021-05-10,19.0884
2021-05-07,19.1414
2021-05-06,19.4664
2021-05-05,20.3365
2021-05-04,21.9324
2021-05-03,23.1815
2021-04-30,25.4949
2021-04-29,26.8056
2021-04-28,26.8558
2021-04-27,27.3768
2021-04-26,29.9051
2021-04-23,32.7143
2021-04-22,33.9681
2021-04-20,35.3612
2021-04-19,35.8797
2021-04-16,35.0332
2021-04-15,36.5981
2021-04-13,38.2634
2021-04-12,38.0768
2021-04-09,35.7210
2021-04-08,35.5741
2021-04-07,36.3579
2021-04-06,35.8948
2021-04-05,35.8346
2021-04-01,35.7677
2021-03-31,37.5937
2021-03-30,38.2822
2021-03-26,39.2491
2021-03-25,38.3273
2021-03-24,36.1869
2021-03-23,34.3421
2021-03-22,33.0488
2021-03-19,31.2779
2021-03-18,29.3242
2021-03-17,27.5390
2021-03-16,26.3996
2021-03-15,25.6826
2021-03-12,24.8860
2021-03-10,25.5339
2021-03-09,27.7006
2021-03-08,29.7920
2021-03-05,30.4471
2021-03-04,31.0388
2021-03-03,32.9722
2021-03-02,35.1205
2021-03-01,35.2481
2021-02-26,34.7561
2021-02-25,34.2093
2021-02-24,36.1861
2021-02-23,38.1574
2021-02-22,41.6219
2021-02-19,45.4714
2021-02-18,48.2962
2021-02-17,48.4766
2021-02-16,46.4129
2021-02-15,44.1199
2021-02-12,41.6749
2021-02-11,40.1838
2021-02-10,39.5368
2021-02-09,38.3717
2021-02-08,36.6635
2021-02-05,35.2820
2021-02-04,33.7470
2021-02-03,32.4435
2021-02-02,30.2750
2021-02-01,28.0243
2021-01-29,26.1822
2021-01-28,28.2596
2021-01-27,27.7010
2021-01-25,27.9240
2021-01-22,29.9481
2021-01-21,32.1971
2021-01-20,33.1007
2021-01-19,35.1805
2021-01-18,38.7689
2021-01-15,42.7560
2021-01-14,44.0234
2021-01-13,42.5269
2021-01-12,40.8641
2021-01-11,40.1575
2021-01-08,39.9824
2021-01-07,39.2518
2021-01-06,37.3416
2021-01-05,35.5624
2021-01-04,34.7850
2021-01-01,34.6088
2020-12-31,33.6819
2020-12-30,32.5782
2020-12-29,31.9923
2020-12-28,31.5843
2020-12-24,32.3828
2020-12-23,34.0580
2020-12-22,37.7857
2020-12-21,41.2905
2020-12-18,45.1846
2020-12-17,46.0635
2020-12-16,47.2908
2020-12-15,48.0630
2020-12-14,48.3473
2020-12-11,47.5167
2020-12-10,47.6079
2020-12-09,47.9707
2020-12-08,46.2699
2020-12-07,44.6064
2020-12-04,42.7581
2020-12-03,41.5187
2020-12-02,42.1739
2020-12-01,42.9019
2020-11-27,43.2022
2020-11-26,44.6473
2020-11-25,46.5495
2020-11-24,47.4006
2020-11-23,49.5575
2020-11-20,51.9541
2020-11-19,54.2624
2020-11-18,55.1787
2020-11-17,53.5381
2020-11-13,52.0097
2020-11-12,50.6539
2020-11-11,48.1448
2020-11-10,45.1970
2020-11-09,42.0573
2020-11-06,39.4862
2020-11-05,37.9389
2020-11-04,36.2198
2020-11-03,34.5661
2020-11-02,32.7288
2020-10-30,32.8547
2020-10-29,36.2109
2020-10-28,39.6046
2020-10-27,42.1392
2020-10-26,44.9961
2020-10-23,46.1540
2020-10-22,44.4498
2020-10-21,42.6417
2020-10-20,39.8073
2020-10-19,37.4120
2020-10-16,34.7506
2020-10-15,33.3285
2020-10-14,31.7485
2020-10-13,30.0765
2020-10-12,28.9678
2020-10-09,25.8542
2020-10-08,22.9272
2020-10-07,21.1399
2020-10-06,19.8771
2020-10-05,18.8376
2020-10-01,17.6826
2020-09-30,18.0523
2020-09-29,18.9102
2020-09-28,20.8560
2020-09-25,22.9216
2020-09-24,21.7803
2020-09-23,19.4957
2020-09-22,18.2071
2020-09-21,18.0677
2020-09-18,17.9129
2020-09-17,18.1215
2020-09-16,19.1544
2020-09-15,20.3021
2020-09-14,22.3300
2020-09-11,24.5833
2020-09-10,26.1716
2020-09-09,27.8217
2020-09-08,30.1696
2020-09-07,30.9037
2020-09-04,32.4805
2020-09-03,34.2326
2020-09-02,32.8240
2020-09-01,31.2589
2020-08-31,28.3252
2020-08-28,24.4841
2020-08-27,20.9744
2020-08-26,18.5069
2020-08-25,16.5400
2020-08-24,14.5735
2020-08-21,13.7160
2020-08-20,14.2716
2020-08-19,15.5991
2020-08-18,15.1044
2020-08-17,15.7002
2020-08-14,16.9627
2020-08-13,18.3655
2020-08-12,16.9610
2020-08-11,15.9471
2020-08-10,14.5648
2020-08-07,14.5349
2020-08-06,15.5638
2020-08-05,16.7069
2020-08-04,18.4371
2020-08-03,18.9734
2020-07-31,18.7642
2020-07-30,18.7199
2020-07-29,18.6706
2020-07-28,19.6581
2020-07-27,20.7554
2020-07-24,22.3110
2020-07-23,21.2293
2020-07-22,18.5377
2020-07-21,16.0970
2020-07-20,14.3484
2020-07-17,14.1802
2020-07-16,15.7167
2020-07-15,15.9432
2020-07-14,16.6677
2020-07-13,16.6277
2020-07-10,18.3639
2020-07-09,18.9252
2020-07-08,18.0376
2020-07-07,16.4901
2020-07-06,14.9368
2020-07-03,14.4745
2020-07-02,13.9608
2020-07-01,13.1199
2020-06-30,12.7754
2020-06-29,13.8935
2020-06-26,14.4531
2020-06-25,15.9501
2020-06-24,17.4154
2020-06-23,18.7561
2020-06-22,16.8993
2020-06-19,15.1330
2020-06-18,14.2557
2020-06-17,14.6570
2020-06-16,15.6289
2020-06-15,17.1291
2020-06-12,18.4047
2020-06-11,19.8221
2020-06-10,20.3779
2020-06-09,20.1633
2020-06-08,19.9248
2020-06-05,18.4662
2020-06-04,18.0082
2020-06-03,17.4992
2020-06-02,15.8228
2020-06-01,15.8821
2020-05-29,15.4247
2020-05-28,16.2458
2020-05-27,17.6272
2020-05-26,19.1738
2020-05-22,17.7587
2020-05-21,16.1864
2020-05-20,15.7799
2020-05-19,14.6977
2020-05-18,13.4952
2020-05-15,12.1591
2020-05-14,12.5885
2020-05-13,13.6835
2020-05-12,14.9121
2020-05-11,14.5142
2020-05-08,14.8775
2020-05-07,16.3728
2020-05-06,17.4046
2020-05-05,18.5510
2020-05-04,20.1607
2020-04-30,22.3724
2020-04-29,21.2583
2020-04-28,21.0777
2020-04-27,21.8871
2020-04-24,23.5893
2020-04-23,26.1113
2020-04-22,28.5442
2020-04-21,30.7910
2020-04-20,33.6817
2020-04-17,35.4393
2020-04-16,37.3922
2020-04-15,39.9820
2020-04-13,43.3346
2020-04-09,46.4455
2020-04-08,49.8208
2020-04-07,53.5710
2020-04-03,55.6468
2020-04-01,55.9708
2020-03-31,57.4240
