Stock Ticker,1y Target Est,52 Week Range,Ask,Avg. Volume,Beta (5Y Monthly),Bid,Day's Range,EPS (TTM),Earnings Date,Ex-Dividend Date,Forward Dividend & Yield,Market Cap,Open,PE Ratio (TTM),Previous Close,Quote Price,Volume
EICHERMOT.NS,,"2,836.00 - 4,200.00",0.00 x 0,606969.0,0.46,"3,697.60 x 0","3,675.10 - 3,737.90",130.59,"Feb 12, 2024 - Feb 16, 2024","Aug 14, 2023",37.00 (1.00%),1.013T,3709.9,28.33,3699.45,3700.0,122046.0
