Stock Ticker,1y Target Est,52 Week Range,Ask,Avg. Volume,Beta (5Y Monthly),Bid,Day's Range,EPS (TTM),Earnings Date,Ex-Dividend Date,Forward Dividend & Yield,Market Cap,Open,PE Ratio (TTM),Previous Close,Quote Price,Volume
ITC.NS,514.14,329.10 - 499.70,0.00 x 0,10308916.0,0.26,468.40 x 0,468.00 - 475.00,16.22,"Jan 29, 2024","May 30, 2023",13.50 (2.86%),5.844T,473.4,28.87,471.5,468.29998779296875,3296407.0
