Stock Ticker,1y Target Est,52 Week Range,Ask,Avg. Volume,Beta (5Y Monthly),Bid,Day's Range,EPS (TTM),Earnings Date,Ex-Dividend Date,Forward Dividend & Yield,Market Cap,Open,PE Ratio (TTM),Previous Close,Quote Price,Volume
POLYCAB.NS,5249.62,"2,737.70 - 5,733.00","4,335.35 x N/A",1237728.0,0.66,0.00 x N/A,"4,321.00 - 4,450.00",110.57,"Jan 19, 2024","Jun 21, 2023",20.00 (0.45%),650.691B,4450.0,39.19,4422.7,4333.0,512155.0
