Stock Ticker,1y Target Est,52 Week Range,Ask,Avg. Volume,Beta (5Y Monthly),Bid,Day's Range,EPS (TTM),Earnings Date,Ex-Dividend Date,Forward Dividend & Yield,Market Cap,Open,PE Ratio (TTM),Previous Close,Quote Price,Volume
JSWSTEEL.NS,,649.05 - 895.75,0.00 x 0,2019075.0,1.0,808.20 x 0,806.20 - 822.80,38.22,"Jan 25, 2024","Jul 11, 2023",3.40 (0.42%),1.965T,822.0,21.11,816.65,816.6500244140625,506539.0
