Stock Ticker,1y Target Est,52 Week Range,Ask,Avg. Volume,Beta (5Y Monthly),Bid,Day's Range,EPS (TTM),Earnings Date,Ex-Dividend Date,Forward Dividend & Yield,Market Cap,Open,PE Ratio (TTM),Previous Close,Quote Price,Volume
PNB.NS,80.27,44.40 - 105.70,0.00 x 0,54286674.0,0.91,105.00 x 0,102.60 - 105.70,5.37,"Jan 25, 2024","Jun 23, 2023",0.65 (0.64%),1.157T,103.55,19.57,102.2,105.0999984741211,51901229.0
