Stock Ticker,1y Target Est,52 Week Range,Ask,Avg. Volume,Beta (5Y Monthly),Bid,Day's Range,EPS (TTM),Earnings Date,Ex-Dividend Date,Forward Dividend & Yield,Market Cap,Open,PE Ratio (TTM),Previous Close,Quote Price,Volume
WIPRO.NS,452.87,352.00 - 529.00,0.00 x 0,8510228.0,0.74,0.00 x 0,468.55 - 479.35,21.43,"Apr 25, 2024 - Apr 29, 2024","Jan 24, 2024",1.00 (0.21%),2.494T,478.05,21.93,478.05,470.0,6408887.0
