Stock Ticker,1y Target Est,52 Week Range,Ask,Avg. Volume,Beta (5Y Monthly),Bid,Day's Range,EPS (TTM),Earnings Date,Ex-Dividend Date,Forward Dividend & Yield,Market Cap,Open,PE Ratio (TTM),Previous Close,Quote Price,Volume
SUPREMEIND.NS,2382.78,"2,335.00 - 4,888.00","4,070.00 x 0",162460.0,0.59,0.00 x 0,"4,052.00 - 4,190.00",84.53,"Jan 19, 2024","Nov 07, 2023",28.00 (0.68%),517.254B,4189.0,48.17,4123.5,4072.0,32334.0
