Stock Ticker,1y Target Est,52 Week Range,Ask,Avg. Volume,Beta (5Y Monthly),Bid,Day's Range,EPS (TTM),Earnings Date,Ex-Dividend Date,Forward Dividend & Yield,Market Cap,Open,PE Ratio (TTM),Previous Close,Quote Price,Volume
GODREJPROP.NS,1427.78,"1,005.00 - 2,357.20",0.00 x 0,828760.0,0.98,0.00 x 0,"2,266.40 - 2,334.90",23.73,"Feb 06, 2024","Jul 27, 2015",N/A (N/A),646.971B,2267.05,98.06,2266.4,2326.89990234375,948369.0
