Stock Ticker,1y Target Est,52 Week Range,Ask,Avg. Volume,Beta (5Y Monthly),Bid,Day's Range,EPS (TTM),Earnings Date,Ex-Dividend Date,Forward Dividend & Yield,Market Cap,Open,PE Ratio (TTM),Previous Close,Quote Price,Volume
OBEROIRLTY.NS,693.46,"790.10 - 1,585.55","1,504.20 x 0",897997.0,0.56,0.00 x 0,"1,491.00 - 1,538.85",53.92,"Jan 22, 2024","Nov 08, 2023",6.00 (0.39%),545.403B,1525.0,27.82,1519.0,1500.0,293269.0
