Stock Ticker,1y Target Est,52 Week Range,Ask,Avg. Volume,Beta (5Y Monthly),Bid,Day's Range,EPS (TTM),Earnings Date,Ex-Dividend Date,Forward Dividend & Yield,Market Cap,Open,PE Ratio (TTM),Previous Close,Quote Price,Volume
HINDZINC.NS,,290.50 - 349.60,0.00 x 0,616532.0,0.71,0.00 x 0,311.00 - 314.35,19.67,"Apr 01, 2024 - Apr 05, 2024","Dec 14, 2023",52.00 (16.60%),1.324T,311.5,15.92,311.25,313.20001220703125,331575.0
