Stock Ticker,1y Target Est,52 Week Range,Ask,Avg. Volume,Beta (5Y Monthly),Bid,Day's Range,EPS (TTM),Earnings Date,Ex-Dividend Date,Forward Dividend & Yield,Market Cap,Open,PE Ratio (TTM),Previous Close,Quote Price,Volume
HAL.NS,2565.65,"1,150.00 - 3,079.00",0.00 x 0,1914209.0,0.74,"3,005.35 x 0","2,990.55 - 3,038.75",90.24,"Feb 07, 2024 - Feb 12, 2024","Aug 24, 2023",27.50 (0.91%),2.008T,3038.75,33.27,3028.15,3002.0,531714.0
