Stock Ticker,1y Target Est,52 Week Range,Ask,Avg. Volume,Beta (5Y Monthly),Bid,Day's Range,EPS (TTM),Earnings Date,Ex-Dividend Date,Forward Dividend & Yield,Market Cap,Open,PE Ratio (TTM),Previous Close,Quote Price,Volume
JINDALSTEL.NS,523.55,503.00 - 767.90,0.00 x 0,2314179.0,1.23,0.00 x 0,700.35 - 719.50,92.76,"Jan 31, 2024","Aug 18, 2023",2.00 (0.28%),730.891B,712.85,7.72,706.3,716.2999877929688,1860167.0
