Stock Ticker,1y Target Est,52 Week Range,Ask,Avg. Volume,Beta (5Y Monthly),Bid,Day's Range,EPS (TTM),Earnings Date,Ex-Dividend Date,Forward Dividend & Yield,Market Cap,Open,PE Ratio (TTM),Previous Close,Quote Price,Volume
APOLLOHOSP.NS,4426.63,"4,123.00 - 6,220.00",0.00 x 0,426615.0,0.59,"6,122.55 x 0","6,073.00 - 6,220.00",48.76,"Feb 08, 2024","Aug 18, 2023",15.00 (0.25%),878.167B,6120.0,125.26,6094.65,6107.5,249694.0
