Stock Ticker,1y Target Est,52 Week Range,Ask,Avg. Volume,Beta (5Y Monthly),Bid,Day's Range,EPS (TTM),Earnings Date,Ex-Dividend Date,Forward Dividend & Yield,Market Cap,Open,PE Ratio (TTM),Previous Close,Quote Price,Volume
DRREDDY.NS,5608.26,"4,284.95 - 5,989.70",0.00 x 0,445359.0,0.36,0.00 x 0,"5,822.00 - 5,925.00",305.66,"Jan 30, 2024","Jul 11, 2023",40.00 (0.68%),975.017B,5902.1,19.16,5902.1,5855.5,535212.0
