Stock Ticker,1y Target Est,52 Week Range,Ask,Avg. Volume,Beta (5Y Monthly),Bid,Day's Range,EPS (TTM),Earnings Date,Ex-Dividend Date,Forward Dividend & Yield,Market Cap,Open,PE Ratio (TTM),Previous Close,Quote Price,Volume
TCS.NS,3902.68,"3,070.25 - 3,965.00",0.00 x 0,2035074.0,0.54,"3,860.65 x 0","3,855.55 - 3,955.65",122.63,"Apr 10, 2024 - Apr 15, 2024","Jan 19, 2024",51.00 (1.29%),13.963T,3948.0,31.47,3943.05,3859.300048828125,516477.0
