Stock Ticker,1y Target Est,52 Week Range,Ask,Avg. Volume,Beta (5Y Monthly),Bid,Day's Range,EPS (TTM),Earnings Date,Ex-Dividend Date,Forward Dividend & Yield,Market Cap,Open,PE Ratio (TTM),Previous Close,Quote Price,Volume
BAJAJ-AUTO.NS,4226.76,"3,625.60 - 7,625.15",0.00 x 0,532545.0,0.87,0.00 x 0,"7,210.00 - 7,625.15",262.11,"Apr 23, 2024 - Apr 27, 2024","Jun 30, 2023",140.00 (1.84%),2.151T,7360.0,28.99,7212.85,7597.5,2065427.0
