Stock Ticker,1y Target Est,52 Week Range,Ask,Avg. Volume,Beta (5Y Monthly),Bid,Day's Range,EPS (TTM),Earnings Date,Ex-Dividend Date,Forward Dividend & Yield,Market Cap,Open,PE Ratio (TTM),Previous Close,Quote Price,Volume
DMART.NS,4296.36,"3,292.00 - 4,206.00",0.00 x 0,369239.0,0.05,0.00 x 0,"3,695.50 - 3,750.00",37.34,"Jan 13, 2024",,N/A (N/A),2.43T,3731.0,100.01,3727.75,3734.25,200107.0
